,Peso,Altura
2028-09-30,99.05620574270634,91.17740501332673
2028-10-31,99.20366610693293,91.461486756467
2028-11-30,99.18794563974286,91.42865655032108
2028-12-31,99.35915536069663,89.87022494312998
2029-01-31,99.07393935255747,91.50871462630089
2029-02-28,98.86962383538432,90.6945079991375
2029-03-31,99.26082100828337,91.55603559642658
2029-04-30,99.07928420929949,90.6815741261419
2029-05-31,99.3510706013202,90.46600303017055
2029-06-30,98.9970164726401,91.37304606929683
2029-07-31,99.09796761852897,91.13229782354355
2029-08-31,98.9776560631652,90.99457321165747
2029-09-30,99.33846095228745,91.36469702276472
2029-10-31,98.96213675774521,90.50557951138353
2029-11-30,98.94942359553156,90.34276770972683
2029-12-31,98.78868885318373,90.04406154635225
2030-01-31,99.42456769432658,91.37472769671419
2030-02-28,99.28570587753686,91.16702798643675
2030-03-31,98.67585117094146,90.82184022208163
2030-04-30,99.03089375165487,91.32263530052151
2030-05-31,98.9257211781796,89.60629221431446
2030-06-30,99.1293523354133,91.23884085757551
2030-07-31,98.9472378265944,90.56024752716314
2030-08-31,99.30746483468069,90.79212448839105
2030-09-30,99.44459475661236,89.8416178090852
2030-10-31,98.88353009825109,90.42831004214199
2030-11-30,98.98674623616954,90.689688709459
2030-12-31,99.20760536970216,90.968245228109
2031-01-31,98.95919272370273,91.62043446505176
2031-02-28,98.75729036156035,90.83854046787272
2031-03-31,99.0995195261542,91.64894160483064
2031-04-30,99.12029519227508,90.35122052299116
2031-05-31,99.125510545671,91.29949716058115
2031-06-30,99.14473574895761,91.04475990519234
2031-07-31,99.27487286617095,90.46008566729734
2031-08-31,99.13507910254644,91.25445575796725
2031-09-30,99.34774206200237,91.57080484384451
2031-10-31,99.03098762001969,90.41574187321963
2031-11-30,99.45078999744209,91.16745650008467
2031-12-31,99.14299240757205,89.73869649706158
2032-01-31,99.50020993338205,89.79624261398158
2032-02-29,99.06998845459555,91.71929047607219
2032-03-31,99.46009246209324,90.7774724501798
2032-04-30,99.22338487414812,92.21348426078114
2032-05-31,98.71129141764598,89.59050762461041
2032-06-30,99.15810379694311,91.05761632328701
2032-07-31,98.61623275642968,92.11007678872781
2032-08-31,98.99167716940119,91.0680350081341
2032-09-30,99.23913792561774,90.85160637424684
2032-10-31,99.20897691038391,90.701518365564
2032-11-30,98.92419072801098,91.77684389556048
2032-12-31,99.19992892759689,90.91223448252525
2033-01-31,99.44392911030533,90.77451466381899
2033-02-28,99.00604205745145,90.62992935051822
2033-03-31,98.91313691581571,91.04034753202927
2033-04-30,98.87007902759444,90.2666912332277
2033-05-31,98.92208667568855,91.5814116780017
2033-06-30,99.3853001390095,90.42937814522665
2033-07-31,99.07294512450494,90.71442773896297
2033-08-31,99.47730752006261,89.6435201393822
2033-09-30,99.05585282546522,90.42288584231741
2033-10-31,99.05320911591899,91.35089000662009
2033-11-30,98.92420436630849,89.27913338419442
2033-12-31,99.13181014294031,90.97112863961057
2034-01-31,99.9074021640699,91.34787276909285
2034-02-28,98.91944459271453,90.99250586025286
2034-03-31,98.8701407954873,92.04635939579927
2034-04-30,98.86913033076121,90.10436496335927
2034-05-31,99.10559675111739,91.27314246805733
2034-06-30,98.91050241740304,89.9900505694489
2034-07-31,98.99064995319533,91.17678383634116
2034-08-31,99.10134375605469,90.95638535661408
2034-09-30,98.98346067102695,90.96682542196325
2034-10-31,99.36050888626251,90.6210435447538
2034-11-30,99.48349682889217,91.10006011082913
2034-12-31,99.29567152393766,89.79462175497784
2035-01-31,99.1309938994887,90.45370666551548
2035-02-28,98.91636327912909,89.50954314364014
2035-03-31,99.09312352272782,89.13173051240301
2035-04-30,99.64739909907058,92.07556066090189
2035-05-31,99.02335985098708,91.28086921120865
2035-06-30,99.14388756229232,89.82394938991513
2035-07-31,98.8951393128344,90.18842714721103
2035-08-31,99.07957835391453,90.53255820974303
2035-09-30,99.23572173497692,89.10660348893936
2035-10-31,99.12813799718336,90.44152529227277
2035-11-30,99.26333525755909,90.21141694399981
2035-12-31,99.04691023014314,90.68831171460968
2036-01-31,99.05189558391157,90.58030698759565
2036-02-29,99.0357289824735,89.53609798259811
2036-03-31,99.42351304768738,90.82117070024623
2036-04-30,99.47113099807245,90.6685768123167
2036-05-31,98.811592918168,89.74808876356175
2036-06-30,99.32149262065498,90.55362383346605
2036-07-31,98.97965482507422,90.73247535736277
2036-08-31,98.85247538595156,90.43980327315664
2036-09-30,98.68467783989949,90.58854643197759
2036-10-31,98.91326365677867,91.01305599235799
2036-11-30,99.19599916913464,90.06821291845229
2036-12-31,99.16030965992309,91.50693799770698
2037-01-31,99.33857448363867,91.52699631526852
2037-02-28,99.35325791689927,91.14320198541078
2037-03-31,98.72815840311092,91.30242162924583
2037-04-30,99.18080739187909,92.01538135819877
2037-05-31,99.41770774342632,89.88467292814846
2037-06-30,99.01609548201122,91.43904931118578
2037-07-31,98.97016416392387,90.9395817647952
2037-08-31,98.96329141888974,91.18031836379578
2037-09-30,99.05382168499148,91.80884818575291
2037-10-31,98.89009207149378,90.53434315325265
2037-11-30,99.09284801989327,90.95471093836501
2037-12-31,98.89324205633498,91.9720642436329
2038-01-31,99.22142867969185,90.92287171337254
2038-02-28,99.20207356569547,90.76249281713369
2038-03-31,99.30708624224852,91.48772332726202
2038-04-30,98.72994221469213,89.77078737255323
2038-05-31,99.14131653166231,90.74255972048557
2038-06-30,99.21841398306421,91.38665276465306
2038-07-31,98.93617826759038,91.21542877689753
2038-08-31,99.09686100583406,90.68584568357237
2038-09-30,98.77793785909031,89.37966164012643
2038-10-31,99.1320527603312,90.54337607606473
2038-11-30,99.02065696461358,91.09732520180506
2038-12-31,99.66088337496296,91.10087405994963
2039-01-31,99.05775300958489,90.88899414603151
2039-02-28,98.7050607223295,91.56772604481401
2039-03-31,99.17481008650051,91.1870624841994
2039-04-30,98.78382350582605,91.68440132010676
2039-05-31,99.19847376408117,90.60710327425844
2039-06-30,99.14381365103237,90.54313263359828
2039-07-31,99.3939297882007,90.41527379414389
2039-08-31,99.19839446804859,90.34550154805487
2039-09-30,98.65572726334844,89.92880078907729
2039-10-31,98.9268031298605,90.58977457157954
2039-11-30,99.10792801006433,89.39217481977244
2039-12-31,98.28196279044894,90.2590533911404
2040-01-31,98.96332678461361,90.4347194379412
2040-02-29,98.70095575445697,90.75899703966866
2040-03-31,98.80654906382802,89.55930153271346
2040-04-30,99.09193967673005,92.07800126473232
2040-05-31,99.28937968837485,90.17366354561702
2040-06-30,99.14128531563264,89.97042020956923
2040-07-31,98.99430537935886,90.73983270135241
2040-08-31,99.13424063419646,92.11890161140803
2040-09-30,99.0476469338976,91.92959264784392
2040-10-31,99.62819097936767,90.94268344961415
2040-11-30,99.06195363558513,89.73325674554826
2040-12-31,98.85058582565782,89.72021090663154
2041-01-31,99.11828098502288,90.36729360649468
2041-02-28,98.97567742979489,91.04378009410348
2041-03-31,99.37380309955847,91.57329938325465
2041-04-30,98.91748788243245,91.41900856044262
2041-05-31,98.92938659431327,90.83699308512902
2041-06-30,99.26214292352597,90.02545623737649
2041-07-31,98.64602175602809,91.59765230408323
2041-08-31,98.78544513436482,90.86885154609476
2041-09-30,98.90877885001925,90.77382712980582
2041-10-31,99.08790225472978,91.19103826603019
2041-11-30,99.17256065395716,92.45473295149388
2041-12-31,98.99145545229558,91.09215316329785
2042-01-31,98.90936547947683,91.114045513558
2042-02-28,99.18553825155584,91.46503167570933
2042-03-31,98.8514004253629,91.29852892004077
2042-04-30,99.16892293404405,91.25703009459808
2042-05-31,98.9397646669736,90.84049778125126
2042-06-30,99.02166765384742,91.14307527860893
2042-07-31,99.13531008357869,88.97389613825025
2042-08-31,98.70274389479712,90.68958717642776
2042-09-30,99.09846047186483,90.78863311197112
2042-10-31,98.93274046645796,90.6994575499333
2042-11-30,99.06709521929147,90.63145869664285
2042-12-31,99.03202357787697,90.4900320180168
2043-01-31,99.25306695162999,91.05974425872137
2043-02-28,98.91139003989394,90.17370472693838
2043-03-31,99.20366332539703,90.55621002449095
2043-04-30,99.24620893716703,89.42172637860774
2043-05-31,99.16353942125176,91.2816612039718
2043-06-30,99.12406822700014,91.11658102538243
2043-07-31,99.17410001127577,90.20622895120314
2043-08-31,98.88588738790826,90.67541765275917
2043-09-30,99.03937528835907,90.67683800836346
2043-10-31,99.29529360270315,90.49615421051547
2043-11-30,99.12086723653576,91.84051142395954
2043-12-31,99.06217866358622,92.12141535306237
2044-01-31,99.43597154891563,89.63262910719234
2044-02-29,99.49461597673645,90.47549998163012
2044-03-31,98.95391435131808,92.36871583403723
2044-04-30,98.84526638334931,90.49001013775285
2044-05-31,98.652701383938,89.659742354151
2044-06-30,98.95131706398965,92.38872986873375
2044-07-31,99.16406503087445,90.9848868102702
2044-08-31,99.10681225637768,89.26922732890088
2044-09-30,98.81986290446136,91.04236782460988
2044-10-31,99.25145381606038,91.69319703084858
2044-11-30,99.37653886908168,90.81936203785872
2044-12-31,99.0439711818363,90.86748468613276
2045-01-31,99.17173634628003,91.19959266596135
2045-02-28,99.03713638601462,92.3939296953186
2045-03-31,99.02246949198204,90.86582418667625
2045-04-30,99.3507894198724,91.66359237506936
2045-05-31,99.30322860046863,91.24890840656985
2045-06-30,99.07839639670998,91.34904342058127
2045-07-31,99.04922830454521,91.82467760847345
2045-08-31,99.40584760813533,90.07012334807871
2045-09-30,98.79913619256382,90.86076763242824
2045-10-31,99.16821358157466,92.17198758928592
2045-11-30,99.10906095042782,88.99207410982292
2045-12-31,99.05048467776581,90.35413517410075
2046-01-31,98.50666616421466,89.35338897410074
2046-02-28,99.14994335586212,91.82138930257562
2046-03-31,98.88147483149146,91.04264962679964
2046-04-30,99.27479369420104,90.27106124108542
2046-05-31,98.92063640062663,91.51680481099936
2046-06-30,99.3476629325331,88.92144891250487
2046-07-31,98.67129810693736,92.25825107763968
2046-08-31,99.01571436086114,91.56214145806737
2046-09-30,99.3247362483273,90.94020556367605
2046-10-31,99.23124776433741,88.95920689565789
2046-11-30,99.32614756623992,90.81424370022961
2046-12-31,99.49186128666858,89.96065491592942
2047-01-31,99.1761356736885,89.92084054645366
2047-02-28,98.94451956588505,90.22743373900187
2047-03-31,99.0423800300432,91.00616210685453
2047-04-30,98.94058857203072,90.02254832400891
2047-05-31,99.10645239660568,90.04540046321065
2047-06-30,98.76276143779555,90.90738839453414
2047-07-31,99.24806551213993,90.75964402523732
2047-08-31,99.40543664606935,90.4929245423861
2047-09-30,99.05622960111816,90.49713751137712
2047-10-31,99.00633132881119,89.75577864427585
2047-11-30,98.45789913682754,91.44044059128464
2047-12-31,98.9915903572444,91.53871769436776
2048-01-31,99.15733378413236,90.13454707061203
2048-02-29,99.11424571331933,90.69781598818199
2048-03-31,98.8412093709274,91.94309207140049
2048-04-30,99.1181179705354,88.76761809620362
2048-05-31,99.0363284003484,90.1264611906401
2048-06-30,99.53975658001184,91.32589646874803
2048-07-31,99.4907317933903,90.47583048422626
2048-08-31,98.69840090573933,91.56314139121335
2048-09-30,98.83266933353337,90.79230159519817
2048-10-31,99.27732799491716,90.36592454395478
2048-11-30,99.20391755940554,89.77597008052132
2048-12-31,99.31159461966885,91.24513207456494
2049-01-31,98.82417832002979,90.56683160879099
2049-02-28,98.8244174385051,89.9211241664174
2049-03-31,99.05189826952142,91.29428923490778
2049-04-30,99.19557768372394,90.446071276949
2049-05-31,99.0496328230922,91.58160385134511
2049-06-30,99.28221384955195,90.00696659236155
2049-07-31,98.93642998464568,90.57775698453698
2049-08-31,98.53651195400022,90.38108627767502
2049-09-30,98.75993489001544,90.50413255441624
2049-10-31,99.30876841630416,89.62350338582985
2049-11-30,99.02719427280317,90.89807903804848
2049-12-31,98.85272147436227,90.55561443594075
2050-01-31,98.72061087489485,90.84413945299399
2050-02-28,99.23412158051778,89.37292151397827
2050-03-31,99.01195155456372,90.65150263504854
2050-04-30,99.10283510025494,90.35716555297734
2050-05-31,99.30962861588881,90.194180330072
2050-06-30,98.89882387915088,91.66970711504584
2050-07-31,99.22868047746755,91.02451954152039
2050-08-31,99.20329932182241,92.27063817570516
2050-09-30,99.19864545490938,90.31984284199862
2050-10-31,98.57701412036015,91.35130006007888
2050-11-30,99.00898439264833,91.43506398575124
2050-12-31,98.96159050268595,91.18214797026403
2051-01-31,99.40840731201924,90.68221327008413
2051-02-28,99.16437548787647,90.34007124508896
2051-03-31,98.95682431789064,91.58608021782217
2051-04-30,99.06520816821408,90.19683309584676
2051-05-31,99.42294817086774,91.17233076425833
2051-06-30,99.08722944228799,90.77329701283048
2051-07-31,99.25518396518034,91.35955012748201
2051-08-31,98.97479303948997,91.82635668465946
2051-09-30,99.05073672074289,90.22977313672763
2051-10-31,99.12670899773624,89.73895101780693
2051-11-30,98.76112839194171,90.21916948613111
2051-12-31,99.16797369731043,89.49662056220633
2052-01-31,98.70264203105532,91.05401911559417
2052-02-29,98.84783447884006,90.07712548372709
2052-03-31,99.11054183469233,90.93635486575297
2052-04-30,99.054762655464,90.45650047563771
2052-05-31,98.9211725177945,90.59634747303988
2052-06-30,98.95994616251762,91.56564925889118
2052-07-31,99.47513707089654,91.57152706235289
2052-08-31,99.27249925418131,91.52219934553672
2052-09-30,98.92694180942424,90.71903013200495
2052-10-31,99.21707809057608,89.77545262507743
2052-11-30,99.21337389523319,91.41371932370032
2052-12-31,99.22972666025787,90.71199810337878
2053-01-31,99.0938866685842,90.93565987138065
2053-02-28,99.06121370794703,90.17120680566
2053-03-31,99.18984987102968,89.95588777518037
2053-04-30,98.99034728849504,90.85906330897005
2053-05-31,99.09513572427892,91.02759153572104
2053-06-30,99.27289220256004,90.19993449416152
2053-07-31,98.93411062520536,89.04172360032932
2053-08-31,99.06281285617015,91.69394199925742
2053-09-30,98.83302833019911,91.36590222493496
2053-10-31,99.56034303073957,91.48201202149997
2053-11-30,98.99386374800801,89.89449252815297
2053-12-31,99.19818886160255,91.00345261623809
2054-01-31,98.86676228352002,92.74539207019774
2054-02-28,99.18565156172721,90.94333910726658
2054-03-31,99.08875671808391,89.8181332473289
2054-04-30,99.61222612140176,91.79401788995725
2054-05-31,99.14348093829915,91.51488720795706
2054-06-30,98.96946622894434,91.49409342302039
2054-07-31,99.0439179041891,90.41948216494181
2054-08-31,99.08641450656899,90.27471847937232
2054-09-30,99.3448418299871,90.7653146804866
2054-10-31,99.48137747447834,91.6118242628184
2054-11-30,99.16592308679813,90.2354646204639
2054-12-31,98.73696359330097,89.74864958566762
2055-01-31,99.2136761289444,90.43873005918849
2055-02-28,98.87029283323307,90.3193202758128
2055-03-31,99.21813159961752,90.83110485001339
2055-04-30,99.2318713365946,91.83556844625119
2055-05-31,98.95381498682349,90.65381545977243
2055-06-30,98.9728023723235,92.67631674307225
2055-07-31,99.50859358236227,90.43697046347559
2055-08-31,99.21825622946639,90.78717091678011
2055-09-30,99.61912641471915,90.43726031043863
2055-10-31,98.94212927853006,90.25509502002231
2055-11-30,99.12527322759834,90.85035620766287
2055-12-31,98.85975825004493,90.83376836601305
2056-01-31,98.59393982164957,91.54645467064034
2056-02-29,99.13413265119351,90.80011992405636
2056-03-31,99.08594072927755,89.99711506456876
2056-04-30,98.673524706412,90.67879428588456
2056-05-31,99.1639004002586,91.31091801738057
2056-06-30,99.57491175579102,89.16704127667833
2056-07-31,99.18747528604203,89.60022437618295
2056-08-31,99.39837517899997,90.84325372547619
2056-09-30,99.19556031637582,91.6769689523
2056-10-31,99.08262941878786,91.95629183068951
2056-11-30,99.03106862256791,91.70525321465682
2056-12-31,98.9946316228731,90.25835782665035
2057-01-31,98.90490013893343,91.22247790775369
2057-02-28,99.05566126973733,90.04823026314769
2057-03-31,99.11857516491833,90.60249364338634
2057-04-30,98.990810013448,90.16422058187158
2057-05-31,99.08132576482708,89.79042547781276
2057-06-30,99.08437564414618,91.46526808251264
2057-07-31,99.01003146176839,89.48106806944229
2057-08-31,99.06656753504232,91.24345499434531
2057-09-30,98.47454273159347,89.7511605298933
2057-10-31,99.13694437554311,91.40974167513369
2057-11-30,98.97769865481229,91.15960603247552
2057-12-31,99.02465975546107,91.03645481882765
2058-01-31,99.0933741006258,91.12810862437759
2058-02-28,99.02832891452142,89.67336810743188
2058-03-31,99.27358257980528,90.74518024795374
2058-04-30,99.28170239201629,91.52622601812435
2058-05-31,98.75019535180279,91.02791510093084
2058-06-30,99.29796554090643,90.29113643680967
2058-07-31,99.27625165387867,90.62808801458814
2058-08-31,99.40739487007278,91.00816173695439
2058-09-30,99.05634782695942,90.27174503656308
2058-10-31,98.8769530905434,91.32462485750847
2058-11-30,99.34368640060757,90.99236558986709
2058-12-31,98.77525540101212,90.8245346641666
2059-01-31,98.87625689728597,90.64872317671423
2059-02-28,99.02852659530699,91.07359284058472
2059-03-31,99.56339157295547,91.19569703018905
2059-04-30,99.14229347543186,90.14030133684216
2059-05-31,99.07090555297151,90.77165389719849
2059-06-30,98.93552735845981,90.31088210017508
2059-07-31,99.03669480750175,91.81090842387871
2059-08-31,99.09074459615962,90.61166854078296
2059-09-30,99.17044076212197,91.46490806446604
2059-10-31,99.27302611860588,88.78416922478428
2059-11-30,99.18118698667527,90.99264554242161
2059-12-31,99.25503931986995,90.65738348089306
2060-01-31,98.75190110255082,90.90570667541235
2060-02-29,99.0686940617966,89.89794946020015
2060-03-31,99.20912112918481,89.74510826770617
2060-04-30,98.77267796027472,91.46268792020018
2060-05-31,99.26521772229829,91.31987696096601
2060-06-30,99.03660118238523,89.99358452182936
2060-07-31,98.77140970451345,91.53538815125012
2060-08-31,99.39289823883314,91.35448056731359
2060-09-30,99.03124479309542,91.0904851612088
2060-10-31,99.34415855832157,90.21802513994164
2060-11-30,98.85958286016981,91.45277480160664
2060-12-31,99.243174883883,91.49544643258866
2061-01-31,98.854398635484,90.6022035843175
2061-02-28,99.03104385336727,90.31663067155237
2061-03-31,98.85271115843628,91.42179767627746
2061-04-30,99.32888936229,91.3898225767175
2061-05-31,99.12571946051982,89.86859846853525
2061-06-30,98.68489955616897,90.37369887778014
2061-07-31,99.45112375899672,90.13430639503719
2061-08-31,99.26565869362473,90.94868333459097
2061-09-30,98.57734461941885,91.44123217806863
2061-10-31,99.34986086799492,91.20127862302135
2061-11-30,98.8836041916638,90.89863324687181
2061-12-31,98.90916441056844,91.25842421656945
2062-01-31,99.56641744631196,91.60930515374199
2062-02-28,99.20478947847386,91.43879755511014
2062-03-31,99.10204444503759,91.10320935354301
2062-04-30,99.09245961037433,89.78057054444028
