,A,B,C
2019-10-31,193.0376478216537,89.52001637423135,172.90000104081716
2019-11-30,177.99585772322752,90.6375287581444,182.6140444346129
2019-12-31,208.3488462747036,89.99462321966828,181.62321553367917
2020-01-31,178.59210240241464,89.75053721334749,182.36875761357408
2020-02-29,193.0376478216537,89.89290820222627,176.66098870007409
2020-03-31,177.99585772322752,89.09335416059825,173.09929669853508
2020-04-30,208.3488462747036,88.40225974791402,176.22068596961367
2020-05-31,178.59210240241464,89.71153693599315,176.35707175448908
2020-06-30,193.0376478216537,90.32940253941288,181.60578599700355
2020-07-31,177.99585772322752,90.72580498971377,185.82913357414677
2020-08-31,208.3488462747036,89.33305335753401,175.66440603925952
2020-09-30,268.5877424832645,89.65378423747075,187.0165789565372
2020-10-31,260.02163501936,90.40540316327105,179.78626560610445
2020-11-30,220.97038636184587,89.71200060631386,180.62147697438493
2020-12-31,278.7882296110708,89.30040371787666,183.17005251752803
2021-01-31,260.3192952480494,90.10145352128464,177.6978137040581
2021-02-28,263.82816221289886,89.93464293572144,184.606625154188
2021-03-31,248.2335716013368,89.50482093655326,180.406176908292
2021-04-30,276.584447423966,88.98082716820956,184.5793166410752
2021-05-31,230.64768056845332,90.83609790232556,181.50339110895416
2021-06-30,252.95824536719851,89.01417807741672,183.31348310817637
2021-07-31,268.5877424832645,89.63690384584531,177.97703903010202
2021-08-31,260.02163501936,89.47554079830982,182.9735063643521
2021-09-30,220.97038636184587,88.79586009019597,178.6882446573339
2021-10-31,278.7882296110708,88.79224829214084,174.7069478959852
2021-11-30,260.3192952480494,90.9798928486194,181.8563250723153
2021-12-31,263.82816221289886,89.94268113908281,179.0030633210812
2022-01-31,248.2335716013368,90.12060763908896,180.14814443963664
2022-02-28,276.584447423966,89.14433318042433,179.06584580998705
2022-03-31,230.64768056845332,90.15691660645436,177.44500638149253
2022-04-30,252.95824536719851,88.77658834609568,174.4661463674828
2022-05-31,268.5877424832645,88.94733496580486,179.79758713014292
2022-06-30,260.02163501936,90.38030770332595,179.84136868293635
2022-07-31,220.97038636184587,91.34241042421029,183.8784535277153
2022-08-31,278.7882296110708,90.01093283883354,176.60898732386764
2022-09-30,260.3192952480494,90.27233700064627,174.77874940653194
2022-10-31,263.82816221289886,88.7770955487176,179.65712765785136
2022-11-30,248.2335716013368,90.8209674401547,177.9202371339942
2022-12-31,276.584447423966,89.85636183796582,175.43051524985742
2023-01-31,230.64768056845332,88.44258279892532,176.40298009407434
2023-02-28,252.95824536719851,89.4646242078087,178.1935528061762
2023-03-31,268.5877424832645,90.86132006540127,182.73214893273783
2023-04-30,260.02163501936,89.76507680400968,185.562473630881
2023-05-31,220.97038636184587,89.1334043442607,178.57922711622342
2023-06-30,278.7882296110708,89.40462361942787,183.7378094137075
2023-07-31,260.3192952480494,91.49228913174603,179.27118296526095
2023-08-31,263.82816221289886,89.7737169407924,185.99500246611635
2023-09-30,248.2335716013368,89.80061367893478,176.0519206816349
2023-10-31,276.584447423966,90.1602164598298,191.3406624396323
2023-11-30,230.64768056845332,89.95606771815298,177.9224127639307
2023-12-31,252.95824536719851,90.06028897945983,176.329464320579
2024-01-31,211.3661176059045,85.16707637183995,179.15314986952976
2024-02-29,213.47484204058526,84.33355663161437,179.18096851872855
2024-03-31,211.16139232455777,84.75144611861427,178.9542610564984
2024-04-30,210.21105695344446,84.0453880572767,179.39044047239116
2024-05-31,210.1497676121923,84.53468777215868,179.01074668902172
2024-06-30,211.42379725673655,85.3383441100931,179.43104195211959
2024-07-31,209.76915512808506,84.25614310093653,179.1079616533964
2024-08-31,215.58244457247883,83.62797279971848,179.06099739782496
2024-09-30,209.40974444220558,84.46225986285589,179.20144803120465
2024-10-31,210.32340836927705,84.60892609597903,178.8727875954981
2024-11-30,211.0999050677316,83.35794240703413,179.16505212274808
2024-12-31,215.37342627958645,84.44198567974652,179.24380173098973
2025-01-31,211.33318826353704,83.6264292842975,178.98410747984846
2025-02-28,211.04130158995173,85.03336957671794,179.1966598135244
2025-03-31,209.87858118522408,84.43656695329437,179.45396703571484
2025-04-30,210.6139553701492,83.4465553021343,178.7447444413329
2025-05-31,211.8337389755174,85.09932727371597,179.06632506014586
2025-06-30,212.76340816194244,84.0634445206982,178.8742936113897
2025-07-31,213.00761853150192,84.70378215476453,179.0631937006064
2025-08-31,208.13380796165495,84.50499537803974,178.67571196633216
2025-09-30,211.7374561536584,85.26481396375937,178.83411231235237
2025-10-31,208.76720635578786,84.22388264003894,179.04123372737575
2025-11-30,213.83300972643747,84.02246690188016,179.21499951361722
2025-12-31,211.31325500145118,84.60954766541624,179.18955627404966
2026-01-31,211.15718572900204,85.49046414827461,179.20478541449287
2026-02-28,211.14879649182114,84.79791349196432,179.22419110241782
2026-03-31,211.57011443102607,84.49950186544405,179.26389807877075
2026-04-30,212.76200353001303,84.86593833751726,178.77248607248828
2026-05-31,213.18121056180155,85.04055608593129,179.00154133852885
2026-06-30,210.76528795654175,83.60222682470565,178.91569647313253
2026-07-31,211.29709971570242,84.58261189091581,178.7396602934843
2026-08-31,210.9321605623689,84.76570970677406,179.21300435993876
2026-09-30,215.06386912494585,84.52875069270175,178.92326964220206
2026-10-31,215.568651606223,83.95463267758524,179.4630815249453
2026-11-30,208.69821039924534,84.3971347073283,179.59290021346698
2026-12-31,212.82075828308703,84.00654416866169,178.96624928907784
2027-01-31,212.3046214547164,85.55746303413451,178.96669883907876
2027-02-28,215.75637631307254,84.40323166485376,179.06173513924784
2027-03-31,209.64486598268212,84.49292053992603,179.3462808385595
2027-04-30,213.61675748286336,83.92688421090253,179.20138104111925
2027-05-31,213.32576719898367,84.82629393692221,179.19662747324924
2027-06-30,210.19091770901352,84.27878333489082,178.59867902146712
2027-07-31,212.2287023179958,84.12972090811206,178.68958998557147
2027-08-31,210.07678452823137,85.005794463969,178.9749655403192
2027-09-30,209.93114739228832,84.03471122618909,179.21371610438078
2027-10-31,215.03980959491827,84.63140748435714,178.78483935861408
2027-11-30,212.49221865040104,84.57668443280568,178.9105044631521
2027-12-31,212.66768504735018,84.98272223835588,178.90630815044148
2028-01-31,210.91467407687958,84.10919551664333,179.00222382345987
2028-02-29,212.07332417759093,84.17150642812668,178.9354000643993
2028-03-31,210.2500695587679,83.84041865878362,179.27563292501878
2028-04-30,209.9452868471683,84.71946106001738,179.376434515767
2028-05-31,213.3505158503467,84.3802471670835,179.0844498475172
2028-06-30,208.85364741474064,84.80477631967388,178.62737887989897
2028-07-31,212.0033141343228,85.30986417845125,179.11119876831336
2028-08-31,211.80462376900158,84.48869316342793,179.11414100017527
2028-09-30,210.5296086736048,83.71271883347634,179.41941033656778
2028-10-31,211.75945341292754,83.83064688329327,179.16341992126814
2028-11-30,210.28827580570015,84.3466932478567,178.87970519635735
2028-12-31,211.98658354821276,83.89046010525888,178.9151000588665
2029-01-31,209.5944567469285,84.94740806448303,179.19377218151337
2029-02-28,210.78798071359859,83.81761216362756,178.95908176120201
2029-03-31,213.7246426677318,84.42828082764966,178.69663490684695
2029-04-30,214.19825914293574,83.72072221864735,179.2764094298978
2029-05-31,213.77931313650552,83.50986538326929,179.37672547306374
2029-06-30,215.2522548898806,85.33748587433084,179.1036253011755
2029-07-31,213.634785031518,83.23322632144516,179.35420372149883
2029-08-31,211.19075863534587,83.2416700992729,179.50593733784854
2029-09-30,210.52672377511954,84.66329514451968,178.8164296834375
2029-10-31,212.83277612600483,84.27511631417984,178.7104926869454
2029-11-30,210.26101856334697,83.99890236452171,179.19114508330347
2029-12-31,210.56635508879225,84.13764774162904,178.9792350639821
2030-01-31,210.32243859830544,84.33649963543321,179.2908484583102
2030-02-28,208.76109058784726,83.36883075206683,179.19233072342973
2030-03-31,211.8886582527029,82.83519026429283,179.48109996575022
2030-04-30,214.00302929323954,84.39951762616818,178.77418772040522
2030-05-31,213.31139696578504,85.09659957444876,179.29715181846893
2030-06-30,211.97564391941677,83.37189167477001,179.13785370689317
2030-07-31,210.53636782114978,84.27663855522565,178.52044824784178
2030-08-31,212.88130882101308,83.91157621696959,179.36891788939528
2030-09-30,211.6705734669501,85.28813290228025,179.16830745596891
2030-10-31,213.32090910992792,83.70817948023692,179.08073865727883
2030-11-30,214.10605124187154,83.92612463961088,179.18955668061898
2030-12-31,211.5115296749225,85.23532063085283,178.97209516498916
2031-01-31,213.37023672312807,83.84510783459062,178.80504176093694
2031-02-28,214.00647274141787,84.69969256707732,178.93512750315145
2031-03-31,212.92329691760202,83.9233976402312,179.18540789783586
2031-04-30,212.29903270130615,84.164615420693,178.87386900185095
2031-05-31,213.0832622974657,85.82790000330732,178.9965358354757
2031-06-30,214.75238928553645,84.29846457685548,178.73740565815444
2031-07-31,214.7504791814712,85.20111449346078,179.2845345570509
2031-08-31,207.79904340912242,84.73309880732401,178.92332724821375
2031-09-30,212.79528601992772,83.74309222156342,179.1169041872921
2031-10-31,208.74472898431242,85.7838598507169,179.0192881722911
2031-11-30,211.30322245636202,83.93576002759026,179.34062625015014
2031-12-31,211.7857989140132,84.93871792304867,179.20241632574294
2032-01-31,211.16092169315715,83.50783294538063,179.04175287115174
2032-02-29,212.42169911065463,85.27659079028507,179.41009867211943
2032-03-31,212.0975399625048,85.43649504422515,178.93193053961465
2032-04-30,212.64036308416377,85.11626245339056,179.3032206770979
2032-05-31,213.52496155902486,83.35644250158609,179.28466189588653
2032-06-30,215.538514166617,84.65182580980428,179.23677311785832
2032-07-31,208.76439308276235,84.16866092114404,178.9014489559263
2032-08-31,209.5799666361405,84.78221119988264,179.23112173488522
2032-09-30,213.1169237166484,83.75617888667028,178.93834923893468
2032-10-31,212.27858714473336,83.59217799436385,179.2085635268315
2032-11-30,210.7003756328494,84.57144823837727,179.1494369720407
2032-12-31,209.3789395952947,85.32088884603473,178.64931038277984
2033-01-31,209.54542639975776,83.61247394885652,179.01973734082793
2033-02-28,212.26058289029342,84.1350436527984,179.30805540924422
2033-03-31,211.16225506308356,84.31793182009149,179.23730136075446
2033-04-30,210.5882041404549,83.90477774480408,179.19181077929562
2033-05-31,210.29314568727312,83.8881973244046,178.83238638426477
2033-06-30,210.85693955785644,84.63462564159421,179.34577115431756
2033-07-31,212.34406918427595,84.37461612380233,179.10479280629107
2033-08-31,212.09689517494013,85.73115013469568,179.41669140093785
2033-09-30,212.09252395997464,84.31244194986289,179.01305424139693
2033-10-31,210.72245162039377,84.93802806106385,178.95695862555328
2033-11-30,212.54969649427443,84.09982216195637,179.25373311741743
2033-12-31,213.62565013332255,82.72471228494295,178.9240099395592
2034-01-31,212.90340324168162,85.01554061904017,179.20321354089847
2034-02-28,209.25939054763836,85.43445725712814,178.90753497037696
2034-03-31,211.73713762677386,84.25431806541293,178.7697314598407
2034-04-30,213.65255656713146,85.47971359985388,178.96482660045208
2034-05-31,206.56870839443292,84.28623936633264,179.11943161218193
2034-06-30,209.93385632431705,85.51421510528473,178.83280462238184
2034-07-31,214.26406019618682,84.60286461090843,179.1800464812107
2034-08-31,211.2891734538349,84.38413417400011,178.74504139595803
2034-09-30,214.0730813232036,84.6756936754113,179.21250653096442
2034-10-31,210.11923818323004,83.7760797040248,179.06761434125923
2034-11-30,211.09189053578785,83.72624380059892,179.31562161430026
2034-12-31,211.61095574895273,83.8011342390248,179.08241083440856
2035-01-31,214.3575742527924,84.51271196443318,179.20486601649964
2035-02-28,213.37737391783537,84.26745297183842,178.8828565500974
2035-03-31,212.26432818981706,84.6270918111095,179.19635442945264
2035-04-30,211.38691769658,84.90897112764391,179.4696107869554
2035-05-31,210.9903391241284,84.21564967802489,178.97765623214275
2035-06-30,212.8337992433381,84.32640475380865,179.04498776138408
2035-07-31,212.53169526731682,83.97668253651918,179.12386318796337
2035-08-31,211.95612544082223,84.48671501925668,178.88112829440914
2035-09-30,214.8291116363717,84.06587369024675,178.98344836037288
2035-10-31,212.56182050148885,84.9490542085509,179.07957272803614
2035-11-30,210.30190865456254,84.32322898721033,179.14147072960765
2035-12-31,207.4455471826964,84.27652079708218,179.45680815181572
2036-01-31,211.7952596185291,85.27876720463692,178.47970110739095
2036-02-29,213.17906276534006,84.52159712536036,179.34411097468234
2036-03-31,211.99059270748583,83.96487664806696,179.10555765098235
2036-04-30,211.14756799188504,84.70953253081692,179.01480504407454
2036-05-31,211.8621382339294,83.02239466563717,178.97410624372395
2036-06-30,210.3273308981021,83.72284233021847,178.6638955434355
2036-07-31,212.01161353258743,84.05212492765246,179.11586502383307
2036-08-31,210.6846753990283,85.29718228081218,179.06061748921823
2036-09-30,210.95559271074399,84.54918010052634,179.380083588059
2036-10-31,215.7286494047965,84.25222591259788,178.9982575255401
2036-11-30,212.1776785054891,84.24000495809481,178.83896333459677
2036-12-31,210.59190194378618,83.88736801196181,179.111207871445
2037-01-31,211.11287338743594,84.61542426772104,178.7956769434519
2037-02-28,211.3829903408533,83.88086276261132,178.95668502291193
2037-03-31,211.2939884153297,84.24431047933093,179.47725626451665
2037-04-30,212.1933755422985,85.1518931984314,178.72806976385385
2037-05-31,211.74688650233355,84.62829205932357,178.95281346880137
2037-06-30,214.72188091574245,84.15238205368452,178.9579730825857
2037-07-31,211.6751546479539,84.07378757287353,179.25753394120244
2037-08-31,214.16145011247488,84.34575852200288,179.2095900028843
2037-09-30,208.64254071847932,83.48610967743772,179.10311234544167
2037-10-31,211.67645490416396,84.38621564615055,179.2654226852446
2037-11-30,212.0025593493727,84.34792470353776,179.13117709633264
2037-12-31,210.22760664574312,84.07734711081784,179.49015620695343
2038-01-31,211.29676180976054,84.17419320170424,179.17713763794143
2038-02-28,212.61797804291106,83.83016093464785,179.05183537476512
2038-03-31,206.9361592731696,83.25441136720326,178.8823218454739
2038-04-30,212.49967459821147,84.0843236046529,179.12199093759244
2038-05-31,212.26983837723725,84.18144115730854,179.14506464448854
2038-06-30,211.97343768010785,83.6182586811419,179.11796045006395
2038-07-31,213.98349511427898,84.59011821277332,178.99945439362767
2038-08-31,212.09324217677823,84.47530462355091,179.2521691594109
2038-09-30,212.4346005983017,84.70933863470904,178.913288112758
2038-10-31,212.89236158934193,83.57572069700973,179.31724498943117
2038-11-30,213.8683417579688,84.10938310214539,178.73693777827032
2038-12-31,208.4238644591498,84.0123829450344,179.51955660012132
2039-01-31,213.4009601453959,85.38869517598951,179.09225227796458
2039-02-28,211.21541251375174,84.57069577453825,179.0245102954771
2039-03-31,210.7726661454372,84.83222386136976,179.00047720752738
2039-04-30,213.84618533147716,84.04688911647904,179.25823832812517
2039-05-31,210.12686069788464,84.09568669724086,179.11079220741993
2039-06-30,212.27714943210617,85.43079362521358,178.77889731361893
2039-07-31,212.13839619072974,85.3318843100065,178.57443067613588
2039-08-31,211.9294321240029,84.34873842019849,179.23003269823843
2039-09-30,213.07251644386372,84.2143872534582,179.18147356033325
2039-10-31,210.09769639087875,85.01162375016816,178.90639787528053
2039-11-30,210.6669437660162,83.68729044286195,179.08181151567055
2039-12-31,210.64921819865262,84.35722569900699,179.16833095006913
2040-01-31,209.1610819561709,84.67858365690995,179.1027173327799
2040-02-29,209.44798038518667,85.52688448643164,178.98479694980693
2040-03-31,211.69651891511222,85.26386171539934,178.92553748127625
2040-04-30,211.039039115198,84.87029399718976,179.20968805965643
2040-05-31,213.03846751812978,84.90931777661748,179.05389966356137
2040-06-30,208.73603962964626,84.98492131713665,178.9455077739724
2040-07-31,209.93959076283573,82.93515383125728,178.8752444968378
2040-08-31,210.32288398453846,84.6136510171736,178.96405332296075
2040-09-30,211.76507945381584,83.27912612943351,179.05388285134336
2040-10-31,208.49258889331742,85.36839390533952,178.8498426003408
2040-11-30,214.2599469463632,83.68073116659824,179.11789709840616
2040-12-31,211.75941216588427,83.81899852775433,179.4112613718031
2041-01-31,210.46124375989916,84.68491851613527,179.0401397516536
2041-02-28,212.25420679825297,84.35573355694542,178.89086973333372
2041-03-31,210.91717091861312,83.8435578645236,179.03423479956922
2041-04-30,212.07074895033668,84.3195322848181,179.39837799761477
2041-05-31,214.16178862796193,84.40520953182929,178.76751141067305
2041-06-30,210.8950108794471,83.50418807259896,179.06418190294266
2041-07-31,211.32410312923486,84.0626244623303,178.79814696730693
2041-08-31,208.77946172472093,84.05271662020587,179.0980456192263
2041-09-30,212.72722395993574,83.98985612563843,179.240284920466
2041-10-31,210.07505939150897,83.70318069660438,178.8281037778965
2041-11-30,209.95879217102402,83.21292808689229,179.0860380138986
2041-12-31,212.89532128778745,85.46903964215483,179.15835015985567
2042-01-31,209.19266463398753,84.64510333079038,179.28693226457227
2042-02-28,208.03397798838841,83.89698057137718,178.94115019000222
2042-03-31,212.75291090111958,84.63011181423309,179.00617515064025
2042-04-30,212.63770501743812,84.3521417554625,178.82305456437564
2042-05-31,209.56566372217725,84.5699271313994,179.2202564511302
2042-06-30,209.15174691267097,83.98727261156662,179.00405509038717
2042-07-31,212.35351551865847,84.92092318612245,178.94514736470097
2042-08-31,210.01376166050827,84.85056766801979,179.17780769344827
2042-09-30,212.05909916037638,84.08460497540264,178.86869087836476
2042-10-31,213.37728452053705,83.47993266130345,179.02850276728697
2042-11-30,212.46391954133549,83.62447611289555,179.52653174353227
2042-12-31,213.0222764040276,84.65051506836213,179.487335544362
2043-01-31,209.32992507576677,84.17882049037974,178.63883956881824
2043-02-28,213.71712660642672,84.58053679339487,178.8275005775303
2043-03-31,215.63926736666406,84.2109300717643,179.1698878625778
2043-04-30,212.9424799955893,84.55274441800802,178.79529314863834
2043-05-31,210.99220777636225,85.27853862143043,178.9727499706475
2043-06-30,209.27313335036064,84.16139221639875,178.88261156275644
2043-07-31,209.22277679558795,84.6729025771918,179.05071016854933
2043-08-31,208.66813920111667,84.11221456388783,179.25184508992137
2043-09-30,210.45062821136173,85.34377947570543,178.67770708166125
2043-10-31,210.2358907435446,83.57054378241219,178.6721172170582
2043-11-30,211.6326634290882,84.2989045741189,179.2381858562807
2043-12-31,211.5914000137263,84.25268839283251,178.96930050674177
2044-01-31,212.52252031263515,84.60646318493909,179.09151158299443
2044-02-29,210.8453179711767,85.49163922953463,179.10376793261847
2044-03-31,212.98663797428173,83.9210461030996,179.2114892490025
2044-04-30,213.62008677374934,84.37083267661477,178.7530640309579
2044-05-31,208.97820003541813,85.01426341203356,179.0875026712224
2044-06-30,208.85584122252237,85.48635909223603,178.89151455447646
2044-07-31,212.24100605198907,83.01471443669175,178.73079750878173
2044-08-31,210.60881038516092,84.9280699050432,179.02654660197476
2044-09-30,212.83581099954887,83.9064237831989,179.0617195550984
2044-10-31,209.89161714049308,85.04443091167322,179.37372366749887
2044-11-30,212.9338195263532,84.52194078894004,179.1632653221847
2044-12-31,214.56520218147506,84.49453145062678,179.30425761100918
2045-01-31,211.85493290114758,83.98711106602025,179.16729912785502
2045-02-28,210.10699769431187,84.53849997771898,178.86434796720067
2045-03-31,215.90156832078497,84.1181553139294,179.38520931159115
2045-04-30,210.3670762094608,83.87986192827404,178.99061150408264
2045-05-31,214.2247292638043,85.29976618102933,179.35437277043573
2045-06-30,210.37289885840767,84.93642466965312,179.51303260447412
2045-07-31,209.13772126124354,84.8022491373238,179.01095701371014
2045-08-31,210.46052481279946,84.01892703786956,179.02822968430394
2045-09-30,210.7523698646118,84.48354256819972,179.00645381843617
2045-10-31,209.54532822241953,84.63638812216331,178.7535004651188
2045-11-30,212.93715036185864,84.7214630273462,179.01595734327395
2045-12-31,211.45307169894863,84.8272468394409,178.9664490508914
2046-01-31,209.35356369430448,85.38032313900294,178.66108132264526
2046-02-28,210.98717590953453,85.0600236432912,179.02420401995687
2046-03-31,213.55764886205378,83.581810891446,179.1987288740772
2046-04-30,209.21357333632653,84.55392386025123,179.1339863609154
2046-05-31,213.96818317943922,85.03058117813198,179.179667770802
2046-06-30,212.035713543771,84.9683101694163,179.0513670302301
2046-07-31,210.87147711669093,84.70113724619823,179.0057832708512
2046-08-31,211.3085003834542,85.29178617018152,179.3038603609713
2046-09-30,211.6939616251072,83.7320945083818,179.3541064759534
2046-10-31,212.37252617482255,84.26398513820455,179.26726062543113
2046-11-30,211.8514514883036,84.15938269506239,179.11273135721564
2046-12-31,216.1029833143502,85.04238846174408,179.04998291917968
2047-01-31,209.7051752611678,83.99579678900682,178.89051859444604
2047-02-28,209.3809484007083,83.43686991681498,179.0296261065274
2047-03-31,211.41053017249362,83.8133755024941,178.52880223780295
2047-04-30,212.79601417366115,83.65574386770724,179.42246077501892
2047-05-31,209.65898408332095,85.34808954218384,179.16937460528183
2047-06-30,211.9633029753349,84.63282230072184,178.99245581892043
2047-07-31,214.03530708744768,84.45918622694103,179.0849800606429
2047-08-31,215.9131182468069,83.3770300972399,179.28204822722628
2047-09-30,210.3454758436115,84.24463356144086,179.16404522760067
2047-10-31,214.43539118024992,84.58915728359449,179.346885707941
2047-11-30,211.42854937288863,83.91887689106022,178.99059497637455
2047-12-31,213.40916436866286,83.19120650762342,178.9423862256092
2048-01-31,210.72533063073632,84.12178470138144,179.16713657612394
2048-02-29,211.63347942391118,84.0909961356328,178.99270849279253
2048-03-31,213.86386977915066,83.65134610842804,179.2197275631576
2048-04-30,209.38044491454977,84.83900343029163,179.31864123079617
2048-05-31,213.36690269412225,85.47066073153348,178.8164267502959
2048-06-30,210.60410770040556,84.68480823323887,178.48328501751934
2048-07-31,213.58484445346897,84.01828582039121,178.9665970111792
2048-08-31,211.67832565156255,84.8689678383162,178.73097480796304
2048-09-30,208.61373093535343,84.0971076413054,178.7833369759918
2048-10-31,213.15550959899264,84.50405912996123,179.32594091532238
2048-11-30,213.20604102668088,84.7906264947255,178.91625951851194
2048-12-31,209.9607691019831,83.95667479817347,179.1673443001646
2049-01-31,211.0210780339056,83.92702028284577,179.3588427811
2049-02-28,211.9778159663288,85.6153765066235,178.90193741653468
2049-03-31,212.35300873444606,84.32583552439559,178.95482629293943
2049-04-30,211.07262064386822,84.24227016067687,179.0382455808408
2049-05-31,211.114169801462,84.951079105149,178.8995555492447
2049-06-30,213.24085855372437,83.109885349817,179.09314990199428
2049-07-31,213.23440056456747,84.6165807321226,179.2815813800538
2049-08-31,209.8393180125855,83.89404148228279,178.95650824396802
2049-09-30,212.79125999390868,84.66973170708381,179.11716961814608
2049-10-31,210.3579204301862,84.56671904394642,179.16262831286107
2049-11-30,215.45195007854608,85.44560947303776,178.80698592848987
2049-12-31,212.25862668847384,84.30559844508892,179.31863768845892
2050-01-31,215.9243754972066,84.60717237808677,179.07906993726215
2050-02-28,210.0538469850801,84.03968440865009,178.80303163951976
2050-03-31,209.32117131487087,84.57776202605035,178.9642042380242
2050-04-30,209.92452643629377,84.70348649148096,178.9057044902536
2050-05-31,209.58958497335033,85.88621400325349,179.01165493790626
2050-06-30,211.8759529066814,83.80245217306536,179.16435033246964
2050-07-31,212.26008711655635,85.0732227211773,179.61428121706217
2050-08-31,211.01846423714335,84.5760547713059,179.3354396865428
2050-09-30,207.86170143894623,84.76837511356781,178.66627017211897
2050-10-31,216.01548434680745,84.36163711276009,178.80574202315753
2050-11-30,215.70063319133533,84.34587613266154,179.00865828834952
2050-12-31,212.72131670476972,83.6853368492917,179.04931299333163
2051-01-31,211.76893401479592,84.24363073738874,179.21688557304805
2051-02-28,211.18610048395266,84.87987632062394,179.44348379999136
2051-03-31,209.25315005793937,83.9628913381801,179.13078478823144
2051-04-30,209.4024870582257,83.73415287649198,179.20018713068677
2051-05-31,210.1667548773189,84.69787165970638,179.32851864045864
2051-06-30,212.69449534164735,85.0149993852362,178.88905370733352
2051-07-31,210.0199798453601,84.80263424656076,179.449735301035
2051-08-31,209.70276489806668,84.49271689941457,178.94746050088202
