,A,B,C
2021-03-31,248.2335716013368,88.40225974791402,169.77295505163127
2021-04-30,177.99585772322752,89.75053721334749,184.5793166410752
2021-05-31,260.3192952480494,89.64694602264737,184.2225995988844
2021-06-30,260.3192952480494,46.56615907856134,174.3499631787439
2021-07-31,177.99585772322752,90.32940253941288,178.76156485248225
2021-08-31,178.59210240241464,87.64297256904922,182.3079601623415
2021-09-30,177.99585772322752,88.1444985627614,176.8609703194506
2021-10-31,260.02163501936,90.14767775544446,176.0519206816349
2021-11-30,177.99585772322752,44.91166935822017,176.8609703194506
2021-12-31,178.59210240241464,89.30040371787666,182.3079601623415
2022-01-31,260.02163501936,90.1602164598298,176.0519206816349
2022-02-28,230.64768056845332,89.1334043442607,189.3212212291112
2022-03-31,177.99585772322752,90.83609790232556,179.2264203264042
2022-04-30,208.3488462747036,88.5065045263823,177.379061459541
2022-05-31,193.0376478216537,89.47554079830982,181.41019345122035
2022-06-30,177.99585772322752,44.02490864119196,179.550510302305
2022-07-31,268.5877424832645,88.5065045263823,178.6882446573339
2022-08-31,260.3192952480494,87.78549816826286,178.57922711622342
2022-09-30,278.7882296110708,87.68157042924713,177.70901287947353
2022-10-31,177.99585772322752,89.95606771815298,180.05882969534585
2022-11-30,178.59210240241464,89.10840588948648,174.3499631787439
2022-12-31,177.99585772322752,79.5938186449851,184.8207812095153
2023-01-31,276.584447423966,89.01417807741672,174.67915910710542
2023-02-28,178.59210240241464,89.33305335753401,177.97703903010202
2023-03-31,248.2335716013368,85.1240237276269,182.3853589654121
2023-04-30,268.5877424832645,89.08595792730735,178.2618154760705
2023-05-31,208.3488462747036,89.99462321966828,184.8207812095153
2023-06-30,177.99585772322752,89.71200060631386,180.05882969534585
2023-07-31,177.99585772322752,89.09335416059825,177.9224127639307
2023-08-31,208.3488462747036,90.38030770332595,182.9735063643521
2023-09-30,278.7882296110708,82.88576735773356,187.0165789565372
2023-10-31,278.7882296110708,83.07275986428144,176.22068596961367
2023-11-30,278.7882296110708,86.58665049800533,177.38340817076102
2023-12-31,208.3488462747036,66.82196604631031,176.8268406984487
2024-01-31,208.3488462747036,44.32151113608332,182.86576276779448
2024-02-29,193.0376478216537,67.51641344376016,187.0165789565372
2024-03-31,177.99585772322752,89.71153693599315,176.329464320579
2024-04-30,263.82816221289886,89.77603187386863,175.90491085154102
2024-05-31,178.59210240241464,87.78549816826286,176.23249827884422
2024-06-30,193.0376478216537,88.37593891475177,179.5968115463632
2024-07-31,208.3488462747036,44.91166935822017,180.6971410103402
2024-08-31,208.3488462747036,90.36907204948324,170.05828753465894
2024-09-30,177.99585772322752,86.36883100749763,179.0030633210812
2024-10-31,260.3192952480494,83.07275986428144,174.77874940653194
2024-11-30,193.0376478216537,89.47554079830982,179.65712765785136
2024-12-31,276.584447423966,71.51223573718335,182.10719640106907
2025-01-31,208.3488462747036,87.97720763014163,177.37416276008938
2025-02-28,252.95824536719851,89.99462321966828,172.90000104081716
2025-03-31,193.0376478216537,44.32151113608332,176.40298009407434
2025-04-30,220.97038636184587,90.1602164598298,180.62147697438493
2025-05-31,248.2335716013368,89.80061367893478,185.2034695584122
2025-06-30,260.02163501936,87.86209005083471,182.2772529940213
2025-07-31,230.64768056845332,90.8209674401547,182.10719640106907
2025-08-31,208.3488462747036,90.1602164598298,179.16886680728783
2025-09-30,193.0376478216537,46.56615907856134,182.3079601623415
2025-10-31,193.0376478216537,89.09335416059825,177.6978137040581
2025-11-30,252.95824536719851,43.810161818583815,173.09929669853508
2025-12-31,177.99585772322752,90.12060763908896,177.44500638149253
2026-01-31,252.95824536719851,90.6375287581444,175.66440603925952
2026-02-28,208.3488462747036,67.51641344376016,176.71301010019835
2026-03-31,252.95824536719851,88.40225974791402,177.379061459541
2026-04-30,268.5877424832645,79.5938186449851,179.0030633210812
2026-05-31,208.3488462747036,45.12249800821072,177.97703903010202
2026-06-30,178.59210240241464,67.18528082832573,182.9735063643521
2026-07-31,193.0376478216537,89.68455154093982,177.16225280505833
2026-08-31,248.2335716013368,89.76507680400968,177.16225280505833
2026-09-30,260.3192952480494,79.77785338095052,184.99972248699748
2026-10-31,193.0376478216537,79.71783480996508,179.93235728643234
2026-11-30,178.59210240241464,43.810161818583815,176.5243149185142
2026-12-31,177.99585772322752,82.22486006515534,185.2034695584122
2027-01-31,177.99585772322752,87.27237536006453,184.2225995988844
2027-02-28,208.3488462747036,90.27233700064627,175.79539190377687
2027-03-31,193.0376478216537,91.34241042421029,182.2772529940213
2027-04-30,208.3488462747036,88.79224829214084,179.93235728643234
2027-05-31,208.3488462747036,88.40225974791402,175.14513544035697
2027-06-30,193.0376478216537,89.40462361942787,177.4944984256549
2027-07-31,208.3488462747036,86.57365257046305,177.16225280505833
2027-08-31,248.2335716013368,89.30040371787666,185.2034695584122
2027-09-30,260.02163501936,71.51223573718335,179.16886680728783
2027-10-31,248.2335716013368,89.71200060631386,179.52148117941806
2027-11-30,193.0376478216537,88.78001245000594,175.14513544035697
2027-12-31,177.99585772322752,89.76507680400968,179.52148117941806
2028-01-31,193.0376478216537,89.09335416059825,182.73214893273783
2028-02-29,276.584447423966,79.77785338095052,179.65712765785136
2028-03-31,263.82816221289886,89.61694605047131,177.37416276008938
2028-04-30,208.3488462747036,89.65378423747075,176.1452067131629
2028-05-31,178.59210240241464,90.8209674401547,176.60898732386764
2028-06-30,177.99585772322752,87.767026907244,174.3499631787439
2028-07-31,260.3192952480494,89.7737169407924,191.3406624396323
2028-08-31,178.59210240241464,91.81021751897782,180.14460843964605
2028-09-30,177.99585772322752,87.78549816826286,174.90441309632538
2028-10-31,177.99585772322752,44.02490864119196,176.8609703194506
2028-11-30,178.59210240241464,89.35953997377445,176.329464320579
2028-12-31,178.59210240241464,71.09109835360955,179.65712765785136
2029-01-31,193.0376478216537,87.97720763014163,184.4964558409956
2029-02-28,220.97038636184587,89.71200060631386,173.09929669853508
2029-03-31,193.0376478216537,86.57365257046305,181.62321553367917
2029-04-30,208.3488462747036,90.87538739898474,177.870634061958
2029-05-31,208.3488462747036,88.77658834609568,180.406176908292
2029-06-30,278.7882296110708,87.97720763014163,177.16225280505833
2029-07-31,268.5877424832645,89.52001637423135,183.31348310817637
2029-08-31,208.3488462747036,89.08595792730735,169.77295505163127
2029-09-30,208.3488462747036,89.7737169407924,175.66440603925952
2029-10-31,260.02163501936,89.1334043442607,185.82913357414677
2029-11-30,276.584447423966,88.79224829214084,183.7378094137075
2029-12-31,276.584447423966,88.37593891475177,182.82887359159992
2030-01-31,276.584447423966,79.77785338095052,179.52148117941806
2030-02-28,177.99585772322752,89.59634885413216,177.870634061958
2030-03-31,276.584447423966,89.72637356789892,179.78626560610445
2030-04-30,193.0376478216537,87.76339721885037,176.8609703194506
2030-05-31,177.99585772322752,89.93464293572144,185.82913357414677
2030-06-30,252.95824536719851,87.79656260419895,180.05882969534585
2030-07-31,177.99585772322752,87.97720763014163,177.6978137040581
2030-08-31,178.59210240241464,88.66395077313935,183.17005251752803
2030-09-30,263.82816221289886,88.79224829214084,177.5361246947448
2030-10-31,193.0376478216537,83.07275986428144,176.8609703194506
2030-11-30,178.59210240241464,90.8209674401547,182.8350934623041
2030-12-31,208.3488462747036,89.09335416059825,179.06584580998705
2031-01-31,208.3488462747036,89.61694605047131,189.3212212291112
2031-02-28,252.95824536719851,82.88576735773356,182.82887359159992
2031-03-31,193.0376478216537,67.49447970267484,180.14460843964605
2031-04-30,177.99585772322752,89.71153693599315,182.82887359159992
2031-05-31,193.0376478216537,46.56615907856134,184.99972248699748
2031-06-30,252.95824536719851,89.10840588948648,179.27118296526095
2031-07-31,252.95824536719851,90.86132006540127,176.4907575405271
2031-08-31,268.5877424832645,66.82196604631031,179.79758713014292
2031-09-30,178.59210240241464,88.66395077313935,182.10719640106907
2031-10-31,248.2335716013368,88.79224829214084,179.2264203264042
2031-11-30,260.02163501936,79.77785338095052,175.90491085154102
2031-12-31,193.0376478216537,79.5938186449851,176.22068596961367
2032-01-31,178.59210240241464,82.88576735773356,181.8563250723153
2032-02-29,177.99585772322752,90.1602164598298,184.4964558409956
2032-03-31,178.59210240241464,86.0795577686397,172.90000104081716
2032-04-30,177.99585772322752,87.68157042924713,178.6882446573339
2032-05-31,208.3488462747036,90.9798928486194,180.14460843964605
2032-06-30,193.0376478216537,90.38030770332595,179.0030633210812
2032-07-31,178.59210240241464,84.97382195158664,175.43051524985742
2032-08-31,278.7882296110708,89.63690384584531,176.35707175448908
2032-09-30,260.02163501936,88.34000473739593,179.79758713014292
2032-10-31,208.3488462747036,90.06028897945983,189.3212212291112
2032-11-30,177.99585772322752,88.43044729321261,182.6140444346129
2032-12-31,208.3488462747036,82.88576735773356,178.1935528061762
2033-01-31,276.584447423966,85.1240237276269,185.2034695584122
2033-02-28,177.99585772322752,88.43044729321261,176.0519206816349
2033-03-31,178.59210240241464,67.49447970267484,177.6978137040581
2033-04-30,268.5877424832645,89.61694605047131,181.60578599700355
2033-05-31,178.59210240241464,90.83609790232556,179.93235728643234
2033-06-30,208.3488462747036,45.12249800821072,181.50339110895416
2033-07-31,260.02163501936,67.18528082832573,176.23249827884422
2033-08-31,177.99585772322752,84.96903818770195,175.66440603925952
2033-09-30,178.59210240241464,44.32151113608332,183.7378094137075
2033-10-31,208.3488462747036,88.79224829214084,177.379061459541
2033-11-30,178.59210240241464,89.08595792730735,183.8784535277153
2033-12-31,208.3488462747036,71.09109835360955,183.8784535277153
2034-01-31,177.99585772322752,89.14433318042433,181.36429394771147
2034-02-28,208.3488462747036,44.91166935822017,179.550510302305
2034-03-31,252.95824536719851,89.71153693599315,179.79758713014292
2034-04-30,178.59210240241464,88.5065045263823,179.52148117941806
2034-05-31,178.59210240241464,89.63690384584531,185.2034695584122
2034-06-30,177.99585772322752,84.97382195158664,179.0030633210812
2034-07-31,177.99585772322752,90.15691660645436,176.0519206816349
2034-08-31,178.59210240241464,82.88576735773356,177.70901287947353
2034-09-30,208.3488462747036,88.37593891475177,182.82887359159992
2034-10-31,208.3488462747036,89.68455154093982,184.606625154188
2034-11-30,178.59210240241464,82.88576735773356,179.84136868293635
2034-12-31,268.5877424832645,89.93464293572144,175.90491085154102
2035-01-31,208.3488462747036,87.68157042924713,179.2264203264042
2035-02-28,177.99585772322752,45.12249800821072,173.8333871719835
2035-03-31,263.82816221289886,86.36883100749763,184.5793166410752
2035-04-30,193.0376478216537,90.06028897945983,182.36875761357408
2035-05-31,278.7882296110708,89.40462361942787,179.27118296526095
2035-06-30,260.3192952480494,88.79224829214084,176.71301010019835
2035-07-31,252.95824536719851,89.4646242078087,182.6140444346129
2035-08-31,193.0376478216537,89.93464293572144,177.379061459541
2035-09-30,193.0376478216537,89.30040371787666,177.9224127639307
2035-10-31,193.0376478216537,87.86209005083471,183.31348310817637
2035-11-30,260.3192952480494,85.1240237276269,179.5968115463632
2035-12-31,208.3488462747036,90.65846788220388,182.6140444346129
2036-01-31,178.59210240241464,87.78549816826286,179.93235728643234
2036-02-29,177.99585772322752,88.43044729321261,177.9224127639307
2036-03-31,177.99585772322752,88.79586009019597,182.6140444346129
2036-04-30,220.97038636184587,86.58665049800533,177.9202371339942
2036-05-31,193.0376478216537,88.37593891475177,176.23249827884422
2036-06-30,208.3488462747036,89.71153693599315,178.76156485248225
2036-07-31,178.59210240241464,67.51641344376016,182.82887359159992
2036-08-31,193.0376478216537,88.43044729321261,173.99411902486287
2036-09-30,260.02163501936,82.88576735773356,177.44500638149253
2036-10-31,193.0376478216537,89.30040371787666,175.90491085154102
2036-11-30,208.3488462747036,89.47554079830982,176.5243149185142
2036-12-31,208.3488462747036,90.87538739898474,182.9735063643521
2037-01-31,178.59210240241464,89.89290820222627,182.73214893273783
2037-02-28,193.0376478216537,82.22486006515534,191.3406624396323
2037-03-31,260.3192952480494,89.63690384584531,181.50339110895416
2037-04-30,278.7882296110708,86.57365257046305,183.7378094137075
2037-05-31,230.64768056845332,87.68157042924713,176.9842983229842
2037-06-30,193.0376478216537,89.63690384584531,175.43051524985742
2037-07-31,193.0376478216537,87.64297256904922,185.2034695584122
2037-08-31,177.99585772322752,89.72637356789892,176.22068596961367
2037-09-30,220.97038636184587,82.22486006515534,176.22789302451628
2037-10-31,230.64768056845332,88.79224829214084,173.6226136427863
2037-11-30,177.99585772322752,89.75053721334749,175.90491085154102
2037-12-31,260.3192952480494,89.71153693599315,183.17005251752803
2038-01-31,178.59210240241464,89.01417807741672,178.2618154760705
2038-02-28,177.99585772322752,85.1240237276269,174.67915910710542
2038-03-31,208.3488462747036,83.07275986428144,176.60898732386764
2038-04-30,208.3488462747036,87.27237536006453,179.550510302305
2038-05-31,260.3192952480494,89.4646242078087,182.86576276779448
2038-06-30,268.5877424832645,87.97720763014163,177.97703903010202
2038-07-31,268.5877424832645,88.02396027394263,180.62147697438493
2038-08-31,193.0376478216537,88.94733496580486,185.2034695584122
2038-09-30,178.59210240241464,89.14433318042433,176.60898732386764
2038-10-31,230.64768056845332,88.98082716820956,179.5968115463632
2038-11-30,193.0376478216537,86.58665049800533,176.66098870007409
2038-12-31,260.02163501936,88.1444985627614,174.77874940653194
2039-01-31,230.64768056845332,91.81021751897782,170.05828753465894
2039-02-28,276.584447423966,87.68157042924713,179.84136868293635
2039-03-31,193.0376478216537,91.81021751897782,177.9224127639307
2039-04-30,208.3488462747036,89.85636183796582,176.9842983229842
2039-05-31,177.99585772322752,88.94733496580486,177.97703903010202
2039-06-30,178.59210240241464,44.91166935822017,176.329464320579
2039-07-31,208.3488462747036,90.87538739898474,173.6226136427863
2039-08-31,177.99585772322752,82.88576735773356,174.77874940653194
2039-09-30,278.7882296110708,88.79586009019597,182.10719640106907
2039-10-31,230.64768056845332,89.80061367893478,176.60898732386764
2039-11-30,177.99585772322752,88.43044729321261,178.6882446573339
2039-12-31,193.0376478216537,89.7737169407924,177.44500638149253
2040-01-31,252.95824536719851,90.10145352128464,184.4964558409956
2040-02-29,208.3488462747036,79.77785338095052,179.5968115463632
2040-03-31,208.3488462747036,87.86209005083471,181.01797137104813
2040-04-30,193.0376478216537,89.10840588948648,173.09929669853508
2040-05-31,276.584447423966,87.86209005083471,182.9735063643521
2040-06-30,208.3488462747036,91.49228913174603,174.798390629238
2040-07-31,193.0376478216537,89.35953997377445,174.61942441688308
2040-08-31,268.5877424832645,44.02490864119196,177.16225280505833
2040-09-30,278.7882296110708,66.82196604631031,181.41019345122035
2040-10-31,208.3488462747036,90.06028897945983,174.798390629238
2040-11-30,208.3488462747036,89.76507680400968,176.8268406984487
2040-12-31,177.99585772322752,89.82447528070583,174.4661463674828
2041-01-31,177.99585772322752,87.78549816826286,180.14460843964605
2041-02-28,193.0376478216537,45.786227858470056,178.76156485248225
2041-03-31,178.59210240241464,82.22486006515534,175.14513544035697
2041-04-30,193.0376478216537,89.63690384584531,183.8784535277153
2041-05-31,178.59210240241464,89.89290820222627,182.10719640106907
2041-06-30,177.99585772322752,88.1444985627614,191.3406624396323
2041-07-31,178.59210240241464,84.97382195158664,185.82913357414677
2041-08-31,178.59210240241464,82.22486006515534,185.363365620008
2041-09-30,268.5877424832645,84.97382195158664,174.4661463674828
2041-10-31,178.59210240241464,89.35953997377445,183.31348310817637
2041-11-30,178.59210240241464,86.58665049800533,182.3079601623415
2041-12-31,177.99585772322752,89.64694602264737,178.6882446573339
2042-01-31,263.82816221289886,88.7770955487176,185.82913357414677
2042-02-28,278.7882296110708,89.89290820222627,180.14814443963664
2042-03-31,208.3488462747036,89.01417807741672,182.3079601623415
2042-04-30,263.82816221289886,88.60112271249545,182.8350934623041
2042-05-31,177.99585772322752,89.89290820222627,171.33438657025852
2042-06-30,178.59210240241464,89.35953997377445,176.3445474949648
2042-07-31,276.584447423966,89.72637356789892,177.97703903010202
2042-08-31,178.59210240241464,88.1444985627614,173.99411902486287
2042-09-30,178.59210240241464,67.49447970267484,183.31348310817637
2042-10-31,252.95824536719851,89.59634885413216,181.8261194218504
2042-11-30,278.7882296110708,89.35953997377445,183.8784535277153
2042-12-31,208.3488462747036,87.64297256904922,177.70901287947353
2043-01-31,248.2335716013368,89.1334043442607,178.57922711622342
2043-02-28,252.95824536719851,79.77785338095052,179.65712765785136
2043-03-31,193.0376478216537,89.88913831808594,175.14513544035697
2043-04-30,208.3488462747036,89.68455154093982,181.41019345122035
2043-05-31,178.59210240241464,90.8209674401547,179.27118296526095
2043-06-30,177.99585772322752,43.810161818583815,180.6971410103402
2043-07-31,208.3488462747036,44.91166935822017,174.4661463674828
2043-08-31,193.0376478216537,90.1602164598298,171.33438657025852
2043-09-30,220.97038636184587,89.50482093655326,180.62147697438493
2043-10-31,208.3488462747036,89.88913831808594,182.86576276779448
2043-11-30,178.59210240241464,86.58665049800533,182.73214893273783
2043-12-31,193.0376478216537,89.76507680400968,184.99972248699748
2044-01-31,178.59210240241464,87.7880244342287,185.82913357414677
2044-02-29,178.59210240241464,89.47554079830982,174.61942441688308
2044-03-31,263.82816221289886,44.32151113608332,177.9202371339942
2044-04-30,260.02163501936,90.15691660645436,170.05828753465894
2044-05-31,178.59210240241464,87.7880244342287,176.60898732386764
2044-06-30,193.0376478216537,90.10145352128464,179.78626560610445
2044-07-31,260.02163501936,89.50482093655326,184.5793166410752
2044-08-31,208.3488462747036,87.76339721885037,178.1935528061762
2044-09-30,208.3488462747036,89.72637356789892,175.14513544035697
2044-10-31,178.59210240241464,44.91166935822017,182.3079601623415
2044-11-30,276.584447423966,89.33305335753401,177.38340817076102
2044-12-31,178.59210240241464,87.27237536006453,180.62147697438493
2045-01-31,193.0376478216537,89.63690384584531,179.550510302305
2045-02-28,263.82816221289886,87.64297256904922,183.52572581415887
2045-03-31,208.3488462747036,90.9798928486194,173.8333871719835
2045-04-30,193.0376478216537,89.7737169407924,179.65712765785136
2045-05-31,248.2335716013368,66.82196604631031,181.62321553367917
2045-06-30,263.82816221289886,86.58665049800533,173.6226136427863
2045-07-31,178.59210240241464,90.01093283883354,182.2772529940213
2045-08-31,177.99585772322752,82.88576735773356,185.2034695584122
2045-09-30,193.0376478216537,71.09109835360955,177.97703903010202
2045-10-31,263.82816221289886,89.65378423747075,176.40298009407434
2045-11-30,193.0376478216537,44.32151113608332,176.8268406984487
2045-12-31,178.59210240241464,89.93464293572144,174.67915910710542
2046-01-31,193.0376478216537,86.0795577686397,173.6226136427863
2046-02-28,178.59210240241464,88.1444985627614,191.3406624396323
2046-03-31,193.0376478216537,87.68157042924713,177.4944984256549
2046-04-30,178.59210240241464,90.10145352128464,178.57922711622342
2046-05-31,263.82816221289886,90.9798928486194,176.40298009407434
2046-06-30,208.3488462747036,89.63690384584531,182.6140444346129
2046-07-31,193.0376478216537,89.14433318042433,169.77295505163127
2046-08-31,248.2335716013368,88.98082716820956,175.90491085154102
2046-09-30,178.59210240241464,84.97382195158664,183.8784535277153
2046-10-31,193.0376478216537,45.12249800821072,185.82913357414677
2046-11-30,208.3488462747036,89.80061367893478,174.7069478959852
2046-12-31,193.0376478216537,88.43044729321261,179.52148117941806
2047-01-31,252.95824536719851,89.89290820222627,191.3406624396323
2047-02-28,208.3488462747036,90.87538739898474,173.6226136427863
2047-03-31,177.99585772322752,84.97382195158664,176.3445474949648
2047-04-30,263.82816221289886,89.1334043442607,175.14513544035697
2047-05-31,248.2335716013368,44.02490864119196,174.90441309632538
2047-06-30,260.3192952480494,89.61694605047131,173.99411902486287
2047-07-31,260.3192952480494,71.51223573718335,175.14513544035697
2047-08-31,193.0376478216537,88.98082716820956,178.57922711622342
2047-09-30,178.59210240241464,90.15691660645436,182.8350934623041
2047-10-31,178.59210240241464,89.09335416059825,179.550510302305
2047-11-30,248.2335716013368,90.14767775544446,185.562473630881
2047-12-31,263.82816221289886,88.43044729321261,183.52572581415887
2048-01-31,230.64768056845332,86.36883100749763,183.31348310817637
2048-02-29,178.59210240241464,88.7770955487176,182.2772529940213
2048-03-31,178.59210240241464,89.95606771815298,176.329464320579
2048-04-30,278.7882296110708,90.15691660645436,176.0519206816349
2048-05-31,178.59210240241464,66.82196604631031,183.31348310817637
2048-06-30,177.99585772322752,90.87538739898474,187.0165789565372
2048-07-31,276.584447423966,43.810161818583815,172.90000104081716
2048-08-31,177.99585772322752,87.86209005083471,179.5968115463632
2048-09-30,177.99585772322752,89.01417807741672,179.06584580998705
2048-10-31,193.0376478216537,89.63690384584531,175.43051524985742
2048-11-30,178.59210240241464,89.61694605047131,176.8609703194506
2048-12-31,230.64768056845332,89.89290820222627,176.40298009407434
2049-01-31,177.99585772322752,87.7880244342287,177.44500638149253
2049-02-28,208.3488462747036,88.02396027394263,181.8563250723153
2049-03-31,208.3488462747036,89.99718521373421,174.77874940653194
2049-04-30,208.3488462747036,90.27233700064627,178.2618154760705
2049-05-31,177.99585772322752,90.38030770332595,171.33438657025852
2049-06-30,193.0376478216537,90.55260543489442,177.16225280505833
2049-07-31,208.3488462747036,89.30040371787666,176.71301010019835
2049-08-31,193.0376478216537,87.27237536006453,179.2264203264042
2049-09-30,230.64768056845332,67.18528082832573,182.6140444346129
2049-10-31,230.64768056845332,89.88913831808594,174.61942441688308
2049-11-30,177.99585772322752,88.02396027394263,176.23249827884422
2049-12-31,193.0376478216537,44.02490864119196,176.22068596961367
2050-01-31,178.59210240241464,89.99462321966828,182.86576276779448
2050-02-28,260.02163501936,89.08595792730735,177.16225280505833
2050-03-31,252.95824536719851,89.30040371787666,177.870634061958
2050-04-30,177.99585772322752,89.50482093655326,177.16225280505833
2050-05-31,177.99585772322752,88.34000473739593,179.2264203264042
2050-06-30,178.59210240241464,86.57365257046305,179.93235728643234
2050-07-31,208.3488462747036,91.49228913174603,183.8784535277153
2050-08-31,178.59210240241464,90.83609790232556,181.41019345122035
2050-09-30,263.82816221289886,44.32151113608332,173.6226136427863
2050-10-31,208.3488462747036,89.33305335753401,176.35707175448908
2050-11-30,208.3488462747036,90.55260543489442,189.3212212291112
2050-12-31,193.0376478216537,88.34000473739593,184.4964558409956
2051-01-31,193.0376478216537,89.47554079830982,176.71301010019835
2051-02-28,193.0376478216537,90.32940253941288,181.36429394771147
2051-03-31,177.99585772322752,88.66395077313935,175.90491085154102
2051-04-30,178.59210240241464,83.07275986428144,177.9224127639307
2051-05-31,193.0376478216537,89.88913831808594,178.2618154760705
2051-06-30,177.99585772322752,89.85636183796582,176.60898732386764
2051-07-31,248.2335716013368,82.22486006515534,182.86576276779448
2051-08-31,193.0376478216537,88.77658834609568,179.0030633210812
2051-09-30,177.99585772322752,88.79586009019597,183.8784535277153
