indice,A,B,C,D
2017-04-30,152.54891022186817,195,310.00512435041384,37.124465101167615
2017-05-31,156.52655506541024,194,322.2575191368584,35.11941934489144
2017-06-30,150.18896067350585,194,334.8589675745626,29.491740462480152
2017-07-31,151.81956932614585,198,347.9426917459097,37.55575464021819
2017-08-31,152.0768993634722,194,361.31301186117867,40.28784299500721
2017-09-30,162.88237532862752,196,375.07323670702823,42.85222566147458
2017-10-31,158.38140053760307,196,389.32884574495665,43.91915543254544
2017-11-30,151.87763838569774,194,403.94518184785295,42.491963211768656
2017-12-31,151.69677401870015,194,418.8816405025108,33.04725366437105
2018-01-31,155.7532627837381,194,434.2355277931522,43.59146966511187
2018-02-28,153.62364289390692,196,450.1465010140675,48.453023277827604
2018-03-31,154.39332677597443,195,466.23221758704386,47.81344029581626
2018-04-30,150.12380706745742,194,482.9190195680871,51.63816016007803
2018-05-31,153.63241700686527,194,499.8532413415369,50.28247746368892
2018-06-30,152.6768033177118,195,517.3042292860923,39.655956039896544
2018-07-31,161.58497816887268,195,535.080147224229,53.16142965484419
2018-08-31,150.60441301583083,194,553.2571680687008,57.21878282001867
2018-09-30,152.05558178063666,194,571.9156667228802,55.18601882060972
2018-10-31,159.62435502146494,198,590.8656550048493,61.48022028233784
2018-11-30,167.46393483592118,194,610.2879120055848,60.49043786096419
2018-12-31,154.9497247710645,196,630.0462128874595,47.71460473317555
2019-01-31,153.89633511617257,196,650.2027836461824,60.78422526966475
2019-02-28,153.2702258702845,194,670.8929215651714,67.23934331303467
2019-03-31,158.8176601238201,194,691.8709486366325,63.361873239916015
2019-04-30,161.03189976476344,194,713.2410313736482,67.25029541974122
2019-05-31,153.007061763065,196,735.0068599787526,67.39875180477625
2019-06-30,158.93809820020115,195,757.2117733268419,54.148803388195596
2019-07-31,158.8160788955647,194,779.8363054970235,67.40168394530143
2019-08-31,154.21146726918252,194,802.8950803186052,75.46127199697817
2019-09-30,158.570494871895,195,826.2778725457639,71.12163995939639
2019-10-31,152.00571281634117,195,850.1443205585234,75.0378547442586
2019-11-30,151.14740260933544,194,874.3038997666305,73.16049206955705
2019-12-31,152.21513339089486,194,898.8259412448103,62.288170763312316
2020-01-31,150.9292963946335,198,923.9217075082732,74.70387846033933
2020-02-29,150.558019610459,194,949.3335393561282,82.9166658898131
2020-03-31,158.3182264995034,196,975.0863680576018,80.98457408187596
2020-04-30,150.81499059408685,196,1001.2393309170446,86.07333734634933
2020-05-31,154.1009906803106,194,1027.9484756322881,82.48593876000807
2020-06-30,150.93891380143853,194,1054.8897220968868,69.15877277689356
2020-07-31,151.11910596007098,194,1082.2946012701966,84.48200530830971
2020-08-31,151.33928034052684,196,1110.0899115260697,91.5078031732638
2020-09-30,152.71776567285045,195,1138.3183278188367,89.97795610230204
2020-10-31,158.27417528386042,194,1166.9359932509942,93.90278995499474
2020-11-30,154.2388168434071,194,1195.8673406454193,95.52266067569292
2020-12-31,151.6401818021106,195,1225.2421806162831,77.68563603515123
2021-01-31,159.07357136336023,195,1255.1025132344635,93.61691939190075
2021-02-28,151.40296340575273,194,1285.3079810282782,101.87463628731983
2021-03-31,156.0500504266413,194,1315.891399892734,99.22073156849402
2021-04-30,154.2027160493984,198,1346.8773032629383,102.6696573289964
2021-05-31,152.54430862754876,194,1378.2005249952247,103.6447413968195
2021-06-30,151.69941582072485,196,1410.0198962045142,87.19321702526057
2021-07-31,161.44480812969852,196,212.0,103.47309019095243
2021-08-31,150.50606309645275,194,215.0,114.37528260239311
2021-09-30,153.93109119009202,194,213.0,110.0680421685083
2021-10-31,152.09311139766083,194,216.0,112.51563058344296
2021-11-30,153.80424801950022,196,214.0,111.60616298671312
2021-12-31,150.8847794193863,195,210.0,96.80385154432469
2022-01-31,153.4105422910667,194,212.0,114.96743115263202
2022-02-28,152.94505581306112,194,212.0,124.15025898419341
2022-03-31,154.438925106521,195,213.0,119.95940565798847
2022-04-30,162.07590714083247,195,215.0,125.06828891799219
2022-05-31,154.6232726887807,194,213.0,121.52800499319724
2022-06-30,152.20363001204,194,211.0,104.29594382885583
2022-07-31,150.84620711021248,198,211.0,125.73004495972238
2022-08-31,151.91411754572835,194,213.0,134.5040172724825
2022-09-30,156.1544824521685,196,210.0,132.31987818562112
2022-10-31,157.81074400318263,196,211.0,138.2684811201127
2022-11-30,153.60111867284743,194,214.0,132.92326103873586
2022-12-31,152.84420842811784,194,208.0,113.99752759776791
2023-01-31,150.24966028282074,194,214.0,136.11293530896606
2023-02-28,151.03244449176853,196,214.0,146.42602041124653
2023-03-31,153.31677612523333,195,216.0,144.49929466220158
2023-04-30,159.31176772686254,194,216.0,147.91905124908882
2023-05-31,152.3958189348705,194,209.0,144.84646740298115
2023-06-30,158.78937001811954,195,209.0,127.25234594432511
2023-07-31,157.1502664690897,195,213.0,147.46888020123026
2023-08-31,154.99845422237158,194,213.0,159.0841331023784
2023-09-30,161.05751640052782,194,215.0,155.7361115436749
2023-10-31,154.6853260076888,198,214.0,159.2706314683454
2023-11-30,150.12865866719042,194,214.0,155.1747284839712
2023-12-31,169.51332940155928,196,215.0,138.9282427554216
2024-01-31,153.48100591183052,196,212.0,159.65542713368217
2024-02-29,153.8521629408387,194,213.0,172.68130686148868
2024-03-31,152.87830185832354,194,216.0,169.04553681940817
2024-04-30,150.51174642905906,194,208.0,171.75475571038183
2024-05-31,150.5385309156051,196,213.0,168.56033392426727
2024-06-30,151.498629893935,195,213.0,149.47178391982735
2024-07-31,150.6368097740413,194,209.0,172.95138501169583
2024-08-31,152.01015649860028,194,212.0,187.5583275905896
2024-09-30,156.16275976689317,195,211.0,183.48363958894913
2024-10-31,158.3256900811073,195,213.0,184.04123693599982
2024-11-30,168.75440077517376,194,211.0,182.46076263767586
2024-12-31,150.05614153697414,194,211.0,163.37508888287968
2025-01-31,150.22163361838855,198,214.0,186.21774440116064
2025-02-28,152.2224686967615,194,212.0,201.82033015331623
2025-03-31,158.1987552260098,196,213.0,198.3754962881117
2025-04-30,153.79140561303845,196,213.0,198.00687353201732
2025-05-31,152.3626372214187,194,213.0,194.04286948952696
2025-06-30,159.24456951441846,194,213.0,179.3257045351537
2025-07-31,152.12700230933194,194,211.0,199.3046292602962
2025-08-31,152.86985379108677,196,213.0,217.00447716922739
2025-09-30,151.4208372975341,195,213.0,212.3232971878316
2025-10-31,152.3279571807731,194,213.0,213.74771803206013
2025-11-30,152.22755847605018,194,213.0,208.83978300063626
2025-12-31,150.68498548615418,195,211.0,192.68039418345342
2026-01-31,159.05048652656197,195,215.0,213.2907871324463
2026-02-28,150.69641392352318,194,214.0,234.45276306434656
2026-03-31,155.70292588563126,194,210.0,227.85719463116124
2026-04-30,151.2705257117005,198,210.0,230.56126064366435
2026-05-31,152.5325326402779,194,209.0,224.0637210894427
2026-06-30,151.46484717307032,196,215.0,206.0764422979266
2026-07-31,151.20900074699344,196,212.0,229.04678431608608
2026-08-31,150.1322162867512,194,214.0,253.2812152731273
2026-09-30,150.56233715862746,194,214.0,244.71043380815482
2026-10-31,156.6812900277464,194,211.0,245.77449065495324
2026-11-30,156.02380595068607,196,211.0,240.9292241575058
2026-12-31,150.10708482967874,195,213.0,221.51053580909712
2027-01-31,157.17151801521695,194,210.0,247.2416083165803
2027-02-28,154.02161831551325,194,210.0,269.0625019802315
2027-03-31,159.00771185822384,195,214.0,260.74121974218144
2027-04-30,153.7064832835396,195,211.0,261.8253988319107
2027-05-31,152.48203440515286,194,212.0,258.1045772566521
2027-06-30,151.22046356150875,194,208.0,240.58906473638328
2027-07-31,150.55591026433473,198,210.0,263.58469305227186
2027-08-31,155.1304815720546,194,213.0,285.43041780612396
2027-09-30,151.7312624388168,196,212.0,280.2203430215057
2027-10-31,150.5951661492167,196,210.0,280.72770145579915
2027-11-30,153.45412615487135,194,212.0,274.9114049251755
2027-12-31,153.2428152225219,194,212.0,256.3660211854403
2028-01-31,172.35321804325613,194,213.0,279.39258672778476
2028-02-29,150.006521403687,196,216.0,306.5581487472408
2028-03-31,151.91913996627494,195,212.0,301.73143818819256
2028-04-30,158.5938002876512,194,215.0,300.56309241451316
2028-05-31,153.85519601445367,194,214.0,293.3341616951298
2028-06-30,150.86077363339658,195,212.0,271.5897599252678
2028-07-31,153.29375609327508,195,208.0,300.52310799836806
2028-08-31,153.8795193354507,194,211.0,329.75916744885507
2028-09-30,155.67366383023648,194,213.0,323.03926434925734
2028-10-31,151.84761348305855,198,215.0,320.73850233041446
2028-11-30,150.19397455155445,194,211.0,313.07208715128905
2028-12-31,152.84491488162806,196,214.0,290.15208107491486
