,A,B,C,D
2017-09-30,151.70763797818546,193.80113642654692,309.6733920141315,36.68725922439319
2017-10-31,154.96384045063414,194.452132327191,401.35003679651254,137.5199842309234
2017-11-30,150.68772423283474,195.4525223933664,300.6713693298267,111.37515367892387
2017-12-31,152.65152795220206,195.9988069111372,175.9206181456906,96.63559721098156
2018-01-31,156.46878656377396,197.03686053128416,545.7743524598611,147.58947123293638
2018-02-28,151.88853414935403,194.54949627888791,432.1325741414461,58.18564002977253
2018-03-31,152.55663260211372,195.8830968700825,170.54506753708603,200.17044835165672
2018-04-30,161.70327179023684,193.6482841274649,777.8686521648725,231.13327384874617
2018-05-31,151.987731613592,195.48339113825213,209.8068484566143,115.71236777949865
2018-06-30,151.2820217385622,194.86827079532992,171.41040713557487,166.04123211623835
2018-07-31,151.26294699159035,196.43213352136453,172.56725170141715,23.298458171607027
2018-08-31,153.1291153083828,196.0632582883219,703.7582707602202,257.90437031897403
2018-09-30,152.2621494521319,194.1996413550625,293.39990973023316,262.1562574669175
2018-10-31,157.96475437166396,194.52111077165893,430.1333302339408,15.761250686343535
2018-11-30,151.46735389743347,194.38722898483854,210.48926204015044,49.100199503047634
2018-12-31,150.1858627949781,194.52761019622127,211.99925634211135,161.4730204194436
2019-01-31,153.05731894259404,194.95461547781588,211.97920012115895,119.74726827548682
2019-02-28,156.21797121317883,194.7758160395329,213.73415044761128,113.3812765512234
2019-03-31,154.68415354165512,195.12813086589807,214.27573714144444,51.376546178819225
2019-04-30,153.0910470808159,195.5054159979739,593.5439811566946,188.45170508825018
2019-05-31,156.73983152022353,194.92769239839816,1052.7120936786307,221.0689163471323
2019-06-30,151.50030585438003,194.05956531582936,699.0690672639623,96.8530169752015
2019-07-31,150.5292186038451,194.9214191132325,582.1391496162988,74.83865427384544
2019-08-31,161.5971993914709,194.57539207171493,572.0710529284743,130.57196151050942
2019-09-30,152.90777471449283,195.51442197396474,594.9884754919125,120.24999887333846
2019-10-31,153.46352036008977,194.74339059116497,193.77042374681497,138.55939020370226
2019-11-30,152.92350192526516,194.56549090926958,236.64258164485608,183.36510336217992
2019-12-31,153.1338158105413,194.8484596976029,209.13597217590348,75.1382462528614
2020-01-31,155.91981569965338,194.54230600545569,200.4963927556303,139.9651324516733
2020-02-29,152.06745668578674,194.84251386473068,1047.3349655297156,127.7207640065135
2020-03-31,155.23344599592895,195.9367253379155,283.8747142930489,116.26614433562875
2020-04-30,154.88697106778187,194.9553569783987,572.0710529284743,78.39868065299308
2020-05-31,155.55970776070836,193.95697359241572,194.29622685538087,55.443825936914024
2020-06-30,156.3615069540546,194.91680707876282,413.13440957144445,178.59742537373418
2020-07-31,154.0816750963518,196.12584287048773,186.96923098660798,47.89984364316797
2020-08-31,161.94093190701176,195.80388781297648,210.4099784811205,81.96359826299866
2020-09-30,153.0016274570641,194.5485747920611,279.0175489806511,227.30861897835214
2020-10-31,150.59311478472614,194.72815308983024,210.4763428350783,119.5544496085665
2020-11-30,155.47497534543166,195.02855736786856,215.40033649346998,131.7377905287951
2020-12-31,154.90980170266135,194.0851288351093,213.13077212651967,173.9075677645942
2021-01-31,156.3100367164664,193.933594070796,210.35995494132416,26.98668392869713
2021-02-28,150.29885867084778,194.55903528913387,249.55746439150855,120.91042804969291
2021-03-31,151.71080255282067,194.6276609936241,183.9913398746901,26.58678477716488
2021-04-30,158.61964153693862,195.08165085048716,211.97255757466345,129.982217225867
2021-05-31,154.88230451048634,195.90840256389217,719.521330044941,70.96648757435568
2021-06-30,153.26787096476858,194.04244869853466,356.068094876955,50.001825780468835
2021-07-31,156.6763255111968,196.02704204379322,273.9533498452112,41.61841763396211
2021-08-31,151.24221252451417,195.90195102343415,355.1342685764937,6.229643914145813
2021-09-30,154.27053766533749,194.53604542747962,211.3525057790945,164.06884492474887
2021-10-31,156.1490872973199,194.26419188202732,207.67218650438033,67.79603820747657
2021-11-30,151.44345742489008,194.58062598492918,210.0017966175169,167.57043177701402
2021-12-31,152.20413944438894,194.59648935280055,555.0722002772386,130.31896934698898
2022-01-31,150.62700943171768,194.62766017608146,210.5119453477737,37.82416624943763
2022-02-28,151.59253923329044,194.42309476117242,192.0005555976507,21.538237361244953
2022-03-31,159.48001028882695,195.3173876602554,183.67362576724614,230.79878502595398
2022-04-30,150.44091444781245,196.01664848312984,429.6345263919344,77.75666887483348
2022-05-31,163.85937056251248,194.42690080330976,211.6334316903073,114.24733886000904
2022-06-30,150.7597634360202,195.1021687764814,157.4816318914573,154.60659751033452
2022-07-31,150.89413900659812,195.03875912216063,202.8462191569768,253.93946413888773
2022-08-31,154.65934731949847,194.02558873774834,211.3292686676126,222.1828824094631
2022-09-30,157.32646018911856,194.38789739995883,879.2774372536826,71.80101939281931
2022-10-31,154.2949950235619,195.46920845187776,215.29657782612477,213.64780312450767
2022-11-30,153.6286279468826,195.9232871948554,733.667431378794,161.5594473995368
2022-12-31,151.87507518540423,196.19317524954465,219.33668709254783,64.37222514713852
2023-01-31,156.27557628232898,194.4870669531855,494.9344876515703,82.09799352911682
2023-02-28,150.52715029856333,194.18558729908585,213.04080132669787,259.9037983596542
2023-03-31,155.13722461014032,194.0372192272619,492.5771608279468,163.9850306440071
2023-04-30,151.7940015784978,194.50045366380095,172.94045660002647,86.66759029061973
2023-05-31,154.11886900040577,195.5462720652892,213.40198112007798,115.64846503138799
2023-06-30,153.09980562917985,194.9695045216206,410.44228260524403,140.53339288137914
2023-07-31,152.3299868950762,194.4268890604323,260.11702091307995,120.68318215531295
2023-08-31,163.22509367031694,195.4541429258502,192.58766771145994,46.417368704782234
2023-09-30,154.93719729228553,195.501420145262,549.6678530287198,172.8605266324725
2023-10-31,156.08535133911676,194.93165525844898,212.62626957000418,58.12252792425572
2023-11-30,152.5097797848585,197.90254251754988,382.96848899811204,50.40309508022283
2023-12-31,151.65026451603208,194.53515866827968,648.9094347830455,143.4120476050295
2024-01-31,153.7278880754602,194.7839989901658,172.13627930974428,99.79364015063703
2024-02-29,158.7517679321021,194.97424641016607,950.077193945984,210.94601608125458
2024-03-31,154.5191631490526,196.84542142741947,288.14317657228565,141.9269297108209
2024-04-30,152.3956067389837,194.04943627576947,649.1661554142199,64.49156236509472
2024-05-31,160.21007161446096,195.11845306776934,211.33608054812686,47.640197025923094
2024-06-30,157.1198855730828,195.88376953182865,681.3923114285053,72.3421882841188
2024-07-31,154.71534022244015,193.82383880761333,212.10438676341562,82.1136906591133
2024-08-31,151.04770229454505,194.33882743985112,331.0451082324462,107.4616728034292
2024-09-30,151.39666564438093,195.48169300637574,210.97750131850103,52.25749468758378
2024-10-31,153.7747737533141,195.0494775558314,708.5919377699265,234.38585444827584
2024-11-30,160.35777237735294,195.48169300637574,172.93082791400974,81.67411741935743
2024-12-31,152.99931877952045,194.82228921133137,486.27703953122636,294.8595169904137
2025-01-31,154.1787830221006,195.01480924234681,286.4097001667948,107.03952224670125
2025-02-28,152.88817463998362,194.59925254968283,267.8817951762664,91.75382439137053
2025-03-31,152.5408559925339,194.07647844153337,215.36527648768254,162.71093211114487
2025-04-30,157.62952259933965,195.03249897113852,661.0828446638259,113.5936798807243
2025-05-31,152.02415211408953,194.0790927926585,647.9291079475399,124.98510211794013
2025-06-30,158.7517679321021,194.5084488219287,213.9047976033264,79.28466271698164
2025-07-31,152.7505043842812,194.19555767520404,508.75427836477286,213.31324284770398
2025-08-31,155.34865723809713,194.73686235870682,813.0314043868292,19.389474809166288
2025-09-30,161.63203357960364,194.14201457575987,191.12149528731896,137.35722921169756
2025-10-31,153.0126383880416,194.0870871681032,198.0711240967491,50.90933703010427
2025-11-30,154.86260204300913,196.00833506815968,422.0981235562125,214.9511556194392
2025-12-31,155.49774046960303,194.63679503221096,292.1725503196398,153.90620757842743
2026-01-31,155.2078973257388,195.84488066560215,455.8664955311842,121.47045542538052
2026-02-28,156.43410672446217,194.64243422961732,208.99872666247262,39.055276226129834
2026-03-31,151.36842763662642,194.94104410990073,210.5119453477737,140.80245984247802
2026-04-30,155.15352571717187,194.92896209417353,473.8120148528766,213.2343642502313
2026-05-31,151.73880012489735,195.17629726139444,714.067987473665,162.31894141055838
2026-06-30,152.45392319966686,195.13203046165086,200.69745399267742,59.677817634727894
2026-07-31,154.4620341349649,194.57619076201115,182.63050763406667,119.1552164876571
2026-08-31,154.8471935883132,194.10126485482851,171.69818274929582,161.86162289842756
2026-09-30,157.06463019509158,195.25383924182816,294.5403216941602,49.71421616651688
2026-10-31,152.17720119739323,196.02277610650594,411.11996348783816,135.17340366040492
2026-11-30,155.63815061498926,194.96071801955665,212.82117035419964,238.34156879465192
2026-12-31,153.0289387913343,194.0587285079493,203.94414508792966,163.25522186799324
2027-01-31,158.7847392649858,195.5711501240961,646.8920646704247,165.27125095514307
2027-02-28,152.97319456122244,194.19130050207264,273.98496889713135,108.01994786167656
2027-03-31,151.84331867419368,194.46866956022293,211.03796517819313,188.6912365083087
2027-04-30,155.9847211370609,195.18603222609732,172.30914271934398,87.32225152724808
2027-05-31,153.0858782492507,194.6081142688788,490.4766560489385,55.31406741222228
2027-06-30,152.444319822394,194.58193791700705,595.8721934554267,67.65219909813317
2027-07-31,157.6425188293679,194.06542926018847,213.38916101671225,93.81085453811204
2027-08-31,151.1924093606272,194.4829832947828,442.1336763087497,156.7839667852572
2027-09-30,163.52448839925668,194.0303917474276,192.13042102564185,115.465183146789
2027-10-31,154.56102442299735,194.99327239040335,795.2212343766407,94.50988518357964
2027-11-30,151.3691116255456,195.15283943209266,1170.044340956215,23.52437460103145
2027-12-31,151.42184353401524,194.3671131774613,703.6679133121546,23.31349415499234
2028-01-31,153.8237074504554,194.59137195107058,422.53708649770806,122.07983666837806
2028-02-29,155.25709457833952,195.12111595009173,945.0120370684135,175.6198258158464
2028-03-31,153.48274567681324,195.93716790312664,212.7034991271845,202.3428852140881
2028-04-30,151.26294699159035,194.11294017289174,212.40358850120737,254.57380240056762
2028-05-31,152.8947108149468,196.02055921013454,207.29763412646156,153.42103814298255
2028-06-30,154.51013956047393,195.4076900503964,178.35184032018847,135.92743918182956
2028-07-31,157.69302324287605,194.98247007303237,973.4053643047018,156.11097778292503
2028-08-31,153.14329480266247,195.10787298653827,780.0690609292325,21.23098331314539
2028-09-30,153.17420928271451,194.72572354039687,191.14326549038265,83.74346004757885
2028-10-31,162.92333963033872,194.05645884839367,594.6030751689584,76.06183447034718
2028-11-30,155.0383685534601,193.9144451245371,211.89556207973828,17.89025656860944
2028-12-31,153.93372203255734,194.56524288332352,633.1338857038144,98.44403653894274
2029-01-31,157.3773384376337,193.79128966483933,503.0659755582668,63.03357359651167
2029-02-28,150.44332766916835,195.4713547019303,214.00160750958807,150.52194391278545
2029-03-31,153.43074525803252,195.94197486876155,247.07436343635206,142.33844806065258
2029-04-30,151.82219530057986,194.8353153712605,607.702261414101,112.20530009723076
2029-05-31,154.80191193049689,195.46920825831495,757.3696195236216,80.25630905851064
2029-06-30,151.75256504507428,195.95563962621748,595.8721934554267,66.96607632349892
2029-07-31,153.77381501458677,195.06417084384302,212.11043763944627,268.4450829150501
2029-08-31,159.26910084405165,195.34483707799922,210.17480283705856,51.94106316572842
2029-09-30,151.87976644594227,196.19317524954465,313.55676613776745,194.39446582247052
2029-10-31,152.67141542307144,195.05729074130684,211.90317557872106,69.0459107778232
2029-11-30,152.22529634254784,195.11783906491794,210.0017966175169,115.21606634721556
2029-12-31,156.6978036673357,194.27471893268174,814.5673456787802,9.615064264218995
2030-01-31,158.62261028386007,194.08187605379857,532.0272788760033,97.65442546988416
2030-02-28,154.4720972636842,195.59871194746182,860.8184184495427,139.8567984895108
2030-03-31,150.99978359647966,193.89622946415557,184.27862026368928,134.58880386347988
2030-04-30,158.2324636753874,194.1904930127621,720.020414676194,126.75622563226106
2030-05-31,153.02214442698752,194.02538511030878,211.96916700691895,75.61954764646934
2030-06-30,156.58279514413977,196.0372342775599,373.8147850652279,114.50325630401848
2030-07-31,157.48538316707865,195.80942007663293,410.19277585571115,211.77096059997513
2030-08-31,152.02395154154823,194.50321064026122,951.0054542832636,160.6660170811671
2030-09-30,155.9637211184312,195.5933365209722,212.3048241807663,123.00285493270951
2030-10-31,150.83827468658015,194.3621931958641,748.5885838030899,132.58777490217855
2030-11-30,151.54938906432312,194.0186213952142,538.2743412577936,140.2389678430441
2030-12-31,154.66810817278022,194.49725022254347,177.65418611745065,108.80337809391773
2031-01-31,151.96991831319005,195.02855736759892,211.1134181398095,77.50122458914512
2031-02-28,155.55984631243808,194.7511840454273,175.20732188659804,51.264653917668866
2031-03-31,152.03804993250543,194.95613652971588,608.1462439802398,101.3106984076208
2031-04-30,152.19215920662222,195.08666704875856,485.09789675937554,132.7009374793838
2031-05-31,153.88375720820332,194.08460755315508,508.75427836477286,136.00245774638572
2031-06-30,151.2727113360185,195.00120368150624,307.857295836011,134.95281445745962
2031-07-31,152.74780563809315,193.99334130358994,217.4402655783182,219.68171808641327
2031-08-31,150.2166296002268,195.0752728474452,192.6079313077775,142.5751839858336
2031-09-30,151.57697968801796,194.5484441515688,210.26695956513456,230.01750148826628
2031-10-31,151.846281240429,196.9181373085391,214.55527891927713,118.74615846826818
2031-11-30,154.82591899813173,194.54406740942693,227.71396712778014,12.7512551821485
2031-12-31,154.32958135085516,196.91378025141682,213.8624597682713,111.5077654234746
2032-01-31,166.4863960432335,195.52304404825293,620.1689939905054,123.01455695876072
2032-02-29,159.00923280629235,193.7898919204901,211.96660486178814,163.4416664964615
2032-03-31,153.40142227547253,194.2292881821249,181.0360891674174,137.668132271755
2032-04-30,150.98239406476858,196.04337567944188,651.8905894994358,60.109925863214514
2032-05-31,150.9639051900403,194.9289620941757,357.36665688382374,84.77449630018766
2032-06-30,162.06723614402563,196.4803887704111,172.58016442284813,126.39475998447561
2032-07-31,152.57047676408195,195.90257292889564,210.3082846044329,157.91439357401993
2032-08-31,152.81397982680568,196.49183994854974,735.1814273933023,103.5563037418245
2032-09-30,155.3500976964897,194.83912075475877,726.6201951644065,156.11097778292503
2032-10-31,157.63121550066114,195.5933365191671,220.17425533537318,45.29749447739407
2032-11-30,154.3023054061099,195.0091927631621,143.67707463285495,220.37718431436303
2032-12-31,151.3192223918135,194.55876137192422,324.1410304239704,102.81115006000724
2033-01-31,156.8480033699718,194.04972687249779,210.28015773298168,98.81395400555463
2033-02-28,154.94887947487967,195.85614430498134,213.0830109672807,219.77018961782892
2033-03-31,155.36401916309393,195.15361202585808,764.9885897647255,69.43631422198241
2033-04-30,152.12109796976497,195.09247273657735,212.7313575848131,30.296470056312728
2033-05-31,154.5198837136527,194.04577592069026,209.50090789069242,244.70137797915123
2033-06-30,155.04057339361714,195.09148721840285,598.9076858832333,77.94352286242484
2033-07-31,151.55322803246358,195.41670719128885,209.59954869761813,116.40625815435901
2033-08-31,153.17998344858097,194.09506435778786,213.41061490081,46.38393742170012
2033-09-30,156.45366215549637,195.0463708591477,527.8672628492793,164.2854888101921
2033-10-31,157.26439560463388,195.03284616601837,734.2429123723024,154.1452988772009
2033-11-30,153.73139477040064,195.46945668103953,628.6998682877426,66.09040476576024
2033-12-31,158.05681987495154,195.84972718638156,211.05934105335115,234.3785447163965
2034-01-31,153.02909726975423,195.92354930483754,213.72559079710135,51.17502964157108
2034-02-28,161.3043051055176,194.49790120314333,173.13056867921694,93.2794194516178
2034-03-31,154.1609499514007,195.95563963088574,174.8183630392417,152.79616097806263
2034-04-30,150.96966873935207,194.50085318910095,172.63944661739492,80.31157870534761
2034-05-31,155.37911790551175,194.34042203171867,301.3422623414591,6.037707819987866
2034-06-30,154.91187853517147,194.32025871367645,220.07786553692335,156.0701801728462
2034-07-31,151.94315576847762,193.89432276743008,287.96360447250584,40.53711431968911
2034-08-31,152.94146074899356,194.7670285694949,151.26502377053754,30.399045200759762
2034-09-30,151.92670051341557,195.4912599428698,211.31231815868733,202.27585925867317
2034-10-31,151.69487629728994,195.55246120065402,441.43513426542347,93.0906971653368
2034-11-30,164.88132863243555,194.48421146326325,172.14555259282264,177.66157403481228
2034-12-31,154.71156727865178,196.96456714827278,519.2491448264648,97.2015995739612
2035-01-31,150.45641796751715,194.05180020010357,167.76577676871057,166.93988676006518
2035-02-28,152.24192868447204,193.9902734512239,213.12612565731644,120.07550485259198
2035-03-31,154.73991624598182,195.7631181332226,635.8197983559736,58.04250544924392
2035-04-30,151.5738926389584,195.2265449061946,189.1359265730012,85.45496387885484
2035-05-31,152.38143969736728,195.19690964907215,289.4757480376106,86.22678162373624
2035-06-30,151.52426960731168,194.9510829649916,176.467951475519,84.19626351781018
2035-07-31,156.57038696812361,194.9253877749599,207.05111275546824,197.2791016061446
2035-08-31,151.8688039170056,194.49852904351974,408.56532501153094,283.6478704677057
2035-09-30,155.6900155900916,193.89622946415557,214.5396054323346,50.444883574094675
2035-10-31,153.31140780482326,194.3551032771088,798.3575158963366,248.58378288981243
2035-11-30,153.22897444153716,194.74257678328013,197.19224833068773,160.8310652497551
2035-12-31,154.00143419621702,195.09600615722889,199.93938513570683,144.63726955226053
2036-01-31,152.75075893765188,196.35029757147075,779.3705188859062,109.15451113885125
2036-02-29,152.4491236815599,195.23128376429585,606.3028854187046,79.30948595073465
2036-03-31,155.7973364198761,194.07775726407002,212.39372949265467,101.06637433095904
2036-04-30,153.24530409565,195.03858929478056,539.7729389906748,133.65968912859955
2036-05-31,151.74282646584402,193.85094207923188,176.6217042839085,92.86000648897863
2036-06-30,160.21466350510326,196.09965238940396,212.34584360398594,170.29453657887058
2036-07-31,157.46339209679275,194.57934716791584,791.3676117617067,94.48901905521322
2036-08-31,153.4835627997678,194.04903657432473,204.01127763203093,155.31772977267178
2036-09-30,152.66836516665708,194.9278087965286,501.27344404561507,76.1886598905744
2036-10-31,154.51960966608038,194.24882414026808,709.9583268132919,162.91567431813547
2036-11-30,152.30775832801257,194.61100647155968,273.5586939606783,225.59800237429673
2036-12-31,158.27114974869306,196.9400448398246,183.83931471652,168.28361550901124
2037-01-31,155.00036546889112,196.54258410522647,171.60606824385735,186.1002192326078
2037-02-28,156.38415068264038,194.40033657983017,373.5413813967377,162.88249759206488
2037-03-31,156.53538399431864,194.89833020864768,174.1727578983403,176.78259998704823
2037-04-30,152.0600805500726,194.81692514988828,231.77700498230553,43.7884890435883
2037-05-31,156.18665417329018,195.14928622190075,607.142408781072,96.43831372803892
2037-06-30,160.12566451001777,194.57874100284917,211.75195374322413,78.38245508670937
2037-07-31,152.55944819218695,194.4738848261564,172.92652996227494,62.9798238924583
2037-08-31,156.49011125291997,194.85212502632436,280.52224952689585,202.17723459136477
2037-09-30,156.0006610891313,194.4117053800162,209.5736324085312,15.383328631204696
2037-10-31,152.6322443532183,194.7278388339006,211.24029052201456,174.97402408530476
2037-11-30,151.70631453367739,193.94449330304684,179.86147096415016,75.25927677129701
2037-12-31,156.1415426560162,194.4686699193964,581.39916151951,198.60702067017235
2038-01-31,156.94884473170242,195.06537909734124,211.76768052214047,162.6684208524949
2038-02-28,155.5580459256808,196.06351425486764,331.7480691411005,11.152704963065943
2038-03-31,155.5073003724887,194.3928627809684,212.7843624098416,139.5427758455498
2038-04-30,154.60578931820584,194.6388427977014,796.620476008668,117.91179694999633
2038-05-31,157.86145525423336,194.649852430417,212.193109465301,186.2789322135174
2038-06-30,152.06096232546187,194.58045616154467,212.56440535880964,181.80059511399347
2038-07-31,151.16916821625153,193.8982493979683,175.69783713695375,120.94931916679604
2038-08-31,152.50765816993976,194.56069382332814,178.95096281858133,94.4582674129449
2038-09-30,152.00010625875595,194.4897602509293,139.08648438085538,113.61862928529101
2038-10-31,152.02395154154823,195.75848794791796,912.9356593529235,130.51032166114882
2038-11-30,152.09927512848148,195.12356797868063,194.63590726873804,41.84231100734141
2038-12-31,155.70195654730355,194.26490664149577,281.31071868601225,179.88658873668282
2039-01-31,155.80156410588643,193.78685538151075,214.99716923882295,17.31217974382085
2039-02-28,151.77397158096733,194.61877131709474,171.43898870312904,88.10161785421508
2039-03-31,154.46541439227988,196.56693876212938,173.43011156931607,137.51918880540498
2039-04-30,154.08997198358966,195.92544961339178,240.57839286274424,87.42367520736815
2039-05-31,151.223135019069,195.9092581926218,216.64019691888905,168.55928045609892
2039-06-30,155.32996377882125,195.03442445055896,209.96826085555426,183.14760270659087
2039-07-31,151.6582536148323,195.97407409171134,290.1769545605815,174.4568148780382
2039-08-31,153.2180205764475,195.34483707799922,580.836687739414,86.81306535548012
2039-09-30,153.67401127087086,193.91717610419013,170.9321732974912,25.994691097963152
2039-10-31,153.3409223905141,195.04916121043306,213.00205291517227,32.921364289838415
2039-11-30,150.84849299512805,196.0996524360021,300.4092779811149,100.74302164054434
2039-12-31,150.97704496864515,194.44208301791693,604.6453425331365,56.097456578038354
2040-01-31,156.0962417476824,195.44616660172628,212.9059489599987,105.67548565659379
2040-02-29,150.55547715187805,195.0478466044895,172.93343197274447,65.37943809433261
2040-03-31,156.3353128979757,194.0291848258926,212.84724512242272,47.381226439154915
2040-04-30,152.05077412957274,195.4048618084406,620.0728672806483,35.22091616493937
2040-05-31,162.67982817364387,194.20868612719724,765.3892568605776,32.99073881749774
2040-06-30,151.33545630374272,196.54678924777934,212.9207349635091,194.0094566166081
2040-07-31,150.476169542063,194.48434384147663,1232.3048573831693,128.67269437271477
2040-08-31,157.1588266206814,194.46000797580862,210.98947910617795,135.3905417150315
2040-09-30,154.14490951025118,194.01138597727999,566.0814499094117,137.07312618199222
2040-10-31,152.10407525163427,194.50215503465006,213.53932487455273,161.74571823178596
2040-11-30,152.42493567031391,195.40469554632034,213.49432935158876,80.85821401906928
2040-12-31,155.0931240312941,196.4918399485476,494.7804397200944,47.7152722346731
2041-01-31,154.07967569344805,195.4572504200922,811.9117972233475,60.7932470747094
2041-02-28,150.47666839540193,193.7766866862595,133.46429564518638,60.711498915901146
2041-03-31,153.52754165157063,193.8833941001469,566.9352549696654,152.27068662518803
2041-04-30,153.73395662301508,194.58537143229643,212.41175004011967,78.05526467330085
2041-05-31,152.66727867348746,196.00381034020324,554.6297539745449,44.71258681115323
2041-06-30,151.43354004736622,194.23381139939258,173.31425720115783,178.16221721272342
2041-07-31,155.10997360454041,197.02643755559512,484.3596046082946,174.32592116886048
2041-08-31,152.3073809925197,194.92140229410083,681.1543158135274,143.29698300224987
2041-09-30,154.17721544854697,194.46585448413586,179.41832235383194,162.11179583464738
2041-10-31,151.40031770307306,194.14140838317562,1199.155195873686,55.27780658124049
2041-11-30,153.8237074504554,195.45897411425122,229.34715472706722,53.02510918733326
2041-12-31,153.07027276700916,195.04507740443427,132.5739985516556,207.93480127819245
2042-01-31,153.17589429429648,194.8933609562381,213.96477975772217,26.58678477716488
2042-02-28,153.6315211598095,195.4911305674399,214.5036372179568,89.10976429181926
2042-03-31,156.85171090399186,193.77939346210633,171.43454911548696,164.5416938961349
2042-04-30,154.784743371523,196.01266087212858,213.25899826573223,107.76715985759178
2042-05-31,152.83681436125255,195.6120562968204,228.6745105210736,62.17104729156006
2042-06-30,152.78543746551105,193.9993253425958,453.37850907881506,271.49200671956044
2042-07-31,153.93998562682674,194.55442972255594,209.37444169394067,157.98245807765556
2042-08-31,151.90348658056726,194.13931515680767,176.43751237512535,231.1570455476214
2042-09-30,153.6213782039208,195.53950073103425,172.5398710037801,39.928963109169814
2042-10-31,151.4316279312408,194.55975152193605,345.44077256010235,65.61311827214222
2042-11-30,152.87414173153195,197.0312440012517,315.641995687536,76.92267016009815
2042-12-31,150.87847715320356,194.1600693071908,210.39513494903477,141.32523981801458
2043-01-31,161.48257751405936,193.88732887810468,578.1734041175396,67.93333629185341
2043-02-28,157.4066268935521,194.8345746693327,213.2826488115391,144.42393638476113
2043-03-31,153.08684481672242,194.74749792868332,439.4421454825677,169.26361157593988
2043-04-30,154.8960770888274,194.93165526046175,580.6410926625394,92.74289274201513
2043-05-31,152.05848858614343,196.17084686391382,212.42094402306415,128.61137677236275
2043-06-30,152.44635427833106,196.8789770656535,786.3288483205807,218.7557491794069
2043-07-31,152.91602145333377,195.01365818970743,959.3049340080097,152.2747943888557
2043-08-31,152.61449281068286,195.1539995348112,425.7782876072039,175.28914708436037
2043-09-30,152.37356046170123,194.59434979056925,532.1754906961711,185.880281631579
2043-10-31,153.08691426351675,195.07527284740888,253.77433322992022,95.66441637870042
2043-11-30,152.32828305355383,194.47666478572435,213.97724428218157,74.4304185921138
