indice,A,B,C
2020-12-31,108.21547171836512,167.36253698546116,184.18974383155836
2021-01-31,111.86122395116803,168.05025593045627,184.27236292707568
2021-02-28,106.2658806257163,167.25902148703415,184.03009794176938
2021-03-31,110.93107752515455,167.39290343539997,184.05767573995308
2021-04-30,108.83501131751288,167.2308561306851,184.0496833277989
2021-05-31,106.90679791876829,167.84234844663516,184.46450516567458
2021-06-30,108.97153713394582,167.47152633996228,196.5142804115539
2021-07-31,109.25456923105264,167.4465661745505,186.8941525542241
2021-08-31,107.34235582588063,167.98081869674607,184.3020782567962
2021-09-30,107.94477758814864,167.4433009372046,193.47136171753786
2021-10-31,110.48372828122179,167.14288173924876,184.97790662038398
2021-11-30,110.22401334843354,167.55757557140723,192.87262103177545
2021-12-31,108.21547171836512,168.26815139784745,184.1393868480512
