,A,B,C,D
2018-06-30,152.78163115538462,195.08907196395498,517.2748671639262,39.693120988736496
2018-07-31,161.47814061753883,195.10253103864568,535.0734339922383,53.258689770551854
2018-08-31,150.6968511567432,193.57259727181,553.2721150563079,57.006397714154396
2018-09-30,151.97870462039043,194.40371332728205,571.8709530833653,55.358373174382905
2018-10-31,159.70065279127928,197.82244786329247,590.8699908006406,61.44364995546688
2018-11-30,167.38043158514054,194.02664434335952,610.2692576943505,60.420976123130416
2018-12-31,155.02893548100863,196.10396515637427,630.0687302866603,47.81762562474232
2019-01-31,153.83837544985397,195.70505101183838,650.2683718587222,60.710684707798976
2019-02-28,153.29660598685695,194.40502591318494,670.8681456916885,67.26347085227067
2019-03-31,158.8271832711929,193.69452803254342,691.8680150667113,63.35207129168546
2019-04-30,160.9921093082359,194.1329409791644,713.267943264943,67.2968852251992
2019-05-31,153.05498584510295,195.94997023626365,735.0678935675356,67.30080033881015
2019-06-30,158.91160914270014,195.06086339476965,757.2678292556413,54.25870152058709
2019-07-31,158.80425867314952,193.87910343906918,779.8677136104124,67.33569686896571
2019-08-31,154.25556753366183,194.14572297271425,802.8675099130011,75.46719148087176
2019-09-30,158.5157376460958,194.92487879155522,826.2671814445594,71.1382826516293
2019-10-31,152.0504252541665,194.98844666749187,850.0667752794126,75.05136206172224
2019-11-30,151.11847459522647,194.0284507798935,874.2666736645776,73.0985202875328
2019-12-31,152.24029228729682,193.9943572644874,898.8673426402444,62.363057267840496
2020-01-31,150.88827710543643,197.99523322963108,923.8692482466025,74.68456615800973
2020-02-29,150.62678780743562,193.98618965240266,949.2728565238418,82.78852543731688
2020-03-31,158.22402396611415,196.05764181635672,975.0786335121522,81.32122948669215
2020-04-30,150.93427859110994,195.9125562847317,1001.2870452517237,85.65907865435688
2020-05-31,153.90108497449052,194.0721800138945,1027.8985577827457,82.73344838126349
2020-06-30,151.3027160362161,193.95314957936284,1054.9136371454083,69.09650052388503
2020-07-31,150.6697879483171,194.06962236947973,1082.3327493799015,84.63062091132811
2020-08-31,151.6551700784632,195.85363744541476,1110.1563605264148,91.02324474064903
2020-09-30,152.60367787532095,195.20319752810767,1138.3754455354797,90.6501730200471
2020-10-31,158.2972804624942,193.79468103251412,1166.9430149989914,93.46753053044426
2020-11-30,154.21076311365556,194.19445859247855,1195.8025884191868,95.57743360243086
2020-12-31,151.70171048426087,194.87814727953125,1225.045883665712,77.80917668508873
2021-01-31,158.9859847519549,194.97977690870232,1255.3574120778487,93.50246400984469
2021-02-28,151.49369063119082,194.081670930776,1285.1750447670215,101.93302000845935
2021-03-31,155.97262892088173,193.96074372053397,1315.97764236747,99.17950745522833
2021-04-30,154.27003401087117,198.00484618636384,1346.738914932654,102.75233710276676
2021-05-31,152.46842203748304,193.97997671762,1378.4400806636509,103.50622040286689
2021-06-30,151.79879448485522,196.11276545926077,1409.6960776209305,87.34021626056474
2021-07-31,161.32742423269562,195.70989724730057,212.32312553437103,103.37995440727339
2021-08-31,150.62005767448704,194.39544278489015,214.76323695035958,114.40271230297893
2021-09-30,153.8382374919478,193.70106712627438,213.12841266675605,110.05594479867715
2021-10-31,152.16026210918693,194.13437049810088,215.9521088357049,112.57540255850482
2021-11-30,153.76643760363075,195.93278499113575,213.98778247259384,111.48118998527279
2021-12-31,150.85955954307528,195.12903122580485,210.11629401707177,96.94825901020866
2022-01-31,153.5485244403176,193.7851028023908,211.71395310125354,114.87085879424538
2022-02-28,152.7247539488981,194.09151812925268,212.34542634637128,124.17697893847271
2022-03-31,154.63141952686172,195.08907196395498,212.92796426310971,119.9568861127527
2022-04-30,161.9730457198828,195.10253103864568,214.64104681654464,125.11518894776873
2022-05-31,154.62119822876818,193.57259727181,213.41525061854563,121.42088159701372
2022-06-30,152.43541456522348,194.40371332728205,210.9473428389066,104.36027038088223
2022-07-31,150.32555127669036,197.82244786329247,210.82166835308158,125.86183149354932
2022-08-31,152.29680136114442,194.02664434335952,213.11632193844864,134.20487145931472
2022-09-30,156.32297730265526,196.10396515637427,209.96860154498796,132.5630937333384
2022-10-31,157.39465129146083,195.70505101183835,211.00992253531294,138.2179896967246
2022-11-30,153.8437441728739,194.40502591318494,213.99477702910752,132.82871448854164
2022-12-31,152.7605635838827,193.69452803254342,208.00417932774582,114.10053578496856
2023-01-31,150.29436135599144,194.13294097916446,213.9967764241701,136.1397273657947
2023-02-28,150.9875546702975,195.94997023626345,214.0018317271578,146.27306422677347
2023-03-31,153.37851627986197,195.06086339477034,215.9995614485384,144.62448982952745
2023-04-30,159.2323925387833,193.87910343906762,215.99980163325492,147.92858808748758
2023-05-31,152.47974329311026,194.14572297271533,208.9990639278543,144.72342286737884
2023-06-30,158.71898845844228,194.92487879155718,209.0059567813948,127.40767645602243
2023-07-31,157.1909239117949,194.98844666748764,212.97709421003026,147.36249214444638
2023-08-31,154.98678673323602,194.02845077989585,213.08387271999794,159.1101128962752
2023-09-30,161.07427454508024,193.99435726449187,214.80087135368507,155.75205999467852
2023-10-31,154.61700045008348,197.99523322960758,214.26618245546797,159.28705595910654
2023-11-30,150.2612890298004,193.98618965249426,213.80194601931862,155.0830823490941
2023-12-31,169.356161290994,196.05764181613958,215.0824934154358,139.05850392535908
2024-01-31,153.58802135387697,195.91255628499638,211.9774506797394,159.5617071735364
2024-02-29,153.90790586821328,194.07218001382927,213.00774542210047,172.71281698772856
2024-03-31,152.58243252075314,193.9531495788236,215.9953381446713,169.02757695322256
2024-04-30,150.820033977101,194.0696223718767,208.0036398145493,171.82898658706569
2024-05-31,150.64352386076007,195.8536374399056,212.99777231042032,168.40835411447782
2024-06-30,151.0001348335129,195.20319753337748,213.00087623058369,149.64898796232708
2024-07-31,151.07316571921254,193.79468103858937,208.99838939709093,172.8254080375431
2024-08-31,151.85613239773298,194.19445857355024,212.00932880123705,187.61335893954637
2024-09-30,156.1371827321413,194.87814728355684,210.95927541415165,183.44414080278563
2024-10-31,158.42856613552001,194.97977693716294,213.15844900284935,184.13616337659073
2024-11-30,168.61928380867275,194.08167090063787,210.61530751613765,182.29402668370733
2024-12-31,150.18463788956106,193.96074370996752,211.5332382051225,163.55718762553718
2025-01-31,150.12310427906368,198.0048462984539,213.52546651517824,186.09553566675552
2025-02-28,152.2889085801687,193.9799762590346,212.400518954986,201.8643803703426
2025-03-31,158.16294672840868,196.1127672218761,212.54224331815348,198.35856112049862
2025-04-30,153.79049816912698,195.70989305497582,213.39920692581094,198.06005698683876
2025-05-31,152.40192697190304,194.39544799985987,213.12334404108398,193.93833221383176
2025-06-30,159.18156937787862,193.70106530864086,212.23110820837007,179.4343998299427
2025-07-31,152.19006369303693,194.13436221653077,211.83008279238445,199.25374974393503
2025-08-31,152.82435662405874,195.93282364964927,212.55613613821754,216.98836357671644
2025-09-30,151.44087713258511,195.12888272748896,213.15827651246096,212.3518589478792
2025-10-31,152.33851555293973,193.78532776266047,212.9490458556073,213.7699005375591
2025-11-30,152.18057773165907,194.09157209370264,213.01258868146567,208.75663160382936
2025-12-31,150.76869890124277,195.08873230919485,210.99763645363902,192.76724679990963
2026-01-31,158.94200261138306,195.10243830620465,215.0001910161043,213.27080846792825
2026-02-28,150.8093357848541,193.57339711348436,213.99953716198087,234.39861948164074
2026-03-31,155.60040900091062,194.40262428652525,210.0012616927282,227.9154716136021
2026-04-30,151.37166578434827,197.82415912075174,209.9982886091594,230.59586428136714
2026-05-31,152.3612358085057,194.02192946950382,209.0006809251466,223.8319751756704
2026-06-30,151.7948854955249,196.06887476411444,215.00544270875582,206.5535576232338
2026-07-31,150.82267571529715,195.8855279401302,211.9706692813258,228.51191011624772
2026-08-31,150.24379486818077,194.09054039939645,214.11747757647845,253.5452454293098
2026-09-30,150.9353329286265,193.95925209136487,213.7193009348859,244.79276200919315
2026-10-31,156.05349553776287,194.01246104723563,211.35413426222047,245.58737799769503
2026-11-30,156.47247079252605,196.00239136266237,210.8420783038693,240.98979741559162
2026-12-31,149.9776596672085,194.9851632373667,212.80415249789695,221.57178254580293
2027-01-31,157.1338790837359,193.99276752382048,210.3921653088454,247.19571106784278
2027-02-28,154.09311336498607,194.08333451431076,209.6931658297765,269.03581761657694
2027-03-31,158.95667634141768,194.8594208563772,214.12751682576464,260.7812532325975
2027-04-30,153.677753635127,195.11312153266147,210.96903753978734,261.84999115679466
2027-05-31,152.65267022836912,193.9464996251173,212.0023880896305,258.0016693176739
2027-06-30,150.93517626782577,194.02453313213715,208.0161452734469,240.70622079366169
2027-07-31,150.89516772904153,197.98263717180728,209.93643329940616,263.53126170123755
2027-08-31,154.70479681869872,194.00735612592035,213.15178530318985,285.40897723766767
2027-09-30,152.19177068536345,196.023063353361,211.79702235620508,280.2533232765513
2027-10-31,150.31105009001854,195.8780499673094,210.1488754199715,280.7533519956419
2027-11-30,153.47631880421085,194.30318968808018,211.94495970405012,274.81875721896125
2027-12-31,153.37910424565868,193.5898118058582,212.00212283915843,256.4613449859632
2028-01-31,172.18015332976267,194.31285182616838,213.02063461615762,279.36701816152777
2028-02-29,150.1130638502397,195.84418302704842,215.93491008660556,306.5144877028138
2028-03-31,152.0180868102316,195.13661842007048,212.2313228470918,301.76906677141636
2028-04-30,158.17615393094727,193.8086688172372,214.4507806802352,300.60689700691324
2028-05-31,154.44660182983728,194.08208533920117,214.7352148306938,293.2045804429034
2028-06-30,150.42845688127255,195.0686988042287,211.4513799609478,271.72679167550353
2028-07-31,153.45451666418748,195.10463529328842,208.23005985544893,300.4703628375844
2028-08-31,153.85887207034483,193.61228024842922,210.9374577832542,329.71320497119257
2028-09-30,155.66236596096923,194.3590565560204,213.01752021498734,323.12026529254103
2028-10-31,151.85918866443828,197.84665982779052,214.9949456866761,320.6832163642505
2028-11-30,150.18904694483106,194.03484460820926,211.00129389185463,313.0918908235552
2028-12-31,152.84578909071783,195.99540070852157,213.999809742259,290.14900621436743
2029-01-31,152.0496849763314,193.82715134748133,53.908488756213615,100.71409125026757
2029-02-28,152.56795635841218,194.3923304892642,454.4207934585679,202.9300021555894
2029-03-31,152.78610982420048,195.65479436263968,150.37836413128906,104.00054509882631
2029-04-30,152.91191331209959,195.98793661225528,119.44122055352864,-12.072123797208292
2029-05-31,157.95639107744074,194.39381172983,254.1867639707736,161.12093470157166
2029-06-30,154.84575002602065,195.10227353400404,321.1219182124089,259.3637240566403
2029-07-31,152.5084017898495,194.9683986394958,517.6732371300113,222.1072730585726
2029-08-31,151.07844208180538,196.25776715752724,357.256844004033,79.35110231341929
2029-09-30,157.39908925093278,193.32345853182582,717.8183532810052,144.946296119642
2029-10-31,148.98565923294447,194.52994276861793,332.6065728273806,212.90762217694083
2029-11-30,152.482820798499,194.06209562800944,554.3928634158835,162.9946733858766
2029-12-31,155.5677778998841,194.29835919160897,532.7892287895364,252.43241083828914
2030-01-31,159.43037144212047,194.05850383221153,338.41644337792667,88.38528720386634
2030-02-28,156.49489554179513,194.4976612788871,392.0395060128176,-32.37703208858974
2030-03-31,148.05380372000656,195.24561900160566,92.63882908689942,140.0436578845813
2030-04-30,154.11035853595416,194.60362189841055,72.29252343476026,-6.694099614813524
2030-05-31,146.56178508008244,195.01585866012965,83.46548219357942,239.96162366577522
2030-06-30,145.8768260725368,194.45428570312714,-217.6830144530885,115.73621861534235
2030-07-31,156.012664319093,194.79824000915275,341.4226739642951,161.99466714124705
2030-08-31,149.14578587572174,194.59751716483018,435.00643871259393,137.27705808007778
2030-09-30,153.85839833723992,195.4635935090226,81.86130582067852,90.42003250523352
2030-10-31,151.99133624412804,196.43076620690817,504.6976895868188,-38.946242840076934
2030-11-30,151.7151802293152,194.0826020595237,-90.27461193213128,81.04271732971259
2030-12-31,150.40525740205095,195.2990455333451,884.2114352624441,176.81067217329328
2031-01-31,154.7136175393355,194.95895469444372,396.1723428342578,38.13362381634384
2031-02-28,155.95282527893397,194.64668408836926,45.82399761452484,148.68401791201288
2031-03-31,148.86227479456394,194.92023412190213,686.8899942704425,87.70121669283182
2031-04-30,159.85161367581145,194.82035014825064,141.14686696884547,-15.259610714148664
2031-05-31,156.54164591830593,194.8629807722067,990.6952841486451,342.2471509563316
2031-06-30,153.19148720985464,194.621410026829,215.7258954103569,194.06038510272094
2031-07-31,154.63723990030388,196.48931889894556,838.0746658001799,52.23886641331319
2031-08-31,157.2931277164241,194.69195064589726,232.259864701256,208.4796232813061
2031-09-30,159.47173924045046,195.9817451945502,413.24320845523107,243.4044585118487
2031-10-31,150.18754440921202,194.63605581397778,1331.1596966887769,33.331360714927015
2031-11-30,155.43925581682495,193.35962878202648,668.7654728021066,-38.22646989949013
2031-12-31,151.79785670681952,196.65061979433474,127.452862348223,91.8741137256691
2032-01-31,153.03256082338152,192.0337423430213,184.87691632179295,-61.33109111504126
2032-02-29,157.23577019120847,195.33854761861392,-42.743550625020646,-10.226195359137648
2032-03-31,150.113645916722,194.67407801545227,326.201212739203,9.877064732272558
2032-04-30,153.9325218742218,195.54130701494242,538.4837077082368,238.80874051080673
2032-05-31,148.88746115880028,195.56725878165886,770.4239874913673,89.52836545482916
2032-06-30,156.13321829741233,192.3969919548249,-124.02933260802911,-24.229907787590776
2032-07-31,154.38181966029316,195.8904318894411,823.7308343275027,209.86454670854016
2032-08-31,150.8806140681313,195.0524513254864,569.0977614998958,295.2310361536056
2032-09-30,149.8458067946942,194.9575499042571,279.0095090606074,228.87051938016816
2032-10-31,156.66153817563642,195.69066550082542,920.4944386951696,95.21843249368516
2032-11-30,153.39808185506644,194.3458969489911,313.0305148030302,215.21013682285587
2032-12-31,157.98635456427246,196.92897553175757,153.42341843203454,104.77598904411452
2033-01-31,148.19577725651635,194.92388473256216,536.9160350243997,151.24911695907198
2033-02-28,161.23852997201323,194.64930303317988,653.5088204847775,15.907239858116398
2033-03-31,158.97523742920762,194.5569094822542,656.4831785341066,-88.58362887569109
2033-04-30,161.02204560998265,194.8173029454715,-19.800173941276455,-52.28900578293707
2033-05-31,150.38962787894744,195.93933787331534,609.3420993809206,134.67391845783496
2033-06-30,159.49020368430791,194.32409544237686,364.7482437263423,304.76380526458126
2033-07-31,144.47584962867225,194.9646078624662,281.57543635923577,-10.544433801096488
2033-08-31,142.3639632256376,196.07737394045785,28.210477881185966,156.05370407002846
2033-09-30,154.1447428460885,195.238945183477,-23.234265188862253,107.67642705186768
2033-10-31,154.37570235641607,195.66176633298693,360.4284323453188,98.01725964403678
2033-11-30,153.26856645940524,194.50917344284957,-138.64343299628877,123.36555641245286
2033-12-31,153.2445043611556,193.6949786092531,28.478406129636937,52.40414032326966
2034-01-31,155.623208658379,195.57641033158293,787.0484947862374,229.91317958085756
2034-02-28,141.9270714269805,195.3424386806939,280.90914887556573,276.4735658086515
2034-03-31,152.12953318277422,195.8895370707412,687.8893814807967,63.82971989679061
2034-04-30,148.18572134450528,196.00856111606694,548.1305618440076,119.2161435275857
2034-05-31,162.4834485500826,194.44360635688577,292.66201138466886,115.88981666733936
2034-06-30,154.5437826265234,195.69847499328665,662.3254886192128,26.308460472820613
2034-07-31,154.5114418068781,194.64583962038773,919.1794080748095,102.88595857761202
2034-08-31,152.45696400832557,195.01436727407966,75.02161110199359,-3.061753352857096
2034-09-30,151.60340999961647,193.19562651866514,390.4140956172507,154.7858459794927
2034-10-31,152.43715866890727,195.14862804638537,341.11393283235043,147.67246297465414
2034-11-30,155.5659562816998,193.88453662642166,477.104308373455,276.53711925695615
2034-12-31,145.0437761127892,194.10536954360373,552.007911692197,21.170772661937377
2035-01-31,156.0543707870471,194.5214870919023,588.8138214296596,62.13024747271635
2035-02-28,150.9191762503721,193.51526099850997,354.4077430238657,122.09520276672536
2035-03-31,152.08904583670264,193.1885841818451,578.4691675838569,284.2651900615575
2035-04-30,152.79472242966062,196.69553698721072,305.39673308536675,76.2723460549185
2035-05-31,155.09392254981367,196.17574536653686,159.49587524431035,-16.003597688117623
2035-06-30,148.0535935585389,197.5922699366889,229.595966427885,46.084038611194984
2035-07-31,160.18676399154094,194.0283227895544,142.42455625657732,87.37870233597698
2035-08-31,157.87043558968074,195.16851111572439,164.1259707238344,207.0231117506827
2035-09-30,159.14452179176325,195.53805325961278,-54.166418065841526,133.22948460777752
2035-10-31,154.9749142008003,195.6680647910555,685.6004713660118,99.9398351799262
2035-11-30,153.99497883186407,194.35604200826828,-89.12187365515246,135.77870802626052
2035-12-31,157.33330343605823,194.0319362137154,672.3943440869726,154.5496331702388
2036-01-31,149.1390962827472,195.3467532452467,440.89908640876274,-42.848432780143554
2036-02-29,150.6385643893067,195.00157839376556,261.4199140517546,-9.038884823638313
2036-03-31,153.93720419015273,193.5971304579807,93.18356987352519,85.83915964294548
2036-04-30,152.19844695038964,195.80078650761473,446.0843449005898,210.18651287984576
2036-05-31,156.8801547982374,197.2794369612277,441.28353735064536,167.23410511703355
2036-06-30,158.58285122646345,194.06719874561688,452.4567551230769,296.87921946928236
2036-07-31,154.82162580665315,194.86789524599135,261.911781772102,125.8466053584753
2036-08-31,159.32746510338504,195.20176980582966,869.4081526567261,196.62331685484594
2036-09-30,157.54368617401576,194.55942274198378,502.5129459482369,99.36495958754452
2036-10-31,155.60667964871936,195.0821199020987,-96.94652467753662,86.39825011194674
2036-11-30,153.90650582539556,194.59308032823213,442.03631648425664,115.7297542117338
2036-12-31,147.2920693760585,193.8354603099145,481.3550683287298,52.50190647508754
2037-01-31,158.37011396857952,193.12885841272927,333.5383848332287,178.16095040593885
2037-02-28,152.44724163786628,194.17709650832296,15.38099510708986,165.62892255908685
2037-03-31,156.89145529867673,193.6353313577601,-81.98769667700151,115.08772701732224
2037-04-30,159.47603091618302,195.90459479051808,703.3106855039744,62.1542890476405
2037-05-31,152.96522297396453,194.98777445861288,432.4444151636167,111.12413975015355
2037-06-30,151.2902695532508,192.87790775660486,344.36913236794567,102.27887178659735
2037-07-31,155.74255886297564,194.07090902914885,136.08799283172178,57.95917095701643
2037-08-31,161.53069449649172,194.3472027794021,564.9118964650274,216.22964873199174
2037-09-30,150.76273808768542,196.0143756575895,252.24989545185645,247.9123966310248
2037-10-31,158.38493643886642,193.96527830289816,17.456929706800565,-67.67367191025758
2037-11-30,159.06590598290944,195.21036976216033,791.8848163858461,-59.06155007398252
2037-12-31,150.5087884040732,194.88037197234877,124.39477270276512,-51.21799477108351
2038-01-31,159.85401928760928,193.64692218237536,205.14052014778545,177.94824015917845
2038-02-28,149.9604333940177,192.96248772840764,-109.90718808228564,21.48246263339881
2038-03-31,154.47062982083386,194.6844663328445,627.8100062670312,28.20411682923006
2038-04-30,154.9417084557907,194.25224533644774,746.9769116183761,177.39277458923516
2038-05-31,146.36262505090852,193.29677978059607,531.9402199978222,173.8821347073732
2038-06-30,155.56099139626568,196.0806880667132,551.7457601871006,67.86261026147093
2038-07-31,157.05612099473225,194.24464408837028,-60.97906995010345,62.86340444703455
2038-08-31,154.80277730263384,192.47930804102563,289.80596512776395,163.91020061677176
2038-09-30,151.27037840305513,192.89567437527862,321.02904954914317,150.22527939828916
2038-10-31,148.7456538999458,194.85623322174948,147.27496493360053,207.98248385986346
2038-11-30,157.21009865111577,193.65397277593556,515.4276303826836,113.03898048397322
2038-12-31,155.02648424909586,195.72386464204817,649.7439554190611,-4.529477041315303
2039-01-31,157.3197150952073,195.07314333604538,15.347605209590085,9.445004742618934
2039-02-28,152.20899637969814,194.72876545084327,545.9807603018448,40.09470762303218
2039-03-31,154.27850470378544,195.32673528254332,365.54313535852106,176.24991838965994
2039-04-30,157.16254308065143,194.94524671784268,389.45349266035595,-3.2487532804796047
2039-05-31,145.98144308571204,194.30530574962197,629.3956667447917,240.72096518273054
2039-06-30,152.98561151801943,195.67433673801057,140.719879657072,114.33394231140163
2039-07-31,154.57680062116916,195.0711447419923,586.2107788362653,109.98147438677996
2039-08-31,147.98021373248767,193.90056837043582,347.05700042130354,111.18097784051814
2039-09-30,154.26108087946358,193.94419613642407,345.4455333218924,51.09539347448795
2039-10-31,150.15562498798303,196.93257981579077,-35.420397527232126,156.998999753771
2039-11-30,154.00796569671746,193.9923412924936,219.4178848685743,27.766132497585133
2039-12-31,158.72117055398462,195.31547225064637,74.62179062784844,0.8385981775872864
2040-01-31,152.9609273606808,194.0118167309528,908.9436007938957,151.3969722960723
2040-02-29,155.00167239802585,194.46390793717902,56.001753761919815,49.15958801234224
2040-03-31,157.14115418812048,195.57966586098058,394.25367974090943,130.15891326090204
2040-04-30,161.11434103871315,192.87033629132674,467.0441785711279,119.6214865752713
2040-05-31,160.88311654685305,196.19412762405668,86.288415668835,149.25180463636812
2040-06-30,150.0734620869492,194.05088706724433,975.1784129397882,12.271481168297427
2040-07-31,153.443813596425,195.0163281058777,414.44553712977455,94.56784684749496
2040-08-31,147.3618475695089,194.5464224023005,218.5335581071633,58.94995672430874
2040-09-30,162.38357253461294,196.37171175730225,510.3627530161372,63.40872837819898
2040-10-31,150.8682599891231,195.28525249442416,697.0461473315634,220.46225499130082
2040-11-30,154.33075132816083,195.86464773392285,-128.30983849818455,-20.25622883446013
2040-12-31,151.09281045785372,193.97202845347448,378.8028709420407,126.053823534514
2041-01-31,157.81402838917842,194.70847893092704,579.5569848856735,43.60329679860375
2041-02-28,162.2438450520059,195.69994067435928,336.931046681774,124.38811163235775
2041-03-31,149.46939144382824,195.83931687017247,611.4358983688043,76.73316556896691
2041-04-30,156.81980012591748,195.8627385051965,330.7590200989008,71.13490415476552
2041-05-31,156.08427904979087,196.72730454824236,124.95955004822079,106.30989833644335
2041-06-30,153.44818629652718,194.22930113680187,514.3535319227399,102.56135672500734
2041-07-31,158.6542991542232,194.24108602248813,523.6924933044252,23.957172921831855
2041-08-31,151.84707522513642,195.8036673620874,438.9989817409897,150.96478557914668
2041-09-30,157.68929976361846,195.63510726481766,656.3341715797383,215.3216064707937
2041-10-31,158.0398096424474,196.5380852250188,-278.2463518088142,270.95547963894956
2041-11-30,154.6012016399854,193.72255711701894,563.2820019343593,-81.39377770703956
2041-12-31,155.09092682521506,194.6112354941205,114.16223258523044,152.17070744137538
2042-01-31,152.22252402930224,197.2368029552784,653.2725645802439,154.89957808895213
2042-02-28,149.32843807733803,194.24781001188015,431.89540239875396,347.3507432817345
2042-03-31,158.84087657679902,195.87528841003765,733.1860563947359,158.9120746237379
2042-04-30,148.01189345964318,196.42774688640932,826.323878132903,139.1941039380685
2042-05-31,153.22554796876105,193.37368877357565,33.826370890389626,109.19217112828504
2042-06-30,165.19759257163764,194.5571200429182,446.45220298732664,197.91822912152236
2042-07-31,156.0065590391339,195.44250441242778,881.2029013555907,219.75648447987516
2042-08-31,157.8850745682029,196.4588859469085,818.9594755720991,201.53224928545885
2042-09-30,163.55972700085314,193.18565173431057,-587.2076628889985,63.00984917211284
2042-10-31,159.31927786987794,194.73802158074503,621.7356695612367,177.07637005988536
2042-11-30,156.07282271730188,194.10017085901612,85.20858247232388,90.14888080294772
2042-12-31,142.9090616852475,195.77533781132684,-496.6719676817912,-1.2122230220989252
2043-01-31,156.10488996761632,196.3558078181251,107.89413221690398,144.1015513689085
2043-02-28,154.83463295660385,194.29308511594968,855.5190078548494,270.5518030258612
2043-03-31,148.43214352122877,195.0553819116493,-170.00566269307615,124.50602226422986
2043-04-30,152.51570812818923,196.66129977805647,785.1306652799487,130.71395572526094
2043-05-31,156.44246775950288,193.41906951435044,1354.2688394571892,138.8371952274387
2043-06-30,155.6627097303085,196.8589960482714,291.8580749412891,228.51719048255399
2043-07-31,159.4151399730236,194.53521253182203,582.2657967717747,120.88580396716813
2043-08-31,151.01916946901545,193.94810869116895,871.382047024548,122.90654298241265
2043-09-30,154.6575013040823,193.8893836495638,426.70143857726595,234.86167177905565
