indice,A,B,C,D
2017-02-28,458.59477292142014,494,586.8527713694359,333.69427472437155
2017-03-31,450.4465733797148,495,598.2449179728383,336.0482205621966
2017-04-30,452.54891022186814,495,610.0051243504138,337.12446510116763
2017-05-31,456.5265550654102,494,622.2575191368584,335.1194193448914
2017-06-30,450.18896067350585,494,634.8589675745626,329.49174046248015
2017-07-31,451.8195693261458,498,647.9426917459098,337.5557546402182
2017-08-31,452.0768993634722,494,661.3130118611787,340.2878429950072
2017-09-30,462.8823753286275,496,675.0732367070282,342.85222566147456
2017-10-31,458.3814005376031,496,689.3288457449567,343.91915543254544
2017-11-30,451.87763838569776,494,703.945181847853,342.4919632117687
2017-12-31,451.6967740187001,494,718.8816405025108,333.04725366437106
2018-01-31,455.75326278373814,494,734.2355277931522,343.59146966511184
2018-02-28,453.6236428939069,496,750.1465010140676,348.4530232778276
2018-03-31,454.3933267759744,495,766.2322175870439,347.81344029581624
2018-04-30,450.1238070674574,494,782.9190195680872,351.63816016007803
2018-05-31,453.63241700686524,494,799.8532413415369,350.2824774636889
2018-06-30,452.6768033177118,495,817.3042292860923,339.6559560398965
2018-07-31,461.5849781688727,495,835.080147224229,353.1614296548442
2018-08-31,450.6044130158308,494,853.2571680687008,357.21878282001865
2018-09-30,452.05558178063666,494,871.9156667228802,355.1860188206097
2018-10-31,459.6243550214649,498,890.8656550048493,361.4802202823378
2018-11-30,467.4639348359212,494,910.2879120055848,360.4904378609642
2018-12-31,454.9497247710645,496,930.0462128874595,347.7146047331755
2019-01-31,453.89633511617257,496,950.2027836461824,360.7842252696648
2019-02-28,453.2702258702845,494,970.8929215651714,367.2393433130347
2019-03-31,458.81766012382013,494,991.8709486366325,363.361873239916
2019-04-30,461.03189976476347,494,1013.2410313736482,367.25029541974124
2019-05-31,453.007061763065,496,1035.0068599787526,367.3987518047762
2019-06-30,458.9380982002011,495,1057.211773326842,354.1488033881956
2019-07-31,458.8160788955647,494,1079.8363054970237,367.40168394530144
2019-08-31,454.21146726918255,494,1102.8950803186053,375.46127199697816
2019-09-30,458.570494871895,495,1126.2778725457638,371.12163995939636
2019-10-31,452.0057128163412,495,1150.1443205585233,375.0378547442586
2019-11-30,451.1474026093355,494,1174.3038997666304,373.16049206955705
2019-12-31,452.21513339089483,494,1198.8259412448103,362.28817076331234
2020-01-31,450.9292963946335,498,1223.9217075082734,374.7038784603393
2020-02-29,450.55801961045904,494,1249.3335393561283,382.9166658898131
2020-03-31,458.3182264995034,496,1275.0863680576017,380.98457408187596
2020-04-30,450.81499059408685,496,1301.2393309170448,386.0733373463493
2020-05-31,454.1009906803106,494,1327.948475632288,382.4859387600081
2020-06-30,450.9389138014385,494,1354.8897220968868,369.15877277689356
2020-07-31,451.119105960071,494,1382.2946012701966,384.4820053083097
2020-08-31,451.33928034052684,496,1410.0899115260695,391.5078031732638
2020-09-30,452.7177656728504,495,1438.318327818837,389.9779561023021
2020-10-31,458.2741752838604,494,1466.9359932509942,393.9027899549948
2020-11-30,454.2388168434071,494,1495.8673406454193,395.5226606756929
2020-12-31,451.6401818021106,495,1525.2421806162831,377.6856360351512
2021-01-31,459.0735713633602,495,1555.1025132344637,393.61691939190075
2021-02-28,451.40296340575276,494,1585.3079810282782,401.87463628731984
2021-03-31,456.0500504266413,494,1615.891399892734,399.220731568494
2021-04-30,454.2027160493984,498,1646.8773032629383,402.6696573289964
2021-05-31,452.54430862754873,494,1678.200524995225,403.6447413968195
2021-06-30,451.6994158207249,496,1710.0198962045142,387.19321702526054
2021-07-31,461.4448081296985,496,512.0,403.47309019095246
2021-08-31,450.50606309645275,494,515.0,414.3752826023931
2021-09-30,453.93109119009205,494,513.0,410.0680421685083
2021-10-31,452.09311139766083,494,516.0,412.51563058344294
2021-11-30,453.8042480195002,496,514.0,411.6061629867131
2021-12-31,450.8847794193863,495,510.0,396.8038515443247
2022-01-31,453.4105422910667,494,512.0,414.967431152632
2022-02-28,452.9450558130611,494,512.0,424.1502589841934
2022-03-31,454.43892510652097,495,513.0,419.9594056579885
2022-04-30,462.07590714083244,495,515.0,425.0682889179922
2022-05-31,454.62327268878073,494,513.0,421.5280049931972
2022-06-30,452.20363001204,494,511.0,404.29594382885585
2022-07-31,450.8462071102125,498,511.0,425.73004495972236
2022-08-31,451.91411754572835,494,513.0,434.50401727248254
2022-09-30,456.1544824521685,496,510.0,432.3198781856211
2022-10-31,457.81074400318266,496,511.0,438.2684811201127
2022-11-30,453.6011186728474,494,514.0,432.92326103873586
2022-12-31,452.84420842811784,494,508.0,413.9975275977679
2023-01-31,450.24966028282074,494,514.0,436.11293530896603
2023-02-28,451.0324444917685,496,514.0,446.42602041124655
2023-03-31,453.31677612523333,495,516.0,444.4992946622016
2023-04-30,459.3117677268625,494,516.0,447.91905124908885
2023-05-31,452.3958189348705,494,509.0,444.84646740298115
2023-06-30,458.78937001811954,495,509.0,427.2523459443251
2023-07-31,457.15026646908973,495,513.0,447.46888020123026
2023-08-31,454.9984542223716,494,513.0,459.08413310237836
2023-09-30,461.0575164005278,494,515.0,455.7361115436749
2023-10-31,454.6853260076888,498,514.0,459.2706314683454
2023-11-30,450.1286586671904,494,514.0,455.1747284839712
2023-12-31,469.5133294015593,496,515.0,438.9282427554216
2024-01-31,453.4810059118305,496,512.0,459.65542713368217
2024-02-29,453.8521629408387,494,513.0,472.6813068614887
2024-03-31,452.87830185832354,494,516.0,469.0455368194082
2024-04-30,450.51174642905903,494,508.0,471.7547557103818
2024-05-31,450.53853091560507,496,513.0,468.5603339242673
2024-06-30,451.498629893935,495,513.0,449.4717839198274
2024-07-31,450.6368097740413,494,509.0,472.95138501169583
2024-08-31,452.0101564986003,494,512.0,487.5583275905896
2024-09-30,456.16275976689315,495,511.0,483.48363958894913
2024-10-31,458.32569008110727,495,513.0,484.04123693599985
2024-11-30,468.75440077517374,494,511.0,482.4607626376758
2024-12-31,450.0561415369741,494,511.0,463.3750888828797
2025-01-31,450.2216336183885,498,514.0,486.21774440116064
2025-02-28,452.2224686967615,494,512.0,501.82033015331626
2025-03-31,458.1987552260098,496,513.0,498.37549628811166
2025-04-30,453.7914056130385,496,513.0,498.00687353201727
2025-05-31,452.3626372214187,494,513.0,494.042869489527
2025-06-30,459.24456951441846,494,513.0,479.3257045351537
2025-07-31,452.12700230933194,494,511.0,499.3046292602962
2025-08-31,452.86985379108677,496,513.0,517.0044771692274
2025-09-30,451.4208372975341,495,513.0,512.3232971878316
2025-10-31,452.32795718077307,494,513.0,513.7477180320601
2025-11-30,452.22755847605015,494,513.0,508.8397830006362
2025-12-31,450.6849854861542,495,511.0,492.6803941834535
2026-01-31,459.05048652656194,495,515.0,513.2907871324463
2026-02-28,450.6964139235232,494,514.0,534.4527630643465
2026-03-31,455.70292588563126,494,510.0,527.8571946311613
2026-04-30,451.2705257117005,498,510.0,530.5612606436644
2026-05-31,452.5325326402779,494,509.0,524.0637210894427
2026-06-30,451.4648471730703,496,515.0,506.07644229792663
2026-07-31,451.2090007469934,496,512.0,529.0467843160861
2026-08-31,450.1322162867512,494,514.0,553.2812152731273
2026-09-30,450.56233715862743,494,514.0,544.7104338081548
2026-10-31,456.6812900277464,494,511.0,545.7744906549533
2026-11-30,456.0238059506861,496,511.0,540.9292241575058
2026-12-31,450.10708482967874,495,513.0,521.5105358090971
2027-01-31,457.171518015217,494,510.0,547.2416083165804
2027-02-28,454.02161831551325,494,510.0,569.0625019802314
2027-03-31,459.00771185822384,495,514.0,560.7412197421814
2027-04-30,453.70648328353957,495,511.0,561.8253988319107
2027-05-31,452.48203440515283,494,512.0,558.1045772566521
2027-06-30,451.2204635615087,494,508.0,540.5890647363833
2027-07-31,450.5559102643347,498,510.0,563.5846930522719
2027-08-31,455.1304815720546,494,513.0,585.4304178061241
2027-09-30,451.73126243881677,496,512.0,580.2203430215056
2027-10-31,450.5951661492167,496,510.0,580.7277014557992
2027-11-30,453.45412615487135,494,512.0,574.9114049251755
2027-12-31,453.2428152225219,494,512.0,556.3660211854403
2028-01-31,472.3532180432561,494,513.0,579.3925867277849
2028-02-29,450.006521403687,496,516.0,606.5581487472408
2028-03-31,451.91913996627494,495,512.0,601.7314381881926
2028-04-30,458.5938002876512,494,515.0,600.5630924145132
2028-05-31,453.85519601445367,494,514.0,593.3341616951298
2028-06-30,450.86077363339655,495,512.0,571.5897599252678
2028-07-31,453.2937560932751,495,508.0,600.523107998368
2028-08-31,453.8795193354507,494,511.0,629.7591674488551
2028-09-30,455.6736638302365,494,513.0,623.0392643492573
2028-10-31,451.8476134830586,498,515.0,620.7385023304145
2028-11-30,450.19397455155445,494,511.0,613.072087151289
2028-12-31,452.84491488162803,496,514.0,590.1520810749148
