,A,B,C
2019-10-31,193.0376478216537,89.52001637423135,172.90000104081716
2019-11-30,177.99585772322752,90.6375287581444,182.6140444346129
2019-12-31,208.3488462747036,89.99462321966828,181.62321553367917
2020-01-31,178.59210240241464,89.75053721334749,182.36875761357408
2020-02-29,193.0376478216537,89.89290820222627,176.66098870007409
2020-03-31,177.99585772322752,89.09335416059825,173.09929669853508
2020-04-30,208.3488462747036,88.40225974791402,176.22068596961367
2020-05-31,178.59210240241464,89.71153693599315,176.35707175448908
2020-06-30,193.0376478216537,90.32940253941288,181.60578599700355
2020-07-31,177.99585772322752,90.72580498971377,185.82913357414677
2020-08-31,208.3488462747036,89.33305335753401,175.66440603925952
2020-09-30,268.5877424832645,89.65378423747075,187.0165789565372
2020-10-31,260.02163501936,90.40540316327105,179.78626560610445
2020-11-30,220.97038636184587,89.71200060631386,180.62147697438493
2020-12-31,278.7882296110708,89.30040371787666,183.17005251752803
2021-01-31,260.3192952480494,90.10145352128464,177.6978137040581
2021-02-28,263.82816221289886,89.93464293572144,184.606625154188
2021-03-31,248.2335716013368,89.50482093655326,180.406176908292
2021-04-30,276.584447423966,88.98082716820956,184.5793166410752
2021-05-31,230.64768056845332,90.83609790232556,181.50339110895416
2021-06-30,252.95824536719851,89.01417807741672,183.31348310817637
2021-07-31,268.5877424832645,89.63690384584531,177.97703903010202
2021-08-31,260.02163501936,89.47554079830982,182.9735063643521
2021-09-30,220.97038636184587,88.79586009019597,178.6882446573339
2021-10-31,278.7882296110708,88.79224829214084,174.7069478959852
2021-11-30,260.3192952480494,90.9798928486194,181.8563250723153
2021-12-31,263.82816221289886,89.94268113908281,179.0030633210812
2022-01-31,248.2335716013368,90.12060763908896,180.14814443963664
2022-02-28,276.584447423966,89.14433318042433,179.06584580998705
2022-03-31,230.64768056845332,90.15691660645436,177.44500638149253
2022-04-30,252.95824536719851,88.77658834609568,174.4661463674828
2022-05-31,268.5877424832645,88.94733496580486,179.79758713014292
2022-06-30,260.02163501936,90.38030770332595,179.84136868293635
2022-07-31,220.97038636184587,91.34241042421029,183.8784535277153
2022-08-31,278.7882296110708,90.01093283883354,176.60898732386764
2022-09-30,260.3192952480494,90.27233700064627,174.77874940653194
2022-10-31,263.82816221289886,88.7770955487176,179.65712765785136
2022-11-30,248.2335716013368,90.8209674401547,177.9202371339942
2022-12-31,276.584447423966,89.85636183796582,175.43051524985742
2023-01-31,230.64768056845332,88.44258279892532,176.40298009407434
2023-02-28,252.95824536719851,89.4646242078087,178.1935528061762
2023-03-31,268.5877424832645,90.86132006540127,182.73214893273783
2023-04-30,260.02163501936,89.76507680400968,185.562473630881
2023-05-31,220.97038636184587,89.1334043442607,178.57922711622342
2023-06-30,278.7882296110708,89.40462361942787,183.7378094137075
2023-07-31,260.3192952480494,91.49228913174603,179.27118296526095
2023-08-31,263.82816221289886,89.7737169407924,185.99500246611635
2023-09-30,248.2335716013368,89.80061367893478,176.0519206816349
2023-10-31,276.584447423966,90.1602164598298,191.3406624396323
2023-11-30,230.64768056845332,89.95606771815298,177.9224127639307
2023-12-31,252.95824536719851,90.06028897945983,176.329464320579
2024-01-31,177.95982965980082,88.860498044315,177.97929453855843
2024-02-29,178.00414110969766,89.44887434619943,173.96582824456468
2024-03-31,208.1430697148116,87.79488234252305,176.73132870150818
2024-04-30,230.75017436472905,89.54930940815025,185.99589514685417
2024-05-31,260.2648354734198,90.04693589025192,175.02390079590342
2024-06-30,263.9160535949064,88.74722238450113,176.57817247464496
2024-07-31,192.930229314009,89.42109615867281,177.5292846335082
2024-08-31,208.34900253160706,90.10220779396211,175.95965777135197
2024-09-30,178.44081118801296,89.03376440545651,173.7971674007146
2024-10-31,259.8610266866952,90.03904573575761,180.6653572479029
2024-11-30,177.9774375621333,88.1892919562143,191.4321087752018
2024-12-31,178.04610471753227,67.55276084211894,179.2266619468451
2025-01-31,248.21196335367117,89.34795554823683,173.9999535060976
2025-02-28,192.9279736934616,89.74854132984778,178.7175922561519
2025-03-31,252.9272776478499,88.88731649662788,182.75379399605643
2025-04-30,252.9337073669926,86.34268311705512,181.98319939667834
2025-05-31,252.94972657296609,89.84411554377257,176.07207462263256
2025-06-30,208.30116110574508,67.55967491524697,177.80383467082964
2025-07-31,252.99607650336978,89.204879897456,182.53212995003975
2025-08-31,208.41504060455685,90.90663047961085,184.43645144253435
2025-09-30,177.85510860673187,90.01545663608633,185.995819308566
2025-10-31,278.6125234363433,88.37502981806037,185.58548195902367
2025-11-30,208.18403495149883,90.36966446740534,178.43290890803488
2025-12-31,208.3047790770551,89.67445678675986,179.02826041692197
2026-01-31,178.00124017467311,88.4833081887308,179.8426514222484
2026-02-28,248.29421758244328,88.93130430735903,176.92816735204053
2026-03-31,260.05046794318804,89.55261841348731,178.32488223382236
2026-04-30,177.93784793681502,86.6485248996552,180.54954187699136
2026-05-31,178.5873076157111,88.12337206091202,176.23932871888232
2026-06-30,208.23863161388607,85.15016343666656,178.61310748625004
2026-07-31,260.34097074813695,71.54877757694226,179.72905803718615
2026-08-31,178.58081604390782,91.11344895980044,187.06354096525988
2026-09-30,178.07705363828646,84.904027978683,179.5655850257893
2026-10-31,193.05676684393126,89.40221521867848,178.96845889651036
2026-11-30,178.00387276926384,86.37730171497844,185.45200903115497
2026-12-31,248.0197381351929,90.96813192059545,174.56157027644417
2027-01-31,178.10647061261898,90.19945946137426,179.72976366128933
2027-02-28,276.5704407178507,87.72800489364245,173.8313426162945
2027-03-31,192.97104601500433,88.46883006341051,179.41260849876664
2027-04-30,178.54188226849334,87.68100419957254,182.24437295563615
2027-05-31,192.92571839505086,45.09968362021591,184.43958905429795
2027-06-30,208.36770743642057,88.39274492235928,176.39112401947162
2027-07-31,178.67271688416372,90.7202630334012,174.72221798992456
2027-08-31,193.0711422969932,89.30648672822815,182.18447508990198
2027-09-30,178.5856769422154,44.849303149239894,179.1682787957533
2027-10-31,268.791532085757,90.6507541534987,184.68621965230224
2027-11-30,178.1278071962132,90.01062053492844,182.86909857276268
2027-12-31,208.11748963499502,83.34425096406956,182.8628116743171
2028-01-31,278.86004172326153,87.86451439578488,179.17937399040284
2028-02-29,178.0869907969955,89.7343089739029,174.82358154619226
2028-03-31,193.10475958241207,89.97395602578317,179.78158031675375
2028-04-30,276.54515499920126,88.00258128183039,182.25324985757564
2028-05-31,192.92781540767632,85.05365167105369,177.88901963222406
2028-06-30,208.37584860147157,87.18834942034205,176.48473417116335
2028-07-31,276.65189278603185,88.46673826721823,173.85963157551697
2028-08-31,221.12184303284164,82.98345500200763,184.42415269111893
2028-09-30,178.59614560437183,90.06287590664556,181.78012517313144
2028-10-31,260.17896791262245,87.17394558395466,182.16016637670475
2028-11-30,263.9973106477073,89.46512549488557,181.60415471125103
2028-12-31,178.02806008656023,82.15203482316205,174.8275668256176
2029-01-31,192.98288296476122,87.72721898716591,183.71991431679078
2029-02-28,178.59297244073636,89.89382167258486,186.0873684011475
2029-03-31,263.9889433614093,88.57796560870766,175.31114754504395
2029-04-30,192.9488870447445,89.04073265351488,184.19138241658897
2029-05-31,178.05262930628527,88.42353859253267,185.47180048002292
2029-06-30,177.91524267440704,46.466084530431765,179.90892267098678
2029-07-31,192.8740275759353,79.7663693510563,176.02226989694006
2029-08-31,208.57597652064183,44.80328101800463,178.14149110274417
2029-09-30,178.74967488191996,89.07586872314411,171.25274187600508
2029-10-31,263.8506758178473,45.553056256823446,184.5912038184358
2029-11-30,193.02914449682206,90.06160089417145,177.5717201095965
2029-12-31,276.753301533291,89.43278423353169,178.89901200710878
2030-01-31,178.5104720486955,89.81750786519812,178.80420769944345
2030-02-28,193.03125409811287,90.79158885617944,182.35977835907923
2030-03-31,178.1386573727571,87.78761729359556,177.91716737534318
2030-04-30,178.61790509711807,89.97551523474556,184.5546321891395
2030-05-31,248.09862443361422,87.80030246389634,179.0816423781495
2030-06-30,263.77891507984015,88.37450470658042,178.7486379078087
2030-07-31,230.598010901649,89.86875954669598,185.7595922878101
2030-08-31,178.46283630259146,90.19854401338029,175.74357116384337
2030-09-30,178.60499090347207,89.73359927958192,184.5355384834045
2030-10-31,178.63310719632292,66.7215941011143,178.59271035350434
2030-11-30,178.22844867665899,87.71098574955852,174.86135574518585
2030-12-31,178.6171529476898,90.69434201768287,177.41756038567186
2031-01-31,208.26903874780962,88.98413391614939,176.66905336525207
2031-02-28,177.97158027409517,87.91108231354957,172.70789885331112
2031-03-31,178.62484271079913,89.48378275143966,184.725318381419
2031-04-30,230.48984753505385,89.3615925366158,185.68539194774945
2031-05-31,263.59704053707065,88.02667224608037,181.58501882149397
2031-06-30,259.94428969559544,86.43885555181392,179.97095073219296
2031-07-31,193.06037794014554,87.79295302831189,182.14083714406445
2031-08-31,177.96219239750698,88.64857460570359,184.47430396394284
2031-09-30,193.1794299208617,84.90991591358164,176.26720756787722
2031-10-31,193.18137015765856,43.80954582219503,179.12609697052966
2031-11-30,178.6018158491519,89.95179792345537,179.84956607465352
2031-12-31,268.6213354920336,88.94557949159139,175.81153438119483
2032-01-31,178.03417868541365,45.74065784280778,182.4397535329278
2032-02-29,193.1262941537706,44.14730634296285,170.28153735667723
2032-03-31,178.58328582213358,88.1785197568766,186.87937929815735
2032-04-30,253.07325654161988,67.51484563373428,177.41176122328022
2032-05-31,193.0714319186239,90.55741300314115,184.9686906691405
2032-06-30,278.7824280104285,88.28499079669135,181.3318164611395
2032-07-31,177.97914323160086,90.67230225453692,177.26405572920595
2032-08-31,193.22912691629594,87.72472068524222,186.99010564006542
2032-09-30,208.4085476801286,90.12643074470141,177.6506278908759
2032-10-31,276.59861313543524,89.0644047594695,185.34157380261055
2032-11-30,208.32477847534753,89.57108636641809,177.8935302887823
2032-12-31,177.90698456498805,88.84432799871446,175.53772696902004
2033-01-31,248.20071013085482,70.99899548855932,174.80062152856112
2033-02-28,178.8136244823275,89.4118149687297,176.4867692938634
2033-03-31,178.50771271794048,89.48258485719477,176.4922360743156
2033-04-30,208.37096130189366,82.79921040174936,182.47514032563132
2033-05-31,208.34871163758785,79.52373752464574,169.89449885437782
2033-06-30,248.2677037301907,89.6775065144248,173.94735453786842
2033-07-31,178.57543260432087,89.65447769377506,175.98183733417213
2033-08-31,259.8453626969501,82.7372594479014,173.46918703165002
2033-09-30,193.01302452523694,90.10494807421797,169.86700026884174
2033-10-31,193.0443549292946,88.87479565431909,180.56687078758142
2033-11-30,260.371415112603,88.96282375642994,177.94412385439182
2033-12-31,178.56054769742371,73.14357207129767,182.67457538519403
