,A,B,C,D
2018-06-30,152.78163115538462,195.08907196395498,517.2748671639262,39.693120988736496
2018-07-31,161.47814061753883,195.10253103864568,535.0734339922383,53.258689770551854
2018-08-31,150.6968511567432,193.57259727181,553.2721150563079,57.006397714154396
2018-09-30,151.97870462039043,194.40371332728205,571.8709530833653,55.358373174382905
2018-10-31,159.70065279127928,197.82244786329247,590.8699908006406,61.44364995546688
2018-11-30,167.38043158514054,194.02664434335952,610.2692576943505,60.420976123130416
2018-12-31,155.02893548100863,196.10396515637427,630.0687302866603,47.81762562474232
2019-01-31,153.83837544985397,195.70505101183838,650.2683718587222,60.710684707798976
2019-02-28,153.29660598685695,194.40502591318494,670.8681456916885,67.26347085227067
2019-03-31,158.8271832711929,193.69452803254342,691.8680150667113,63.35207129168546
2019-04-30,160.9921093082359,194.1329409791644,713.267943264943,67.2968852251992
2019-05-31,153.05498584510295,195.94997023626365,735.0678935675356,67.30080033881015
2019-06-30,158.91160914270014,195.06086339476965,757.2678292556413,54.25870152058709
2019-07-31,158.80425867314952,193.87910343906918,779.8677136104124,67.33569686896571
2019-08-31,154.25556753366183,194.14572297271425,802.8675099130011,75.46719148087176
2019-09-30,158.5157376460958,194.92487879155522,826.2671814445594,71.1382826516293
2019-10-31,152.0504252541665,194.98844666749187,850.0667752794126,75.05136206172224
2019-11-30,151.11847459522647,194.0284507798935,874.2666736645776,73.0985202875328
2019-12-31,152.24029228729682,193.9943572644874,898.8673426402444,62.363057267840496
2020-01-31,150.88827710543643,197.99523322963108,923.8692482466025,74.68456615800973
2020-02-29,150.62678780743562,193.98618965240266,949.2728565238418,82.78852543731688
2020-03-31,158.22402396611415,196.05764181635672,975.0786335121522,81.32122948669215
2020-04-30,150.93427859110994,195.9125562847317,1001.2870452517237,85.65907865435688
2020-05-31,153.90108497449052,194.0721800138945,1027.8985577827457,82.73344838126349
2020-06-30,151.3027160362161,193.95314957936284,1054.9136371454083,69.09650052388503
2020-07-31,150.6697879483171,194.06962236947973,1082.3327493799015,84.63062091132811
2020-08-31,151.6551700784632,195.85363744541476,1110.1563605264148,91.02324474064903
2020-09-30,152.60367787532095,195.20319752810767,1138.3754455354797,90.6501730200471
2020-10-31,158.2972804624942,193.79468103251412,1166.9430149989914,93.46753053044426
2020-11-30,154.21076311365556,194.19445859247855,1195.8025884191868,95.57743360243086
2020-12-31,151.70171048426087,194.87814727953125,1225.045883665712,77.80917668508873
2021-01-31,158.9859847519549,194.97977690870232,1255.3574120778487,93.50246400984469
2021-02-28,151.49369063119082,194.081670930776,1285.1750447670215,101.93302000845935
2021-03-31,155.97262892088173,193.96074372053397,1315.97764236747,99.17950745522833
2021-04-30,154.27003401087117,198.00484618636384,1346.738914932654,102.75233710276676
2021-05-31,152.46842203748304,193.97997671762,1378.4400806636509,103.50622040286689
2021-06-30,151.79879448485522,196.11276545926077,1409.6960776209305,87.34021626056474
2021-07-31,161.32742423269562,195.70989724730057,212.32312553437103,103.37995440727339
2021-08-31,150.62005767448704,194.39544278489015,214.76323695035958,114.40271230297893
2021-09-30,153.8382374919478,193.70106712627438,213.12841266675605,110.05594479867715
2021-10-31,152.16026210918693,194.13437049810088,215.9521088357049,112.57540255850482
2021-11-30,153.76643760363075,195.93278499113575,213.98778247259384,111.48118998527279
2021-12-31,150.85955954307528,195.12903122580485,210.11629401707177,96.94825901020866
2022-01-31,153.5485244403176,193.7851028023908,211.71395310125354,114.87085879424538
2022-02-28,152.7247539488981,194.09151812925268,212.34542634637128,124.17697893847271
2022-03-31,154.63141952686172,195.08907196395498,212.92796426310971,119.9568861127527
2022-04-30,161.9730457198828,195.10253103864568,214.64104681654464,125.11518894776873
2022-05-31,154.62119822876818,193.57259727181,213.41525061854563,121.42088159701372
2022-06-30,152.43541456522348,194.40371332728205,210.9473428389066,104.36027038088223
2022-07-31,150.32555127669036,197.82244786329247,210.82166835308158,125.86183149354932
2022-08-31,152.29680136114442,194.02664434335952,213.11632193844864,134.20487145931472
2022-09-30,156.32297730265526,196.10396515637427,209.96860154498796,132.5630937333384
2022-10-31,157.39465129146083,195.70505101183835,211.00992253531294,138.2179896967246
2022-11-30,153.8437441728739,194.40502591318494,213.99477702910752,132.82871448854164
2022-12-31,152.7605635838827,193.69452803254342,208.00417932774582,114.10053578496856
2023-01-31,150.29436135599144,194.13294097916446,213.9967764241701,136.1397273657947
2023-02-28,150.9875546702975,195.94997023626345,214.0018317271578,146.27306422677347
2023-03-31,153.37851627986197,195.06086339477034,215.9995614485384,144.62448982952745
2023-04-30,159.2323925387833,193.87910343906762,215.99980163325492,147.92858808748758
2023-05-31,152.47974329311026,194.14572297271533,208.9990639278543,144.72342286737884
2023-06-30,158.71898845844228,194.92487879155718,209.0059567813948,127.40767645602243
2023-07-31,157.1909239117949,194.98844666748764,212.97709421003026,147.36249214444638
2023-08-31,154.98678673323602,194.02845077989585,213.08387271999794,159.1101128962752
2023-09-30,161.07427454508024,193.99435726449187,214.80087135368507,155.75205999467852
2023-10-31,154.61700045008348,197.99523322960758,214.26618245546797,159.28705595910654
2023-11-30,150.2612890298004,193.98618965249426,213.80194601931862,155.0830823490941
2023-12-31,169.356161290994,196.05764181613958,215.0824934154358,139.05850392535908
2024-01-31,153.58802135387697,195.91255628499638,211.9774506797394,159.5617071735364
2024-02-29,153.90790586821328,194.07218001382927,213.00774542210047,172.71281698772856
2024-03-31,152.58243252075314,193.9531495788236,215.9953381446713,169.02757695322256
2024-04-30,150.820033977101,194.0696223718767,208.0036398145493,171.82898658706569
2024-05-31,150.64352386076007,195.8536374399056,212.99777231042032,168.40835411447782
2024-06-30,151.0001348335129,195.20319753337748,213.00087623058369,149.64898796232708
2024-07-31,151.07316571921254,193.79468103858937,208.99838939709093,172.8254080375431
2024-08-31,151.85613239773298,194.19445857355024,212.00932880123705,187.61335893954637
2024-09-30,156.1371827321413,194.87814728355684,210.95927541415165,183.44414080278563
2024-10-31,158.42856613552001,194.97977693716294,213.15844900284935,184.13616337659073
2024-11-30,168.61928380867275,194.08167090063787,210.61530751613765,182.29402668370733
2024-12-31,150.18463788956106,193.96074370996752,211.5332382051225,163.55718762553718
2025-01-31,150.12310427906368,198.0048462984539,213.52546651517824,186.09553566675552
2025-02-28,152.2889085801687,193.9799762590346,212.400518954986,201.8643803703426
2025-03-31,158.16294672840868,196.1127672218761,212.54224331815348,198.35856112049862
2025-04-30,153.79049816912698,195.70989305497582,213.39920692581094,198.06005698683876
2025-05-31,152.40192697190304,194.39544799985987,213.12334404108398,193.93833221383176
2025-06-30,159.18156937787862,193.70106530864086,212.23110820837007,179.4343998299427
2025-07-31,152.19006369303693,194.13436221653077,211.83008279238445,199.25374974393503
2025-08-31,152.82435662405874,195.93282364964927,212.55613613821754,216.98836357671644
2025-09-30,151.44087713258511,195.12888272748896,213.15827651246096,212.3518589478792
2025-10-31,152.33851555293973,193.78532776266047,212.9490458556073,213.7699005375591
2025-11-30,152.18057773165907,194.09157209370264,213.01258868146567,208.75663160382936
2025-12-31,150.76869890124277,195.08873230919485,210.99763645363902,192.76724679990963
2026-01-31,158.94200261138306,195.10243830620465,215.0001910161043,213.27080846792825
2026-02-28,150.8093357848541,193.57339711348436,213.99953716198087,234.39861948164074
2026-03-31,155.60040900091062,194.40262428652525,210.0012616927282,227.9154716136021
2026-04-30,151.37166578434827,197.82415912075174,209.9982886091594,230.59586428136714
2026-05-31,152.3612358085057,194.02192946950382,209.0006809251466,223.8319751756704
2026-06-30,151.7948854955249,196.06887476411444,215.00544270875582,206.5535576232338
2026-07-31,150.82267571529715,195.8855279401302,211.9706692813258,228.51191011624772
2026-08-31,150.24379486818077,194.09054039939645,214.11747757647845,253.5452454293098
2026-09-30,150.9353329286265,193.95925209136487,213.7193009348859,244.79276200919315
2026-10-31,156.05349553776287,194.01246104723563,211.35413426222047,245.58737799769503
2026-11-30,156.47247079252605,196.00239136266237,210.8420783038693,240.98979741559162
2026-12-31,149.9776596672085,194.9851632373667,212.80415249789695,221.57178254580293
2027-01-31,157.1338790837359,193.99276752382048,210.3921653088454,247.19571106784278
2027-02-28,154.09311336498607,194.08333451431076,209.6931658297765,269.03581761657694
2027-03-31,158.95667634141768,194.8594208563772,214.12751682576464,260.7812532325975
2027-04-30,153.677753635127,195.11312153266147,210.96903753978734,261.84999115679466
2027-05-31,152.65267022836912,193.9464996251173,212.0023880896305,258.0016693176739
2027-06-30,150.93517626782577,194.02453313213715,208.0161452734469,240.70622079366169
2027-07-31,150.89516772904153,197.98263717180728,209.93643329940616,263.53126170123755
2027-08-31,154.70479681869872,194.00735612592035,213.15178530318985,285.40897723766767
2027-09-30,152.19177068536345,196.023063353361,211.79702235620508,280.2533232765513
2027-10-31,150.31105009001854,195.8780499673094,210.1488754199715,280.7533519956419
2027-11-30,153.47631880421085,194.30318968808018,211.94495970405012,274.81875721896125
2027-12-31,153.37910424565868,193.5898118058582,212.00212283915843,256.4613449859632
2028-01-31,172.18015332976267,194.31285182616838,213.02063461615762,279.36701816152777
2028-02-29,150.1130638502397,195.84418302704842,215.93491008660556,306.5144877028138
2028-03-31,152.0180868102316,195.13661842007048,212.2313228470918,301.76906677141636
2028-04-30,158.17615393094727,193.8086688172372,214.4507806802352,300.60689700691324
2028-05-31,154.44660182983728,194.08208533920117,214.7352148306938,293.2045804429034
2028-06-30,150.42845688127255,195.0686988042287,211.4513799609478,271.72679167550353
2028-07-31,153.45451666418748,195.10463529328842,208.23005985544893,300.4703628375844
2028-08-31,153.85887207034483,193.61228024842922,210.9374577832542,329.71320497119257
2028-09-30,155.66236596096923,194.3590565560204,213.01752021498734,323.12026529254103
2028-10-31,151.85918866443828,197.84665982779052,214.9949456866761,320.6832163642505
2028-11-30,150.18904694483106,194.03484460820926,211.00129389185463,313.0918908235552
2028-12-31,152.84578909071783,195.99540070852157,213.999809742259,290.14900621436743
2029-01-31,153.99416671877034,196.06592029540752,213.0744570530727,50.35078609432788
2029-02-28,155.99734469234212,194.2255493902066,142.73402826028413,110.12533943519831
2029-03-31,151.20141338070178,194.0650673184287,213.01740283689045,139.10038859147602
2029-04-30,153.60321849116278,194.3439857137222,923.9116311420747,279.4782512304327
2029-05-31,157.16727444273204,193.64303204306435,211.6959661264494,55.50994147163663
2029-06-30,149.95133001090235,194.04014289881346,211.04238245072236,23.014364205186535
2029-07-31,150.79928004469696,194.09745193761773,1378.461376977627,206.68604020928794
2029-08-31,153.42755150325655,195.78677437755633,214.11788975531462,7.48073282838177
2029-09-30,152.11471023902067,194.03389190771404,212.00154178602813,101.85210257505173
2029-10-31,150.08181946807642,193.78414751389954,149.9022997806219,169.03796191020942
2029-11-30,152.15860495098735,194.91698681320042,210.97226952130515,244.9166675192349
2029-12-31,153.70756601398026,195.7501473043705,209.86640252544944,168.94576531133262
2030-01-31,154.7314809520965,194.3651581248714,213.0331436682572,29.59739200049647
2030-02-28,150.56382508108615,196.059726915786,898.7067398626059,198.39927528988306
2030-03-31,153.30622585939753,195.0889227652227,209.01103949438078,10.217105674847685
2030-04-30,158.98720434651543,195.12240092218974,210.78224402843065,163.50952265111607
2030-05-31,158.85341181164307,196.25648681274072,215.99144045810104,60.35390129028949
2030-06-30,152.05414349315475,195.11305290085377,211.9656284972064,17.453664697827392
2030-07-31,153.5848128303078,195.23442344591552,403.93909544554947,63.481282426528665
2030-08-31,158.2430214661695,193.50613390597323,214.15572497297282,201.85258414464573
2030-09-30,151.0073022912738,193.9761462315248,214.8353679953759,69.08811128794372
2030-10-31,154.54959416355842,193.5974437418429,216.09038691403387,194.1158199989478
2030-11-30,151.0100875365233,197.925118317002,214.1789859938941,35.50835784720825
2030-12-31,155.057556680398,195.2252856191383,215.82279867685511,93.59364752421803
2031-01-31,152.61152721090122,194.2931378867074,1110.0844934656438,7.137378499915928
2031-02-28,150.98641999198088,195.130041713163,650.3050045154083,32.84570252687442
2031-03-31,158.17169498219727,194.08536086353098,213.904839770171,114.62524119828703
2031-04-30,158.87187190968473,193.97332899378256,899.050023529789,212.41127843562552
2031-05-31,150.33119853663834,194.15799095396332,1224.96004422226,63.39261767244424
2031-06-30,150.91181954310716,195.15748766150892,212.9723528294841,186.2300146500876
2031-07-31,150.9022838384484,195.00876315732606,212.9190427430513,77.84984155414983
2031-08-31,151.10585488074776,195.17554608051486,216.02567328543046,29.642776843360984
2031-09-30,151.32675406773694,195.9686589955733,245.3473369724217,84.45360922462804
2031-10-31,158.10011973978624,194.30300553571638,209.97100865076268,179.41739530800868
2031-11-30,151.0788474216855,193.50654594268042,215.99024536123568,53.27624514756761
2031-12-31,151.97794591344353,193.54030678636147,212.05422185701164,279.09445793685705
2032-01-31,150.57603289426896,193.99910529770023,1055.0328813055582,163.71120947799812
2032-02-29,154.69433865937177,195.9754070680852,347.9484768096716,32.90788959270451
2032-03-31,151.11718707343732,194.0501337625609,1195.6924235525337,34.92899261314035
2032-04-30,150.96604513192838,198.02630249784718,210.2396356774518,55.4802604951655
2032-05-31,151.93791551810162,194.14047518855637,215.81291910643105,37.250831285509946
2032-06-30,151.85991919242164,195.7970074356092,214.351216706475,230.4693806154895
2032-07-31,151.48697334229257,194.0592091000118,142.8464131068664,110.15125947747494
2032-08-31,152.49201551944157,194.95452170204481,1255.3710498077348,101.82244482455738
2032-09-30,152.14998954784647,194.17061900315687,214.3790402973806,60.71482603088089
2032-10-31,150.98723686450924,195.0455706104642,212.96676440090604,61.483412565151944
2032-11-30,150.91679915821342,193.78304076700604,214.98352553021843,172.88929380537775
2032-12-31,153.53618124020275,193.81320063087975,212.46282422093108,109.94728573495652
2033-01-31,150.26193265516207,193.93034340532844,210.96321740470083,47.81732229918391
2033-02-28,169.21957113107447,193.85103807210933,133.27788389399495,132.43508913767016
2033-03-31,158.09231669252148,195.89027988076253,213.27225307716964,13.272112930452128
2033-04-30,160.95303251726472,194.1491080686347,553.1198322192703,274.8767268885271
2033-05-31,150.2407848584197,194.98355914269644,146.26516446535373,114.86687656905072
2033-06-30,154.82837312741339,195.92766923617984,212.9905563527877,280.389694733722
2033-07-31,155.0092396797205,193.89234397390692,212.99453424698737,168.95086899248585
2033-08-31,150.6950588890089,195.30286440128543,949.2012188815598,279.46371950564884
2033-09-30,154.0138007041267,193.86381247608296,214.12068660721408,43.68566693594348
2033-10-31,169.3701901248629,194.14411264048763,208.12799449826392,27.19961400621711
2033-11-30,158.55017018924138,194.25368495262498,216.08053144408268,37.249631325925556
2033-12-31,151.45050367576758,193.83215818320815,213.4493193658408,155.29023499279737
2034-01-31,152.58832942455072,195.21276412430217,874.2808600373576,139.02065215049103
2034-02-28,160.99109237491672,195.03428690467842,322.27498923009,104.2094382108546
2034-03-31,150.35851204130202,194.80225319322759,194.79501922861817,187.53691149693333
2034-04-30,152.6079170387649,193.7223500494595,214.5938587030908,234.5014564225384
2034-05-31,155.9214534604778,193.73569237200192,208.21912212946543,159.81895101312261
2034-06-30,152.0576184483217,197.70026880484966,211.00312624425013,27.20109077238961
2034-07-31,153.3406526919701,194.0329852787318,212.81974067382546,84.68060284064472
2034-08-31,154.8087333760503,195.849137219512,210.96403071045336,17.308485040146586
2034-09-30,154.39337569813924,195.06473675107344,146.2157029876837,320.6031204181255
2034-10-31,150.82745818084115,194.77194086131055,210.86662668942506,110.06173897422441
2034-11-30,154.93633072895676,194.02447395096283,211.60387332992238,60.57525272605642
2034-12-31,158.7690456027555,194.9145735312029,212.57103781691393,253.69759574719816
2035-01-31,152.04858310860925,198.08954136965602,1316.0740991203309,134.32626271491802
2035-02-28,154.16907649810287,193.9138627318304,779.8354491280668,93.2640173005035
2035-03-31,153.24505889439646,194.07245870916353,210.83662917519047,53.314280101155994
2035-04-30,151.7049307364158,195.0582729881253,670.8463752866705,5.0010530145005925
2035-05-31,151.15451843572203,194.9432678530977,211.91974761533373,9.745785842276087
2035-06-30,152.3745039351092,195.0180791178422,850.2483394784778,42.28860847792817
2035-07-31,161.02255102174868,195.98119509833967,630.1835376236822,240.97079814494845
2035-08-31,154.13177855162186,194.91618025717503,146.28069977814815,13.34011726061414
2035-09-30,153.84644398878117,196.1000012386684,213.0435514196958,171.92192410543115
2035-10-31,152.03788076076447,194.05077064776484,1316.068451884966,99.19143754845476
2035-11-30,158.37728354600304,196.06601427461254,130.2066652591222,51.67484649333822
2035-12-31,158.5643727950677,197.96804857141464,130.98699527801529,300.42816531152226
2036-01-31,153.61203452045476,193.87238286399958,163.7573926280671,261.6884503335788
2036-02-29,151.5145115780733,195.97979034642307,466.3653821084356,171.75828226810924
2036-03-31,158.2825406521311,193.77441679485784,212.9082448098718,16.224906409889503
2036-04-30,158.64126608223467,193.80449480790932,692.0220590157252,147.3502361884404
2036-05-31,153.51586068228804,194.8666344118349,181.28712199790868,111.45656293910852
2036-06-30,153.78873862699425,197.98149909140182,213.1191553676356,168.38060805984034
2036-07-31,151.04513459163647,197.78937738318447,923.8401989602825,111.46922646465286
2036-08-31,156.7051271505101,197.77789558721807,215.95625041198923,301.92958784831285
2036-09-30,152.70392745185737,194.31229815384233,139.87494501210776,172.8954919462195
2036-10-31,155.673629416666,195.9878037483537,175.024150898322,247.19384431810795
2036-11-30,153.44417536774938,196.0067909180285,146.09576066345016,169.07386223653697
2036-12-31,151.02822064674413,194.84879509575947,1346.6505230084224,37.414681504213426
2037-01-31,150.1977356793995,194.28602492750275,214.4905144520276,3.4637697130200173
2037-02-28,151.9695084643671,198.17337283360405,779.9429840404254,183.50032457394948
2037-03-31,152.79282994255743,194.12797255366826,898.8557675955951,103.38920649902236
2037-04-30,150.64205233558837,196.0743241460536,212.03713991141748,10.129482017166138
2037-05-31,158.1642274009521,195.91551399946178,212.4316462568536,247.21599703554443
2037-06-30,152.22465706213262,193.93620893480568,212.05996205112226,320.5522550131891
2037-07-31,159.090278741234,193.858197557155,245.3568715519649,247.31864806127655
2037-08-31,153.94205059547278,194.51387391338505,212.3742302853994,274.77590778865994
2037-09-30,151.5208387872687,194.14912541941806,139.94507097490762,132.75886621575327
2037-10-31,156.04188542445837,197.96518041953613,209.0895143291278,17.67667091303169
2037-11-30,151.90663451790334,194.1560166955799,610.2720811186575,227.8721752269196
2037-12-31,158.33087249435263,193.69609217924554,181.21779961401938,19.89329607819038
2038-01-31,151.38715935719614,198.19365860639658,255.07428598811072,147.28470200804307
2038-02-28,150.3832100652393,194.1150196327344,1110.1469661235078,91.03735453104088
2038-03-31,151.81489649199366,197.96222582913376,212.63071605059213,67.36518122010594
2038-04-30,161.05961010260057,196.04602319711015,210.0923885663217,179.45676031373415
2038-05-31,150.1337766179985,194.8170567199143,213.51134202562875,121.48245367056776
2038-06-30,151.02096647256684,195.01067377184293,211.0741478821524,25.365595083999473
2038-07-31,150.20489166906233,194.07267138813833,214.18954360385897,121.43571598533302
2038-08-31,154.59993409666168,195.947268373557,209.034635545622,134.26543384378488
2038-09-30,160.13504458111512,195.874013582008,310.08139243799656,82.78927910060979
2038-10-31,151.03535364255492,194.16495362528528,211.09859382141804,172.68096509790772
2038-11-30,150.73281296718474,193.8564940058258,212.73132425033472,13.502627866122284
2038-12-31,152.0870012005017,193.5492658952045,403.921283870394,53.21458533371408
2039-01-31,153.5818730064484,193.92357510636265,209.09167418339874,114.85641444701477
2039-02-28,150.359828374322,194.24998450584783,1082.3627220724723,69.09959574885048
2039-03-31,153.20878054470913,194.07180444536752,923.9290875419588,224.07987349285352
2039-04-30,173.3046295451974,195.03299619817295,211.07947306071267,114.09803412609187
2039-05-31,155.56602247494325,193.74047906610247,208.20391821425468,13.601690333748408
2039-06-30,150.95269377441306,193.89610389658964,1285.2840962755863,75.18106356266107
2039-07-31,152.1132064341213,195.55473896289698,208.99426627790166,16.123349528114062
2039-08-31,150.52930015608058,193.7672026578994,211.50803688326062,163.75556881566544
2039-09-30,150.16816854821658,193.82420716682722,434.2380660759896,125.00467956117392
2039-10-31,158.13313318853312,194.36010899297247,210.74148985916503,74.67237043175925
2039-11-30,151.92917751838746,194.02917051696647,215.05656158769438,37.28614043803791
2039-12-31,154.27041068063804,194.03507124690532,334.96570385396063,147.8691732172594
2040-01-31,155.50817842639702,194.2583175739777,211.06198742251604,184.20273485436596
2040-02-29,155.75157750197934,193.6665058111617,254.9936955236377,30.510303656885476
2040-03-31,154.91432172450791,193.71165275768675,1315.9237542481458,42.27003523149162
2040-04-30,156.18433666714216,195.6737324438357,130.0611336972002,206.5064551646593
2040-05-31,153.67043264953918,193.9557736338039,802.8969597051462,208.80902060580175
2040-06-30,161.2662642000988,195.64738149814582,779.7127189753649,240.82310064568958
2040-07-31,151.00461593030462,194.06969293876082,898.9522435088053,155.1455579503985
2040-08-31,150.7272334246138,195.9829647623625,334.8929377285901,27.970859161043254
2040-09-30,150.19962481480914,198.13194006675022,213.2203672919404,82.62193757851487
2040-10-31,152.07429134928336,193.92641340485235,214.02320005960416,112.46687388135972
2040-11-30,158.9252410135057,195.84607384651792,214.50325840026332,132.24406406562161
2040-12-31,150.77695534111155,196.1312075107115,255.05298393260375,159.7675052618187
2041-01-31,151.39553914786137,193.6674057706674,212.98869426202901,23.462512610638278
2041-02-28,160.00955011009574,194.08672831950292,202.33459931792004,127.4326261751994
2041-03-31,152.51298484930538,194.81626301462038,211.2009643660143,149.74510794825235
2041-04-30,158.83234946392437,195.51736829943044,691.8656790125159,28.642509455536693
2041-05-31,155.8637580413196,195.70094956246547,213.4927178272268,82.89543626506973
2041-06-30,154.16962233180706,193.5902633361476,139.9289442735004,208.69610065355522
2041-07-31,169.20494034881523,195.79149926369445,212.12597979620404,60.842453878423036
2041-08-31,150.51939495986238,194.79053458089015,210.09285867051452,40.69563775689012
2041-09-30,150.96423447534232,194.06069985663916,211.83596579564698,4.997859155919907
2041-10-31,152.82984936969825,193.9908229217917,898.802039634176,171.8973143531031
2041-11-30,150.117265253883,197.96223379737472,149.93747726259272,179.5831371134422
2041-12-31,153.8737811709237,195.62063509185342,210.67082676573182,42.568121824183606
2042-01-31,158.68571725983492,195.25618100255315,211.90003958261224,67.28009526916824
2042-02-28,153.6317769183889,195.04042157461325,212.1678133611706,159.66082554224275
2042-03-31,151.53113123785747,194.08810562762065,208.86382671745184,168.79372035386308
2042-04-30,152.097007842242,193.8998499442049,213.92619302179222,44.292459774764986
2042-05-31,151.8620776767743,195.01780578670378,211.59544849043408,182.11283829757627
2042-06-30,150.88656599011372,194.09938744663586,130.91980295157342,285.3816148075351
2042-07-31,159.13907307430173,193.975926494853,212.48917979799802,12.250084284162286
2042-08-31,152.58167690458396,194.17669087572153,209.03897245111463,159.23525853005762
2042-09-30,150.89780074657247,195.04706564899422,213.220338007461,42.357546706286605
2042-10-31,158.51211525430392,193.93396496664337,135.00185913412324,212.30853243620265
2042-11-30,154.37039296462763,194.276590586792,142.80242845304713,4.661618870898112
2042-12-31,151.67884644590706,196.174019782914,210.80298263802544,67.31796958708983
2043-01-31,153.75902649652963,197.7414571576832,130.6748403459645,53.15361975155389
2043-02-28,158.39134373840608,195.03972604750433,215.7609667706312,75.36629860666056
2043-03-31,152.50583136412405,195.11016984227473,212.92883745516605,213.92695894777125
2043-04-30,152.90072919247643,194.36018068357836,211.06020817116382,125.27281696065535
2043-05-31,151.8270911308931,195.1266331020465,213.02985895934594,146.26650986221415
2043-06-30,156.02715201438602,194.14316750698833,212.20112624256518,22.10584485289171
2043-07-31,152.49098925982855,193.81247451861677,975.0522272806005,43.6365540146234
2043-08-31,150.77154457731143,196.02689688868884,590.800644845043,104.3379028968873
2043-09-30,156.16046853693268,194.13350911094048,374.9452922227313,40.69057536123879
2043-10-31,158.31771746206894,195.15828438789816,535.0606948676456,7.022401674059138
