indice,A,B,C,Target
2018-04-30,215.8405059230835,183,619.9491082501004,165106.5143569516
2018-05-31,216.16056594756603,182,621.7109377794643,165264.09384091417
2018-06-30,216.25812967842367,180,622.7474628468941,164710.97665933197
2018-07-31,216.6748824563407,184,621.3114559899196,166250.17927311186
2018-08-31,216.95720539864556,184,622.3451988313097,166637.33335750524
2018-09-30,217.13156136623584,182,622.5335573272474,165907.1637871875
2018-10-31,217.6867536000768,183,622.4992612511094,166576.97931063053
2018-11-30,217.9800398750102,182,622.9191754140066,166386.3130591763
2018-12-31,218.09662179111905,182,623.5334986672498,166593.11326812275
2019-01-31,218.55600468156388,185,622.737673870747,167886.13646372588
2019-02-28,218.8190030804137,186,624.4655529084207,168872.299739212
2019-03-31,219.02456854676373,182,622.652025047176,166790.0557322797
2019-04-30,219.42268766945787,183,624.2248031507521,167795.4097822097
2019-05-31,219.6520585768748,185,625.1090810764897,168983.07536687408
2019-06-30,220.036699056351,182,624.7062953539389,167764.58845988935
2019-07-31,220.2968166472237,184,624.1826633979974,168609.73121900146
2019-08-31,220.63781651538883,188,624.9320515881805,170675.89307517055
2019-09-30,220.84125525798157,186,623.8934942071866,169642.16686527006
2019-10-31,221.133580796135,181,625.0866979409496,167926.06427301865
2019-11-30,221.59318882333903,183,624.5811835576233,168866.96554939507
2019-12-31,221.68208533847337,180,625.3142888050666,167800.64359999174
2020-01-31,221.94640622775665,187,624.4420911373898,170713.1552454282
2020-02-29,222.4972552302416,185,624.3010164996931,170065.51031074018
2020-03-31,222.7988852255044,181,624.9289942577481,168638.89479760328
2020-04-30,222.8389732562383,185,624.108610072817,170170.90779367206
2020-05-31,223.27952497958188,184,625.5335908311247,170303.90766109448
2020-06-30,223.6031341989003,185,625.1826066740266,170792.04781960088
2020-07-31,223.93065633600395,182,625.5249608218679,169733.52817969248
2020-08-31,224.1578681241309,181,624.9171757625579,169250.08568957608
2020-09-30,224.4290909191865,181,623.7395899034422,169072.87526807518
2020-10-31,224.8311548875759,183,625.1109650861895,170466.90911511244
2020-11-30,225.0745161136396,181,626.169021042563,169983.5798202547
2020-12-31,225.4790584234567,184,624.9739669436848,171156.6516076304
2021-01-31,225.64146441706237,185,625.6716686843589,171841.7173703637
2021-02-28,226.0267073713333,184,624.4623098369727,171272.88098021888
2021-03-31,226.2314024055374,182,624.3414184398753,170471.4240839181
2021-04-30,226.55388706056493,187,624.8935161894822,172918.14884127685
2021-05-31,226.81189441823,181,624.8861133005059,170441.6067350651
2021-06-30,227.0574459616191,187,625.4904874088974,173301.6232115348
2021-07-31,227.53828671084767,185,625.1451389886892,172565.4348615912
2021-08-31,227.84630464662084,187,624.216719700112,173327.93289037436
2021-09-30,227.94290100757945,183,625.1190027994511,171877.27291175703
2021-10-31,228.4625001893376,181,625.4702760536292,171337.8053805544
2021-11-30,228.54746627122765,183,625.0045344650728,172121.30044676914
2021-12-31,228.9938563232651,182,625.3874070751109,171989.57911156904
2022-01-31,229.12809379237052,182,625.0313404668614,171958.37356855735
2022-02-28,229.42616963010383,185,624.1371146167294,173158.50875895188
2022-03-31,229.77605413079945,183,625.8149445445212,172887.34248178368
2022-04-30,230.09676849144307,185,624.8024369883865,173635.33877917874
2022-05-31,230.5547683034236,183,624.7320363834323,172958.8262676429
2022-06-30,230.82019887039988,185,626.2373542891834,174337.664285836
2022-07-31,231.15012138929063,186,624.5087184421174,174468.40250504893
2022-08-31,231.2763640263651,188,624.4404528600093,175373.26078663324
2022-09-30,231.57160612611727,184,624.3734226465031,173758.19448536568
2022-10-31,231.92413513813784,184,624.0443257079874,173831.68161765282
2022-11-30,232.28853294733844,183,624.6370773750665,173718.279165513
2022-12-31,232.5484450721121,185,625.0784954147684,174818.03154956983
2023-01-31,232.8704000569604,182,623.7672958834011,173321.41467030635
2023-02-28,233.2578025790556,185,625.204604789091,175172.53784165555
2023-03-31,233.44107681873652,184,624.5052406871895,174638.40348023083
2023-04-30,233.83016922937009,181,624.848187147162,173603.4604582761
2023-05-31,233.9359693005491,182,625.5902835336759,174278.91766430234
2023-06-30,234.3164863512852,183,624.5895832175082,174622.9964475922
2023-07-31,234.69250920702268,183,624.7290973455723,174829.66197903917
2023-08-31,234.87618322981,183,626.7220185878167,175436.02250397223
2023-09-30,235.1858441325015,183,624.1310252046723,174895.65326895053
2023-10-31,235.4097998859376,184,625.3158135571615,175742.70894051483
2023-11-30,235.8197717452623,181,625.4753967545768,174666.88262628033
2023-12-31,236.0968392512539,180,624.987704937245,174230.03119892447
2024-01-31,236.45644250165287,183,625.1354187425176,175734.63616396804
2024-02-29,236.84871454800404,180,626.5292009521373,174973.63645185644
2024-03-31,237.13801136636064,184,624.4961641035472,176308.59966191085
2024-04-30,237.3082715247325,183,625.4573763391786,176205.2089971336
2024-05-31,237.71123779484407,185,625.3647934630917,177233.084353487
2024-06-30,237.98917613639577,186,624.6120894383249,177593.5574393403
2024-07-31,238.1554098989797,183,624.0366230554249,176212.71612284987
2024-08-31,238.53293805819703,181,626.0251986716643,176039.08047122447
2024-09-30,238.86193110355484,182,625.4925685881323,176482.722412971
2024-10-31,239.01375015924123,182,624.8179866216622,176372.89704217634
2024-11-30,239.46219939640304,186,625.870328969494,178597.2247003139
2024-12-31,239.8384782292348,184,624.8899346806925,177635.25016635502
2025-01-31,239.9016084816165,182,623.6514161985231,176464.90940126436
2025-02-28,240.3977560193161,182,625.1431505716814,177085.00001675382
2025-03-31,240.57209754862987,185,625.6791995988724,178613.82697186474
2025-04-30,241.0234990976041,182,623.8192456861461,177015.93782179247
2025-05-31,241.1783657654606,185,625.5808619547948,178862.39282397664
2025-06-30,241.61184312417828,185,625.3398089138119,178994.28391326172
2025-07-31,241.95830744368624,181,624.4819522016699,177179.1682893694
2025-08-31,242.0350359720169,180,625.3653027714261,177012.7871750746
2025-09-30,146.22139831273867,185,625.0731357865266,135706.36993258592
2025-10-31,142.82113345731491,180,625.6182725726335,132220.1788576896
2025-11-30,139.81221163739798,183,624.9304911445657,131953.46992128604
2025-12-31,137.32557228248794,187,625.4493231154254,132571.31332604817
2026-01-31,135.14242196672842,185,624.5593462032173,130584.85235023047
2026-02-28,133.31821915304084,181,625.8667420840088,128380.95905392451
2026-03-31,131.94038886450068,180,625.0058123397972,127181.69745701273
2026-04-30,130.93396702613717,184,625.0478186504189,128367.40723759306
2026-05-31,130.21966839246292,186,624.6504672941985,128781.73647416863
2026-06-30,130.13281361929677,182,624.8493667204062,127150.45922574351
2026-07-31,130.2754675281963,182,625.9595947246817,127430.32146644156
2026-08-31,130.87412358499947,181,625.7451624299132,127251.29262851451
2026-09-30,131.9265797422277,183,625.6578269528942,128527.88267445355
2026-10-31,133.20457739607266,183,626.6398889146096,129299.68152483909
2026-11-30,135.1473588642326,182,626.1554273404386,129675.280674382
2026-12-31,137.2256590484924,181,625.6669822043565,130109.7914527003
2027-01-31,139.9011795023745,183,627.0480103468963,132418.99745300485
2027-02-28,142.94312702175517,183,625.2830406458289,133441.5693090637
2027-03-31,146.3208837212352,182,624.7690178315512,134453.5049271598
2027-04-30,150.12715318491345,182,626.1127266325391,136452.30886186412
2027-05-31,154.32164796392271,184,623.888231560825,138712.4552436401
2027-06-30,158.88821607597856,183,625.2119674153294,140644.50442424213
2027-07-31,163.90263862679268,187,625.4809376874975,144638.6934409538
2027-08-31,169.34174267272738,184,624.9949633588374,145746.06305239425
2027-09-30,175.14461435804088,187,625.4985036046526,149744.41621020946
2027-10-31,181.26318887028168,184,625.4611769687616,151249.9051812625
2027-11-30,187.82148585569536,188,624.713482296947,155735.57214088467
2027-12-31,194.87535855901305,183,624.9022486174974,156860.37480280173
2028-01-31,202.2931080241328,181,626.233965477813,159684.67163695212
2028-02-29,210.09164417657297,180,625.5582725879341,162621.9869873561
2028-03-31,218.27676429962253,180,625.6317279573195,166340.94756192758
2028-04-30,226.94021065648408,184,626.3791918532417,172180.72723281814
2028-05-31,235.86633963097788,183,625.0632410549969,175448.56455846335
2028-06-30,245.28706555538,181,624.4155139017038,178664.83152020612
2028-07-31,255.04451572850255,184,625.7756621403829,184763.40360631773
2028-08-31,265.24248846408904,183,625.2305504298238,188789.71217255783
2028-09-30,275.8948492202863,185,623.9168127161706,194118.7748245291
2028-10-31,286.9370914359424,185,626.1684880228836,199783.25510035586
2028-11-30,298.2235085260144,182,625.8113955481231,203444.65246195628
2028-12-31,310.13377366754514,184,624.0016101102441,209179.18156949704
